Ground Truth,Response
[]!parking_lot_5&&[]<>(car_9&&photo),G(photo -> !parking_lot_5)
<>[]table_4,F table_4 & G table_4
!garage_1 U photo&&<>(landmark_5&&photo),!garage_1 U (landmark_5 & photo)
<>(post_office_1&&<>(p_letter_3&&<>(house_2&&pd))),F post_office_1 & F p_letter_3 & F house_2
<>(table_2&&<>(p_brochure_5&&<>(street_5&&pd))),F p_brochure_5 & F street_5
<>(table_4&&<>(p_tin_can_4&&<>(trash_can_5&&pd)))&&[]!hallway_2,G(!hallway_2) & F(p_tin_can_4 & table_4) & F(trash_can_5)
[]<>(table_2&&<>(p_brochure_8&&<>(street_9&&pd)))&&[]<>charger_6,G((p_brochure_8 & table_2) -> F street_9) & G F charger_6
<>[]park_8,F park_8 & G park_8
[]<>parking_lot_4&&<>(car_5&&<>(p_document_4&&<>(car_6&&pd))),G(p_document_4 -> (F parking_lot_4 & F car_6)) & G(car_5 -> F p_document_4)
<>(parking_lot_2&&p_dish_2),F parking_lot_2 & F p_dish_2
[]locality_2&&<>(office_4&&<>(p_document_5&&<>(office_9&&pd))),G((p_document_5 -> locality_2) & (pd -> locality_2) & (office_4 -> locality_2) & (office_9 -> locality_2))
<>(restaurant_9&&<>(takeout_2&&<>(house_1&&pd))),F(takeout_2 & restaurant_9 & X(house_1))
[]<>(store_2&&<>(p_crate_6&&<>(building_5&&pd))),G((store_2 & !p_crate_6) -> X(p_crate_6 U building_5))
<>(building_2&&photo),F photo & building_2
!landmark_5 U park_5&&<>(landmark_5&&photo),(!landmark_5 U park_5) & F photo
[]<>(statue_4&&photo)&&[]<>charger_4,G(photo -> statue_4) & G(F charger_4)
!room_2 U (kitchen_1&&<>(p_bottle_4&&<>(table_4&&pd))),(!room_2) U (kitchen_1 & p_bottle_4 & X(table_4))
[]locality_2&&<>(office_4&&<>(p_document_5&&<>(office_9&&pd))),G(locality_2 & p_document_5 -> (locality_2 U (office_4 & X (p_document_5 U office_9))))
<>(table_2&&<>(p_brochure_5&&<>(street_5&&pd))),F(p_brochure_5 & table_2) & F(p_brochure_5 & street_5)
[]<>(locality_7&&photo)&&[]!park_3,G(locality_7 -> photo) & G(!park_3)
[]!parking_lot_8&&<>street_5,G(street_5 -> !parking_lot_8)
[]<>(warehouse_4&&<>(p_crate_8&&<>(store_8&&pd)))&&[]<>charger_2,G(F(store_8) & F(charger_2))
[]county_4&&[]<>(office_3&&<>(p_package_4&&<>(office_8&&pd))),G(county_4 & (office_3 -> X(!office_3 U office_8)) & (office_8 -> X(!office_8 U office_3)))
!locality_5 U (house_2&&<>(p_pass_5&&<>(office_3&&pd))),!locality_5 U (house_2 & p_pass_5 & X(!p_pass_5 U (office_3 & pd)))
<>(bedroom_2&&<>(p_bottle_3&&<>(kitchen_4&&pd))),F bedroom_2 & F p_bottle_3 & F kitchen_4
[]<>(monument_8&&photo)&&!monument_8 U park_4,G(photo) & (!monument_8 U park_4)
[]!street_5&&<>(house_2&&p_box_4),G(!(house_2 & p_box_4 & X street_5))
[]<>(intersection_4&&photo),G F photo
<>(table_8&&<>(p_brochure_2&&<>(table_1&&pd))),F(table_8 & X p_brochure_2 & F(table_1 & !p_brochure_2))
<>(house_4&&<>(p_package_2&&<>(warehouse_5&&pd))),F house_4 & F p_package_2 & F warehouse_5
<>(statue_6&&photo)&&[]park_5,G(park_5 -> (!photo U (statue_6 & photo)))
parking_lot_4 U (car_5&&photo),parking_lot_4 U photo
<>(arch_4&&photo)&&[]!park_2,F(photo & !park_2) & G(!park_2)
<>(plant_8&&<>(p_box_5&&<>(store_6&&pd))),F(p_box_5 & plant_8) & F(store_6)
[]!street_7&&<>(store_9&&<>(p_package_3&&<>(house_1&&pd))),G((store_9 & p_package_3) -> (!street_7 U house_1))
[]!(street_3||street_4),!(G F street_3) & !(G F street_4)
[]<>(area_2&&photo),G(F(area_2 & F(photo)))
<>(office_5&&<>(p_letter_4&&<>(house_2&&pd))),G((office_5 & p_letter_4) -> F(house_2 & pd))
[]<>(area_4&&photo)&&[]<>(area_3&&photo),G(photo -> (area_4 & area_3))
!locality_5 U (house_2&&<>(p_pass_5&&<>(office_3&&pd))),!locality_5 U (house_2 & p_pass_5 & X office_3)
<>(post_office_1&&<>(p_letter_3&&<>(house_2&&pd))),F(p_letter_3 & post_office_1) & F(p_letter_3 & house_2)
[]!parking_lot_5&&[]<>(car_9&&photo),G(photo -> !parking_lot_5)
<>(table_2&&<>(p_brochure_9&&<>(park_4&&[]park_4))),F(p_brochure_9 & table_2) & G((p_brochure_9 & table_2) -> X(park_4 & G(park_4)))
!intersection_1 U street_6&&<>(street_2&&<>(p_cone_3&&<>(intersection_1&&pd))),(!intersection_1 U street_6) & G((street_2 & p_cone_3) -> F(intersection_1 & !p_cone_3))
[]locality_2&&<>(office_4&&<>(p_document_5&&<>(office_9&&pd))),G(locality_2 & office_4 -> (locality_2 U (p_document_5 & office_9)))
[]<>intersection_4&&<>locality_9,G(locality_9 -> F(intersection_4))
[]<>(building_5&&photo)&&[]<>charger_4,G(photo -> F building_5) & G(F charger_4)
building_9 U (room_2&&<>(p_bottle_3&&<>(room_6&&pd))),G(building_9 U (p_bottle_3 & room_2 & F(room_6)))
[]<>(store_4&&<>(p_box_2&&<>(hall_8&&pd))),G(store_4 -> F(p_box_2 & F(hall_8 & F(store_4))) )
park_4 U (statue_9&&photo),park_4 U photo
[]<>(area_2&&photo),G(F(area_2 & F(photo)))
park_2 U (monument_13&&photo),park_2 U photo
building_9 U (room_2&&<>(p_bottle_3&&<>(room_6&&pd))),building_9 U (p_bottle_3 & room_2 & X room_6)
<>(parking_lot_2&&<>(p_cone_5&&<>(street_1&&pd))),F(parking_lot_2 & F(p_cone_5 & F(street_1)))
<>(house_4&&<>(p_stack_4&&<>(street_2&&[]street_2))),F house_4 & F p_stack_4 & F street_2 & G(street_2 -> X street_2)
[]<>(store_4&&<>(p_box_2&&<>(hall_8&&pd))),G((store_4 & p_box_2) -> F(hall_8 & p_box_2))
<>(p_luggage_2&&<>(room_402&&pd)),F(p_luggage_2 & F(room_402))
<>(mall_5&&<>(p_box_4&&<>(house_1&&pd))),F mall_5 & F p_box_4 & F house_1
<>[]house_5,F house_5 & G (house_5)
[]!house_4,G F !house_4
<>(landmark_9&&photo&&[]landmark_9),F landmark_9 & F photo & G landmark_9
[]<>(landmark_21&&photo),G F photo
<>(store_5&&<>(p_box_8&&<>(house_1&&pd))),F(p_box_8 & store_5) & F(house_1 & p_box_8)
building_9 U (room_2&&<>(p_bottle_3&&<>(room_6&&pd))),building_9 U (p_bottle_3 & room_2 & X(room_6))
!intersection_8 U street_3&&<>locality_5,!intersection_8 U street_3 & X F locality_5
<>(statue_6&&photo&&<>(bench_4&&[]bench_4)),F(photo & X(statue_6 U (bench_4 & G bench_4)))
<>(arch_2&&photo&&<>(park_8&&[]park_8)),F(arch_2 & X(F(park_8 & G(park_8))))
<>(office_4&&<>(p_box_2&&<>(house_1&&pd))),F(office_4 & X(p_box_2 U house_1))
<>(store_3&&<>(p_package_2&&<>(house_2&&pd)))&&[]!mall_1,(!mall_1) & F(store_3 & F(p_package_2 & F(house_2 & pd)))
street_4 U (house_1&&photo),(!photo U (photo & house_1))
<>(table_2&&<>(p_brochure_9&&<>(park_4&&[]park_4))),F p_brochure_9 & F park_4 & G(park_4 -> X park_4)
[]!street_4&&<>(store_7&&<>(p_package_8&&<>(house_2&&pd))),G((p_package_8 & store_7) -> (!street_4 U house_2))
!street_4 U intersection_2&&<>(house_13&&p_trash_13),G((!street_4) U intersection_2) & F(house_13 & p_trash_13)
<>(monument_3&&photo&&<>(pathway_8&&[]pathway_8)),F(photo & X(pathway_8 & G(pathway_8)))
<>(intersection_5&&<>(p_cone_5&&<>(street_2&&pd))),F(intersection_5 & p_cone_5 & F(street_2 & pd))
<>[]intersection_5,F intersection_5 & G(intersection_5)
<>[]mall_5,F mall_5 & G mall_5
[]<>(landmark_21&&photo),G(landmark_21 -> F photo)
<>(park_5&&<>(monument_3&&photo)),F park_5 & (park_5 -> F photo)
<>(park_7&&<>(monument_4&&photo)),F park_7 & G(park_7 -> X F photo)
[]<>charger_9&&[]<>(warehouse_8&&<>(p_crate_2&&<>(store_2&&pd))),G(F charger_9) & G((p_crate_2 & warehouse_8) -> F store_2)
[]<>charger_12&&[]<>(house_5&&<>(p_box_1&&<>(house_23&&pd))),G((p_box_1 & house_5) -> F(charger_12 & X F(house_23 & X F(house_5))))
locality_6 U (store_8&&<>(p_package_3&&<>(house_5&&pd))),locality_6 U (p_package_3 & store_8 & X(!store_8 U house_5))
<>(monument_12&&photo&&[]monument_12),F(photo & G(photo))
<>(street_5&&<>house_4),F street_5 & (street_5 -> F house_4)
<>(table_2&&<>(p_brochure_5&&<>(street_5&&pd))),F(p_brochure_5 & table_2) & F(p_brochure_5 & street_5)
<>(arch_4&&photo)&&[]!park_2,F arch_4 & G !park_2
<>(store_3&&<>(p_package_2&&<>(house_2&&pd)))&&[]!mall_1,G(!mall_1) & F(p_package_2 & store_3) & F(house_2 & !p_package_2)
<>(office_5&&<>(p_letter_4&&<>(house_2&&pd))),F(office_5 & p_letter_4 & X(F(house_2 & pd)))
<>(store_6&&<>(p_box_1&&<>(house_9&&pd)))&&<>(intersection_5&&[]intersection_5),F(store_6 & X(!store_6 U (p_box_1 & F(house_9 & F(intersection_5 & G(intersection_5))))))
[]<>(storage_4&&<>(p_crate_1&&<>(office_2&&pd))),G(storage_4 -> F office_2)
[]locality_2&&<>(office_4&&<>(p_document_5&&<>(office_9&&pd))),G((p_document_5 & office_4) -> (p_document_5 U office_9))
<>(landmark_6&&photo),F photo
<>(house_4&&<>(p_trash_4&&<>(garbage_dump_1&&pd))),F(p_trash_4 & house_4) & F(gp_trash_4 -> F(garbage_dump_1))
[]!parking_lot_5&&<>(car_3&&photo),G(photo -> !parking_lot_5)
<>(park_5&&<>(monument_3&&photo)),F(park_5 & X F(photo & X !photo))
[]<>(building_5&&photo)&&[]<>charger_4,G(photo -> building_5) & G(F charger_4)
[]!street_6&&<>(car_1&&photo),G(photo -> !street_6)
<>[]house_5,F house_5 & G house_5
<>(pd&&<>parking_lot_2),F(parking_lot_2 & !pd)
[]street_5&&[]<>(parking_lot_4&&photo),G(street_5 & photo)
[]locality_7&&<>(office_4&&<>(p_letter_1&&<>(house_1&&pd))),G((p_letter_1 & office_4) -> (p_letter_1 U house_1))
[]area_2&&[]<>(building_8&&photo),G(area_2 -> (area_2 U (building_8 & F photo)))
!street_4 U intersection_6&&<>[]street_4,(!street_4 U intersection_6) & G(intersection_6 -> X(street_4 & G(street_4)))
parking_lot_4 U (car_5&&photo),parking_lot_4 U photo
<>(house_3&&<>(p_pass_2&&<>(office_2&&pd)))&&!street_5 U p_pass_2,G((!p_pass_2 & !office_2) -> (!street_5 U p_pass_2)) & F(p_pass_2 & F office_2)
<>(warehouse_3&&<>(p_package_2&&<>(house_1&&pd&&photo))),F warehouse_3 & F house_1 & F p_package_2 & F photo
[]<>(intersection_4&&photo),G F photo
<>(hospital_3&&p_bottle_4)&&[]!pharmacy_2,F(hospital_3 & F(p_bottle_4)) & G(!pharmacy_2)
park_5 U (monument_2&&photo&&<>(intersection_5&&[]intersection_5)),park_5 U (photo & X intersection_5 & G intersection_5)
[]<>(area_4&&photo)&&[]<>(area_3&&photo),G(photo -> X(photo)) & G(F area_3) & G(area_4 -> photo)
!office_4 U p_pass_6&&<>(house_5&&<>(p_pass_6&&<>(office_4&&pd))),(!office_4 U p_pass_6) & F(house_5 & F(p_pass_6 & F office_4))
parking_lot_9 U (car_2&&photo),(!photo U (photo & car_2)) & G((!photo & !car_2) -> parking_lot_9)
<>(table_8&&<>(p_brochure_2&&<>(table_1&&pd))),F p_brochure_2 & (p_brochure_2 U table_1)
<>(table_9&&<>(p_brochure_3&&<>(park_2&&pd))),F(p_brochure_3 & table_9 & X F(park_2))
locality_6 U (store_8&&<>(p_package_3&&<>(house_5&&pd))),locality_6 U (p_package_3 & store_8 & X (p_package_3 U house_5))
[]<>(statue_4&&photo)&&[]<>charger_4,G(photo -> F(statue_4 & F(charger_4)))
[]<>(monument_8&&photo)&&!monument_8 U park_4,G((photo & !monument_8) -> (!monument_8 U park_4))
park_4 U (statue_9&&photo),park_4 U photo
[]!parking_lot_5&&<>(car_3&&photo),G(photo -> !parking_lot_5)
[]<>(street_3&&photo),G(photo -> X(F street_3))
<>(office_3&&<>(p_document_1&&<>(street_2&&[]street_2))),F office_3 & F p_document_1 & F street_2 & G(street_2 -> X street_2)
<>[]park_8,F park_8 & G park_8
!intersection_5 U street_4&&<>(house_4&&<>(p_pass_4&&<>(office_1&&pd))),(!intersection_5 U street_4) & F house_4 & F p_pass_4 & F office_1
!room_2 U (kitchen_1&&<>(p_bottle_4&&<>(table_4&&pd))),!room_2 U (kitchen_1 & p_bottle_4 & table_4)
G(( bar_is_up & car_starts ) -> G(!( constructor_creates_instances & car_enters ))),G((bar_is_up & car_starts) -> !(constructor_creates_instances & car_enters))
G(( WPPPgTbnma ) -> F( AZPBPoUOnj )),F AZPBPoUOnj
G( house_collapses & brake_is_released & motorbike_has_started ),G(house_collapses -> (brake_is_released & motorbike_has_started))
G(( RgXmGNcof | ixDugoGxCyXOfAU ) -> F( sUSIhXjRhv_Lp )),(RgXmGNcof | ixDugoGxCyXOfAU) -> F sUSIhXjRhv_Lp
G(( Rmrvh_FwtVgv | XLfNWRiXoIPQG ) -> F( xYoZyhNRkDnxo )),(F Rmrvh_FwtVgv | F XLfNWRiXoIPQG) -> F xYoZyhNRkDnxo
G(!( car_starts | train_derails )) | F(( car_starts | train_derails ) & F( engine_stops | constructor_instantiate_objects )),F((car_starts | train_derails) & F(engine_stops | constructor_instantiate_objects))
G(!( train_derails | house_collapses )) | F(( train_derails | house_collapses ) & F( train_has_been_launched & constructor_creates_instances )),F(train_derails | (house_collapses & F(train_has_been_launched & X F(constructor_creates_instances))))
G( ypvNnKYBGY & FfP_NdqfSjhCV & fagLhqRsb ),G(ypvNnKYBGY & fP_NdqfSjhCV & fagLhqRsb)
G( iTlhoFJunOdEMrR & ZWLYHEye ),G(iTlhoFJunOdEMrR -> ZWLYHEye)
G(( brake_is_released | house_collapses ) -> F( constructor_instantiate_objects & elevator_rises )),(brake_is_released | house_collapses) -> F(constructor_instantiate_objects & elevator_rises)
G(( semaphore_is_green & bridge_opens ) -> F( train_has_been_launched & train_stops )),F((train_has_been_launched & train_stops) & (semaphore_is_green & bridge_opens))
G(( train_is_crossing ) -> G(( constructor_instantiate_objects ) -> F( car_starts ))),G(train_is_crossing -> (constructor_instantiate_objects -> F car_starts))
G(( house_collapses ) -> G(( table_is_brown ) -> F( motorbike_has_stopped ))),G(house_collapses -> (table_is_brown -> F motorbike_has_stopped))
G(!( car_stops | motorbike_has_stopped | table_has_been_moved )),G(!(car_stops | motorbike_has_been_moved | table_has_been_moved))
G( escalator_speeds_up & manager_handles_requests & car_enters ),G(escalator_speeds_up -> (manager_handles_requests & car_enters))
G( elevator_rises & manager_handles_requests & house_collapses ),G((elevator_rises & manager_handles_requests) -> house_collapses)
G(!( car_stops & escalator_moves & bar_is_closing )),!(car_stops & escalator_moves & bar_is_closing)
G(( elevator_falls | motorbike_catches_fire ) -> F( brake_is_pressed | escalator_is_blocked )),F((elevator_falls | motorbike_catches_fire) -> (brake_is_pressed | escalator_is_blocked))
G(( engine_stops | train_stops ) -> G(!( house_collapses & semaphore_is_red ))),G((engine_stops | train_stops) -> !(house_collapses & semaphore_is_red))
G(!( escalator_moves & car_starts )) | F(( escalator_moves & car_starts ) & F( escalator_is_blocked & sensor_captures_data )),F((escalator_moves & car_starts) & F(escalator_is_blocked & sensor_captures_data))
G(( KvxIEi ) -> G(!( OoTcv ))),G(KvxIEi -> !OoTcv)
G(!( sensor_retrieves_data | bridge_closes )) | F(( sensor_retrieves_data | bridge_closes ) & F( sensor_retrieves_data | manager_collect_claims )),F(sensor_retrieves_data | (bridge_closes & F(manager_collect_claims)))
G(( motorbike_catches_fire ) -> G(( house_is_built ) -> F( train_is_crossing ))),G(motorbike_catches_fire -> F(house_is_built & F(train_is_crossing)))
G(!( sensor_retrieves_data | bridge_closes )) | F(( sensor_retrieves_data | bridge_closes ) & F( bar_is_closing & elevator_is_blocked )),F((sensor_retrieves_data | bridge_closes) & F(bar_is_closing & elevator_is_blocked))
G(!( GXAVCD | hDNxLLHyWLrRDC )) | F(( GXAVCD | hDNxLLHyWLrRDC ) & F( VcHrqvQn )),F((GXAVCD | hDNxLLHyWLrRDC) & F(VcHrqvQn))
G(( OnyVPTYtwxXrxV ) -> G( VOgiUKRQW & _wSDp )),G(OnyVPTYtwxXrxV -> (VOgiUKRQW & _wSDp))
G(!( train_has_arrived & elevator_falls )) | F(( train_has_arrived & elevator_falls ) & F( escalator_speeds_up & bridge_opens )),F(train_has_arrived & elevator_falls & F(escalator_speeds_up & F(bridge_opens)))
G(!( table_is_brown & escalator_moves )) | F(( table_is_brown & escalator_moves ) & F( car_enters | motorbike_has_started )),F((table_is_brown & escalator_moves) & F(car_enters | motorbike_has_started))
G( car_stops & house_collapses & engine_starts ),G(car_stops -> (house_collapses & engine_starts))
G( train_has_arrived & semaphore_is_yellow & escalator_speeds_up ),G(train_has_arrived -> (semaphore_is_yellow & escalator_speeds_up))
G( semaphore_is_red & semaphore_is_green & sensor_retrieves_data ),G((semaphore_is_red & semaphore_is_green & sensor_retrieves_data) -> F(semaphore_is_red & semaphore_is_green & sensor_retrieves_data))
G(!( car_enters & elevator_rises & sensor_captures_data )),!(car_enters & elevator_rises & sensor_captures_data)
G(( constructor_instantiate_objects ) -> G(( bar_is_down ) -> F( train_has_arrived ))),G(constructor_instantiate_objects -> F(bar_is_down & F(train_has_arrived)))
G(( semaphore_is_green | engine_stops ) -> F( semaphore_is_green & train_derails )),F(semaphore_is_green & (engine_stops | (semaphore_is_green U train_derails)))
G(( escalator_moves | train_has_arrived ) -> F( manager_collect_claims & motorbike_has_stopped )),F((escalator_moves | train_has_arrived) & F(manager_collect_claims & motorbike_has_stopped))
G(( house_is_open ) -> G(( brake_is_pressed ) -> F( bar_has_to_be_repaired ))),house_is_open & G(brake_is_pressed -> F bar_has_to_be_repaired)
G(( engine_stops & bridge_opens ) -> G( elevator_is_open | house_is_built )),G(((elevator_is_open | house_is_built) & (engine_stops & bridge_opens)) -> X((elevator_is_open | house_is_built) U (engine_stops & bridge_opens)))
G(( motorbike_falls_down & semaphore_is_red ) -> G(!( motorbike_is_driven & bar_is_up ))),G(((motorbike_falls_down & semaphore_is_red) -> !(motorbike_is_driven & bar_is_up)))
G( escalator_is_blocked & bar_is_up & escalator_moves ),G(escalator_is_blocked -> (bar_is_up & escalator_moves))
G(( manager_handles_requests | constructor_instantiate_objects ) -> F( motorbike_catches_fire & bar_has_to_be_repaired )),F(motorbike_catches_fire & X(bar_has_to_be_repaired U (manager_handles_requests | constructor_instantiate_objects)))
G( brake_is_pressed & semaphore_is_yellow & engine_stops ),G(brake_is_pressed -> (semaphore_is_yellow & engine_stops))
G( sensor_retrieves_data & engine_breaks & escalator_moves ),G(sensor_retrieves_data -> (engine_breaks & escalator_moves))
G(!( semaphore_is_green | car_starts )) | F(( semaphore_is_green | car_starts ) & F( house_is_built | bridge_opens )),F(semaphore_is_green | car_starts) & F(house_is_built | bridge_opens)
G(( train_has_been_launched | constructor_instantiate_objects ) -> F( table_is_brown & bridge_closes )),((train_has_been_launched | constructor_instantiate_objects) -> F(table_is_brown & bridge_closes))
G(( table_has_been_moved & elevator_is_blocked ) -> F( sensor_captures_data | bar_is_up )),F((table_has_been_moved & elevator_is_blocked) -> (sensor_captures_data | bar_is_up))
G(!( train_stops & elevator_is_blocked )) | F(( train_stops & elevator_is_blocked ) & F( sensor_retrieves_data | train_has_been_launched )),F((train_stops & elevator_is_blocked) & F(sensor_retrieves_data | train_has_been_launched))
G( brake_is_released & car_starts & brake_is_pressed ),G(brake_is_released -> (car_starts & brake_is_pressed))
G(!( fQLCUTRzCSVonE )),!fQLCUTRzCSVonE
G(!( elevator_falls | brake_is_pressed )) | F(( elevator_falls | brake_is_pressed ) & F( bar_has_to_be_repaired | table_is_old )),F((elevator_falls | brake_is_pressed) & X F(bar_has_to_be_repaired | table_is_old))
G(( table_has_been_moved ) -> G(( house_is_built ) -> F( sensor_retrieves_data ))),table_has_been_moved & G(house_is_built -> F sensor_retrieves_data)
G(!( house_is_open | motorbike_is_driven )) | F(( house_is_open | motorbike_is_driven ) & F( elevator_falls | brake_is_pressed )),F((house_is_open | motorbike_is_driven) & F(elevator_falls | brake_is_pressed))
G( motorbike_has_started & table_is_old & bar_is_closing ),G((motorbike_has_started & table_is_old & bar_is_closing) -> X(motorbike_has_started & table_is_old & bar_is_closing))
G(( YXZLYhbv_u ) -> F( XobIJCnPdOSHB & UeIhksWqAjDM )),F (YXZLYhbv_u & X obIJCnPdOSHB & UeIhksWqAjDM)
G(( train_is_crossing ) -> G(( car_starts ) -> F( constructor_instantiate_objects ))),G(train_is_crossing -> (car_starts -> F constructor_instantiate_objects))
G( table_is_brown & train_derails & brake_is_pressed ),G(table_is_brown -> (train_derails & brake_is_pressed))
G(!( qADzMCe )) | F(( qADzMCe ) & F( USYqv )),F(qADzMCe & F(USYqv))
G(( _wHTRNjcw & PjOWicRXblnc ) -> F( QfIYUJBNjixjHr & dtccqImpdjBR )),_wHTRNjcw & PjOWicRXblnc & F(QfIYUJBNjixjHr & dtccqImpdjBR)
G(( table_is_brown | bar_has_to_be_repaired ) -> F( semaphore_is_yellow & table_has_been_moved )),F((semaphore_is_yellow & table_has_been_moved) & (table_is_brown | bar_has_to_be_repaired))
G(( table_is_old | elevator_is_blocked ) -> F( brake_is_released | semaphore_is_red )),F((table_is_old | elevator_is_blocked) -> (brake_is_released | semaphore_is_red))
G(( train_has_been_launched | constructor_instantiate_objects ) -> F( engine_starts | constructor_instantiate_objects )),F((engine_starts | constructor_instantiate_objects) & (train_has_been_launched | constructor_instantiate_objects))
G(!( car_stops & constructor_creates_instances & semaphore_is_green )),!(car_stops & constructor_creates_instances & semaphore_is_green)
G(( FsyxD ) -> G(!( ovFmfP & NfbMqmGdZGOV ))),G(FsyxD -> !(ovFmfP & NfbMqmGdZGOV))
G(( train_stops | house_is_open ) -> F( brake_is_released & semaphore_is_yellow )),F(brake_is_released & semaphore_is_yellow & (train_stops | house_is_open))
G( house_collapses & bridge_closes & constructor_instantiate_objects ),G((house_collapses & bridge_closes & constructor_instantiate_objects) -> X(house_collapses & bridge_closes & constructor_instantiate_objects))
G( sensor_captures_data & bar_is_closing & engine_starts ),G(sensor_captures_data -> (bar_is_closing & engine_starts))
G(( manager_collect_claims | manager_handles_requests ) -> F( bridge_opens & bridge_closes )),G((manager_collect_claims | manager_handles_requests) -> F(bridge_opens & F(bridge_closes)))
G(( train_has_arrived ) -> F( car_stops & house_collapses )),F(train_has_arrived & F(car_stops & house_collapses))
G(( motorbike_catches_fire | motorbike_falls_down ) -> F( motorbike_falls_down & train_stops )),F motorbike_falls_down & (motorbike_catches_fire | motorbike_falls_down) U train_stops
G(!( motorbike_has_stopped & semaphore_is_red )) | F(( motorbike_has_stopped & semaphore_is_red ) & F( elevator_is_open | train_derails )),F(motorbike_has_stopped & semaphore_is_red) & F(elevator_is_open | X train_derails)
G(( _AbRXSQyEepey | HBUfGwgvWuJQE_G ) -> G( uSxLtHvVeuAvxDz )),((_AbRXSQyEepey | HBUfGwgvWuJQE_G) -> G uSxLtHvVeuAvxDz)
G(!( elevator_is_open & semaphore_is_broken & car_stops )),!(elevator_is_open & semaphore_is_broken & car_stops)
G( elevator_falls | bridge_closes | train_has_been_launched ),G((elevator_falls | bridge_closes | train_has_been_launched) -> (elevator_falls | bridge_closes | train_has_been_launched))
G(!( bar_has_to_be_repaired & car_stops )) | F(( bar_has_to_be_repaired & car_stops ) & F( motorbike_catches_fire & car_enters )),F((bar_has_to_be_repaired & car_stops) & F(motorbike_catches_fire & car_enters))
G(( motorbike_catches_fire ) -> G(( semaphore_is_green ) -> F( elevator_falls ))),F(semaphore_is_green & F(elevator_falls)) -> motorbike_catches_fire
G( car_enters & elevator_is_blocked & motorbike_is_driven ),G(car_enters -> (elevator_is_blocked & motorbike_is_driven))
G(!( table_is_old | bar_has_to_be_repaired )) | F(( table_is_old | bar_has_to_be_repaired ) & F( escalator_moves & train_stops )),(F(table_is_old | bar_has_to_be_repaired) & F(escalator_moves & train_stops))
G(!( semaphore_is_red & elevator_falls )) | F(( semaphore_is_red & elevator_falls ) & F( semaphore_is_green & train_stops )),F(semaphore_is_red & elevator_falls) & F(semaphore_is_green & X train_stops)
G(( train_has_arrived & brake_is_pressed ) -> F( bar_is_closing & motorbike_is_driven )),F((bar_is_closing & motorbike_is_driven) & (train_has_arrived & brake_is_pressed))
G(( car_stops | escalator_is_blocked ) -> F( sensor_gathers_information | train_derails )),F((car_stops | escalator_is_blocked) & (sensor_gathers_information | train_derails))
G( bridge_opens & sensor_retrieves_data & sensor_gathers_information ),G((bridge_opens & sensor_retrieves_data & sensor_gathers_information) -> (bridge_opens & sensor_retrieves_data & sensor_gathers_information))
G( XOIyLbiPsjgdajg ),X OIyLbiPsjgdajg
G(( escalator_speeds_up & motorbike_falls_down ) -> F( car_enters & car_starts )),F((car_enters & car_starts) & ((escalator_speeds_up & motorbike_falls_down) U (car_enters & car_starts)))
G(( train_is_crossing ) -> G(( table_is_brown ) -> F( engine_starts ))),G(train_is_crossing -> (table_is_brown -> F(engine_starts)))
G(( sensor_retrieves_data ) -> G(( bar_is_down ) -> F( motorbike_catches_fire ))),sensor_retrieves_data -> (bar_is_down -> F motorbike_catches_fire)
G(( motorbike_has_started & bar_is_up ) -> F( car_starts | car_stops )),F((car_starts | car_stops) & F(motorbike_has_started & bar_is_up))
G(!( engine_breaks | manager_handles_requests )) | F(( engine_breaks | manager_handles_requests ) & F( escalator_speeds_up | bar_is_closing )),F(engine_breaks | (manager_handles_requests & F(escalator_speeds_up | bar_is_closing)))
G(( motorbike_catches_fire & bar_has_to_be_repaired ) -> F( engine_breaks | train_has_arrived )),(bar_has_to_be_repaired & motorbike_catches_fire) -> F(engine_breaks | train_has_arrived)
G(( engine_stops | house_is_open ) -> F( escalator_is_blocked & manager_collect_claims )),((engine_stops | house_is_open) -> F(escalator_is_blocked & manager_collect_claims))
G(( house_is_open ) -> G(( table_is_old ) -> F( train_derails ))),house_is_open & G(table_is_old -> F train_derails)
G(( gaHIzRNRNSiEleS ) -> G(( bIlW_dJBT_TPQPN ) -> F( cUEBWcONzCgX ))),G(gaHIzRNRNSiEleS -> (bIlW_dJBT_TPQPN -> F cUEBWcONzCgX))
G(!( table_has_been_moved & motorbike_is_driven )) | F(( table_has_been_moved & motorbike_is_driven ) & F( train_is_crossing | manager_collect_claims )),F((table_has_been_moved & motorbike_is_driven) & F(train_is_crossing | manager_collect_claims))
G(( bar_is_closing | brake_is_pressed ) -> F( manager_collect_claims & engine_breaks )),F((bar_is_closing | brake_is_pressed) & F(manager_collect_claims & engine_breaks))
G( bridge_opens & engine_breaks & manager_collect_claims ),G(bridge_opens -> (engine_breaks & manager_collect_claims))
G(!( constructor_creates_instances | motorbike_is_driven )) | F(( constructor_creates_instances | motorbike_is_driven ) & F( bar_is_up | elevator_is_open )),F((constructor_creates_instances | motorbike_is_driven) & F(bar_is_up | elevator_is_open))
G(( sensor_captures_data | escalator_moves ) -> G(!( motorbike_falls_down & engine_starts ))),G((sensor_captures_data | escalator_moves) -> !(motorbike_falls_down & engine_starts))
G(( qIspRA ) -> F( WFJjiFu | jHOwoEIIrGb )),F(qIspRA & F(WFJjiFu | jHOwoEIIrGb))
