Ground Truth,Response
G ( touch_flag ) & F ( go_to_apple ),G(touch_flag & go_to_apple)
G(( train_is_crossing & manager_collect_claims ) -> G(!( escalator_is_blocked & house_is_open ))),G(((train_is_crossing & manager_collect_claims) -> !(escalator_is_blocked & house_is_open)))
G(( train_has_been_launched | train_has_arrived ) -> G(!( semaphore_is_yellow | car_stops ))),G(((train_has_been_launched | train_has_arrived)) -> !(semaphore_is_yellow | car_stops))
G(!( train_derails & manager_handles_requests )) | F(( train_derails & manager_handles_requests ) & F( bridge_closes )),F(train_derails & manager_handles_requests) & F(bridge_closes)
G ( record_vehicle_north_9th_street & X photo_motorcycle_east_10th_street -> X X get_help ),(record_vehicle_north_9th_street & X photo_motorcycle_east_10th_street) -> XX get_help
G county_4 & G F ( office_3 & F ( p_package_4 & F ( office_8 & pd ) ) ),G(county_4 & p_package_4)
travel_to_tree | G ( ! ( drop_apple ) ),travel_to_tree | !drop_apple
take_orange U F ( go_to_home ),take_orange U go_to_home
! G ( ! ( photo_vehicle_west_1st_avenue & X photo_vehicle_west_1st_avenue ) ),G(photo_vehicle_west_1st_avenue | X(photo_vehicle_west_1st_avenue) | X X(photo_vehicle_west_1st_avenue))
F ( contact_house ) | G ( ! ( drop_orange ) ),G(contact_house | !drop_orange)
G ( ! ( drop_orange ) ) | F ( track_towards_tree ),G(!drop_orange | track_towards_tree)
hold_orange U F ( touch_tree ),hold_orange U touch_tree
F ( steal_apple ) U G ( hold_onto_orange ),steal_apple U G hold_onto_orange
G(!( bridge_closes )) | F(( bridge_closes ) & F( sensor_gathers_information )),bridge_closes & F sensor_gathers_information
G ( go_by_trash_can ) | F ( go_home ),G(go_by_trash_can | go_home)
F ( make_contact_flag ) -> G ( ! ( drop_orange ) ),make_contact_flag -> G !drop_orange
( F record_safe_person ) -> ( ! record_safe_person U ( avoid_active_unstable_beam & ! record_safe_person ) ),record_safe_person -> F avoid_active_unstable_beam
F ( ! avoid_probable_flood ),F avoid_probable_flood
G(!( escalator_moves | manager_collect_claims )) | F(( escalator_moves | manager_collect_claims ) & F( manager_collect_claims | constructor_creates_instances )),F(escalator_moves | (manager_collect_claims & F(manager_collect_claims | constructor_creates_instances)))
F ( venture_flag ) | ! ( let_go_pear ),G(venture_flag | !let_go_pear)
G(( escalator_speeds_up | semaphore_is_broken ) -> F( sensor_captures_data )),((escalator_speeds_up | semaphore_is_broken) -> F(sensor_captures_data))
<>(store_6&&<>(p_box_1&&<>(house_9&&pd)))&&<>(intersection_5&&[]intersection_5),pd & store_6 & F(house_9 & F(intersection_5 & G(intersection_5)))
G(!( sensor_gathers_information & motorbike_catches_fire )) | F(( sensor_gathers_information & motorbike_catches_fire ) & F( bridge_closes )),F(sensor_gathers_information & motorbike_catches_fire & F(bridge_closes))
go_home U ( G ( F deliver_aid_injured_victim ) ),go_home U F G deliver_aid_injured_victim
G(( engine_breaks & semaphore_is_yellow ) -> F( sensor_retrieves_data | car_enters )),((engine_breaks & semaphore_is_yellow) -> F(sensor_retrieves_data | car_enters))
G(( bridge_opens & constructor_creates_instances ) -> G( sensor_captures_data | engine_breaks )),((bridge_opens & constructor_creates_instances) -> G(sensor_captures_data | engine_breaks))
G locality_2 & F ( office_4 & F ( p_document_5 & F ( office_9 & pd ) ) ),G(locality_2 & p_document_5 & X(office_4) & X(F(office_9)))
G ( photo_motorcycle_southwest_10th_avenue <-> X change_light_east_yellow ),G(photo_motorcycle_southwest_10th_avenue -> X(change_light_east_yellow))
F ( be_at_house ) & move_to_tree,F(be_at_house & move_to_tree)
F ( statue_7 & photo ),statue_7 -> F photo
F ( blue_room & F red_room ),blue_room U red_room
communicate_safe_rescuer -> X ( ( avoid_impending_debris U get_help ) | G avoid_impending_debris ),communicate_safe_rescuer -> (X(avoid_impending_debris U get_help) | G(avoid_impending_debris))
[]area_2&&[]<>(building_8&&photo),G(area_2 -> F(building_8 & photo))
G(!( elevator_rises & constructor_instantiate_objects )),!(elevator_rises & constructor_instantiate_objects)
F ( touch_tree ) & put_in_bucket,F(touch_tree & put_in_bucket)
! ( F ( pick_up_anything ) ) & G ( F ( go_to_pear ) ),!pick_up_anything & G F go_to_pear
[]<>(car_1&&photo)&&[]!parking_lot_9,G(photo & car_1 & !parking_lot_9)
F ( have_possession_of_apple ) | G ( ! ( drop_pear ) ),G(have_possession_of_apple | !drop_pear)
G ( deliver_chair_shelf -> X G ! search_dog ),G(deliver_chair_shelf -> G(!search_dog))
G(( train_has_been_launched & bar_is_closing ) -> G( semaphore_is_green & elevator_falls )),G(semaphore_is_green & ((train_has_been_launched & bar_is_closing) -> X elevator_falls))
F ( statue_6 & photo & F ( bench_4 & G bench_4 ) ),photo & statue_6 & X(bench_4 & G(bench_4))
!locality_5 U (house_2&&<>(p_pass_5&&<>(office_3&&pd))),(!locality_5) U (p_pass_5 & house_2 & office_3)
G F car_3 & F building_2,G(F car_3 & F building_2)
G(( house_is_built | elevator_is_open ) -> G( manager_handles_requests & house_collapses )),((house_is_built | elevator_is_open) -> G(manager_handles_requests & house_collapses))
G ( ! ( drop_apple ) ) & go_by_waste_bin,G(!(drop_apple & go_by_waste_bin))
G(( train_is_crossing & bar_has_to_be_repaired ) -> G(!( semaphore_is_red & bar_is_up ))),G((train_is_crossing & bar_has_to_be_repaired) -> !(semaphore_is_red & bar_is_up))
F ( journey_by_flag ) | G ( hold_on_pear ),G((journey_by_flag | hold_on_pear))
G ( ! ( let_go_orange ) ) U F ( gather_pear ),(!let_go_orange) U gather_pear
! G ( ! ( search_dining_table & X search_dining_table ) ),G(search_dining_table | X(search_dining_table) | XX(search_dining_table))
F ( house_3 & F ( p_pass_2 & F ( office_2 & pd ) ) ) & ! street_5 U p_pass_2,(p_pass_2 -> (!street_5 U pd))
F ( gather_pear ) -> F ( take_possession_of_bear ),G(gather_pear -> F(take_possession_of_bear))
G(!( train_is_crossing | manager_collect_claims )) | F(( train_is_crossing | manager_collect_claims ) & F( sensor_retrieves_data | train_has_been_launched )),F((train_is_crossing | manager_collect_claims) & F(sensor_retrieves_data | train_has_been_launched))
( idle U search_parking_meter ) | G idle,(search_parking_meter U wait) | G idle
G(( semaphore_is_green | house_collapses ) -> G( manager_collect_claims & escalator_is_blocked )),((semaphore_is_green | house_collapses) -> G(manager_collect_claims & escalator_is_blocked))
G(( table_is_brown & car_starts ) -> G( semaphore_is_yellow )),((table_is_brown & car_starts) -> G(semaphore_is_yellow))
F ( bring_pear ) | G ( ! ( drop_apple ) ),G(bring_pear | G(!drop_apple))
G(!( bridge_closes )) | F(( bridge_closes ) & F( brake_is_pressed | motorbike_has_started )),F(bridge_closes & F(brake_is_pressed | motorbike_has_started))
G ( moving ) | F ( stop_by_house ),G(moving | stop_by_house)
G(( manager_handles_requests & constructor_creates_instances ) -> G(!( semaphore_is_green | motorbike_falls_down ))),G((manager_handles_requests & constructor_creates_instances) -> !(semaphore_is_green | motorbike_falls_down))
( get_help U idle ),get_help & X idle
G ! street_4 & F ( store_7 & F ( p_package_8 & F ( house_2 & pd ) ) ),p_package_8 & !street_4 & F house_2
G ( avoid_active_unstable_beam -> X G ! record_debris ),G(avoid_active_unstable_beam -> G(!record_debris))
G(!( bar_has_to_be_repaired & sensor_retrieves_data )) | F(( bar_has_to_be_repaired & sensor_retrieves_data ) & F( table_has_been_moved & motorbike_is_driven )),F((bar_has_to_be_repaired & sensor_retrieves_data) & F(table_has_been_moved & motorbike_is_driven))
G(( train_has_arrived | constructor_instantiate_objects ) -> F( engine_starts & semaphore_is_broken )),((train_has_arrived | constructor_instantiate_objects) -> F(engine_starts & semaphore_is_broken))
G(!( brake_is_pressed & bridge_opens & motorbike_catches_fire )),!(brake_is_pressed & bridge_opens & motorbike_catches_fire)
pick_up_flag -> G ( have_apple ),G(pick_up_flag -> G(have_apple))
capture_orange & F ( contact_house ),capture_orange & G(contact_house)
G(!( house_collapses & house_is_open )) | F(( house_collapses & house_is_open ) & F( house_is_open | motorbike_is_driven )),F(house_collapses & house_is_open & F(house_is_open | X motorbike_is_driven))
G(( train_has_arrived ) -> F( train_derails )),train_has_arrived -> F train_derails
G ( go_home -> X G ! avoid_inactive_unstable_beam ),G(go_home -> G(!avoid_inactive_unstable_beam))
F ( scoop_up_apple ) -> take_pear,G(scoop_up_apple -> take_pear)
G(( manager_collect_claims | escalator_speeds_up ) -> G( car_starts | bar_is_closing )),G((car_starts | bar_is_closing) | manager_collect_claims | escalator_speeds_up)
G(( engine_stops | train_stops ) -> G(!( sensor_captures_data | table_has_been_moved ))),G((engine_stops | train_stops) -> !(sensor_captures_data | table_has_been_moved))
G ( move ) | F ( go_to_apple ),G(move | go_to_apple)
<>(house_1&&<>(p_trash_can_4&&<>(garbage_dump_3&&pd))),house_1 & p_trash_can_4 & F pd & F garbage_dump_3
F ( have_pear ) | ! ( let_go_pear ),F(have_pear | !let_go_pear)
! office_4 U p_pass_6 & F ( house_5 & F ( p_pass_6 & F ( office_4 & pd ) ) ),(!office_4) U p_pass_6
G(( sensor_captures_data & escalator_is_blocked ) -> G(!( semaphore_is_green | motorbike_falls_down ))),G((sensor_captures_data & escalator_is_blocked) -> !(semaphore_is_green | motorbike_falls_down))
( F idle ) -> ( ! idle U ( search_broccoli & ! idle ) ),G(idle -> search_broccoli)
travel_to_apple | G ( F ( go_to_apple_trashcan ) ),travel_to_apple | go_to_apple_trashcan
G(( semaphore_is_yellow | engine_breaks ) -> G( engine_stops | car_enters )),G((semaphore_is_yellow | engine_breaks) -> (engine_stops | car_enters))
<>(kitchen_2&&p_bottle_3)&&[]!living_room_1,kitchen_2 & p_bottle_3 & !living_room_1
G ( stay ) | F ( spend_time_at_tree ),G(stay | spend_time_at_tree)
F ( pick_up_apple ) & G ( F ( go_to_waste_basket ) ),G(pick_up_apple -> F go_to_waste_basket)
<>(statue_2&&photo)&&!statue_2 U park_5,F photo & (!statue_2 U park_5)
G ( F ( go_to_apple_trashcan ) ) -> F ( journey_by_flag ),G(go_to_apple_trashcan -> F(journey_by_flag))
G ( get_help & X record_pedestrian_north_2nd_avenue -> X X record_person_east_9th_avenue ),(get_help & X record_pedestrian_north_2nd_avenue) -> XX record_person_east_9th_avenue
G(( bar_is_up | elevator_rises ) -> G( sensor_captures_data & motorbike_falls_down )),G(sensor_captures_data & ((bar_is_up | elevator_rises) -> F motorbike_falls_down))
G(!( elevator_rises & bar_is_closing )) | F(( elevator_rises & bar_is_closing ) & F( sensor_gathers_information & table_is_old )),F((elevator_rises & bar_is_closing) & F(sensor_gathers_information & table_is_old))
G(!( table_is_brown & bar_is_down )) | F(( table_is_brown & bar_is_down ) & F( sensor_retrieves_data & train_is_crossing )),F((table_is_brown & bar_is_down) & F(sensor_retrieves_data & X(train_is_crossing)))
G(( bar_has_to_be_repaired | train_has_arrived ) -> G(!( bar_is_up & engine_stops ))),G(((bar_has_to_be_repaired | train_has_arrived) -> !(bar_is_up & engine_stops)))
( photo_vehicle_north_1st_avenue U change_light_west_red ),photo_vehicle_north_1st_avenue -> F change_light_west_red
G(( bar_is_up | sensor_retrieves_data ) -> G(!( sensor_captures_data | table_has_been_moved ))),G(((bar_is_up | sensor_retrieves_data) -> !(sensor_captures_data | table_has_been_moved)))
G ( get_help -> ( deliver_aid_injured_hostile | X deliver_aid_injured_hostile ) ),get_help -> (deliver_aid_injured_hostile | X deliver_aid_injured_hostile)
! ( let_go_orange ) & take_to_trashcan,!(let_go_orange & take_to_trashcan)
G(( semaphore_is_green | house_collapses ) -> G( semaphore_is_yellow )),(semaphore_is_green | house_collapses) -> G(semaphore_is_yellow)
( F photo_collision_northwest_7th_avenue ) -> ( ! photo_collision_northwest_7th_avenue U ( photo_pedestrian_northwest_6th_street & ! photo_collision_northwest_7th_avenue ) ),F(photo_collision_northwest_7th_avenue) -> F(photo_pedestrian_northwest_6th_street)
( F get_help ) -> ( ! get_help U ( photo_unstable_beam & ! get_help ) ),G(get_help -> F photo_unstable_beam)
G ( photo_cyclist_east_9th_street & X get_help -> X X change_light_south_red ),(photo_cyclist_east_9th_street & X get_help) -> X X change_light_south_red
F ( building_4 & photo & F ( parking_lot_2 & G parking_lot_2 ) ),photo & building_4 & X(parking_lot_2 & G(parking_lot_2))
park_5 U bench_4 & F ( store_2 & F ( p_bottle_5 & F ( bench_4 & pd ) ) ),(park_5 U bench_4) & F(p_bottle_5 & F(bench_4))
G(!( sensor_gathers_information & motorbike_catches_fire )) | F(( sensor_gathers_information & motorbike_catches_fire ) & F( train_has_arrived )),F((sensor_gathers_information & motorbike_catches_fire) & F(train_has_arrived))
G(( engine_starts | train_is_crossing ) -> G(!( house_is_open & motorbike_has_started ))),((engine_starts | train_is_crossing) -> G(!(house_is_open & motorbike_has_started)))
( F search_chair ) -> ( ! search_chair U ( deliver_horse_shelf & ! search_chair ) ),search_chair -> F deliver_horse_shelf
G F charger_6 & G F ( table_4 & p_brochure_4 ),G(charger_6 & F p_brochure_4)
G(( train_has_arrived & sensor_captures_data ) -> F( motorbike_is_driven & elevator_is_blocked )),(train_has_arrived & sensor_captures_data) -> F(motorbike_is_driven & elevator_is_blocked)
F ( set_out_to_house ) U F ( yield_pear ),set_out_to_house U yield_pear
area_5 U ( store_2 & F ( p_package_8 & F ( house_9 & pd ) ) ),area_5 U (p_package_8 & store_2 & house_9)
G(!( motorbike_catches_fire & car_enters )) | F(( motorbike_catches_fire & car_enters ) & F( car_starts | train_derails )),F((motorbike_catches_fire & car_enters) & F(car_starts | train_derails))
grab_hold_pear | F ( get_near_flag ),grab_hold_pear | get_near_flag
!park_5 U intersection_5&&<>(monument_3&&photo),(!park_5) U (intersection_5 & photo & monument_3)
G(( engine_stops & bridge_opens ) -> G( motorbike_falls_down & table_has_been_moved )),((engine_stops & bridge_opens) -> G(motorbike_falls_down & table_has_been_moved))
F ( arch_4 & photo ) & G ! park_2,photo & arch_4 & G(!park_2)
( prop_1 | F prop_2 ),prop_1 | G(prop_2)
F ( prop_1 & F prop_2 ),G(prop_1) & G(prop_2)
G ( prop_3 -> ( prop_2 | prop_1 ) ),prop_3 -> (prop_2 | prop_1)
G ( ( prop_1 | prop_3 ) -> G ( F prop_2 ) ),G((prop_1 | prop_3) -> (!prop_2 U prop_2))
F ( prop_1 | G ( F prop_2 ) ),F(prop_1) | G(prop_2)
( ( ( prop_4 -> prop_1 ) <-> prop_2 ) & prop_3 ),(prop_4 -> prop_1) <-> (prop_2 & prop_3)
( prop_1 -> F prop_2 ),G(prop_1 -> G(prop_2))
( F ( prop_1 <-> prop_3 ) <-> prop_2 ),F((prop_1 <-> prop_3) & (prop_2 <-> prop_3))
G ( prop_1 & F prop_2 ),G(prop_1) & G(prop_2)
F ( prop_1 U prop_2 ),prop_1 U prop_2
( F prop_1 -> prop_2 ),G(prop_1 -> prop_2)
G ( ( prop_1 | prop_2 ) -> F prop_3 ),(prop_1 | prop_2) -> F prop_3
( ( prop_1 U prop_3 ) -> ( prop_2 -> prop_4 ) ),G((prop_1 & !prop_3) -> (prop_2 -> F prop_4))
( prop_1 & ! ( F prop_2 ) ),prop_1 & !prop_2
F prop_1,prop_1
G ( prop_1 U prop_2 ),(prop_1) U (prop_2)
! ( prop_1 | G ( ! prop_2 ) ),!prop_1 | G !prop_2
G ( ( prop_2 | prop_1 ) -> ( prop_3 U prop_4 ) ),((prop_2 | prop_1) -> F(prop_3 & !prop_4))
F ( prop_1 | F prop_2 ),G(prop_1 | prop_2)
( G ( prop_3 -> prop_2 ) | prop_1 ),G((prop_3 -> prop_2) | prop_1)
( prop_2 & ( prop_3 -> prop_1 ) ),(prop_2 & prop_3) -> prop_1
F ( prop_1 | G prop_2 ),G(prop_1 | G(prop_2))
! ( F prop_1 | F prop_2 ),!prop_1 | prop_2
( ( prop_3 & prop_1 ) -> G prop_2 ),G((prop_3 & prop_1) -> G prop_2)
( F prop_3 -> ( prop_2 <-> prop_1 ) ),F prop_3 -> G (prop_2 <-> prop_1)
G ( ! prop_1 & F prop_2 ),!prop_1 & F prop_2
( ( ( prop_2 & prop_3 ) <-> prop_4 ) U prop_1 ),F((prop_2 & prop_3) & (prop_4 & (prop_4 U prop_1)))
G ( prop_3 -> ( prop_2 & prop_1 ) ),G(prop_3 -> (X(prop_2) & X(prop_1)))
G ( ( prop_3 & prop_2 ) -> F prop_1 ),(prop_3 & prop_2) -> prop_1
F ( prop_1 U F prop_2 ),G(prop_1 U F(prop_2))
( G prop_3 -> ( prop_1 & prop_2 ) ),G(prop_3) -> (F(prop_1) & F(prop_2))
( ( prop_2 -> ! prop_1 ) & G prop_3 ),prop_1 -> !prop_2 & G prop_3
( prop_4 & ( prop_2 -> prop_3 ) & ! prop_1 ),G(prop_4 -> (prop_2 -> (prop_3 & !prop_1)))
( ( ( prop_1 U prop_3 ) -> prop_2 ) | prop_4 ),(prop_1 U (F prop_3 -> (prop_2 | prop_4)))
G ( F prop_1 & F prop_2 ),G(prop_1) & F(prop_2)
( ( prop_1 U prop_2 ) | ( prop_4 | prop_3 ) ),(prop_1 -> (prop_2 U prop_3)) & (prop_4 -> prop_3)
! ( prop_1 | G ( F prop_2 ) ),!prop_1 | G prop_2
( ( prop_2 <-> prop_3 ) U ! prop_1 ),(!prop_2) U (prop_3 <-> prop_1)
G ( ( prop_2 & prop_1 ) -> prop_3 ),((prop_2 & prop_1) -> prop_3)
( F prop_1 | ( prop_2 | prop_3 ) ),F(prop_1) | F(prop_2) | F(prop_3)
G ( ! prop_1 | F prop_2 ),!prop_1 | G(prop_2)
F ( prop_1 & prop_2 ),G((prop_1 & prop_2))
( prop_2 U prop_1 ),prop_2 -> prop_1
G ( ( prop_2 & prop_3 ) -> ( prop_1 | prop_4 ) ),G((prop_2 & prop_3) -> (prop_1 | X(prop_4)))
( ( ! prop_2 <-> prop_3 ) <-> prop_1 ),(!prop_2 <-> prop_3) & (prop_3 <-> prop_1)
G ( ( prop_3 & prop_1 ) -> G prop_2 ),prop_3 -> (prop_1 -> F prop_2)
( ( ( prop_3 | prop_1 ) U prop_4 ) & prop_2 ),((F(prop_3) | F(prop_1)) & (prop_2)) U prop_4
( G prop_3 & ( prop_2 | prop_1 ) ),G(prop_3 & (prop_2 | prop_1))
G ( ( prop_2 | prop_1 ) -> ( prop_4 | prop_3 ) ),G((prop_2 | prop_1) -> (X prop_4 | prop_3))
F ( prop_1 U G prop_2 ),prop_1 U G prop_2
( ( prop_2 | prop_1 ) | ( prop_4 & prop_3 ) ),(F prop_2) | (F prop_1) | (F prop_4 & F prop_3)
( ( prop_3 -> prop_4 ) U ( prop_2 <-> prop_1 ) ),prop_3 -> (prop_4 U (prop_2 <-> prop_1))
( ( prop_2 -> prop_1 ) -> ! prop_3 ),(prop_2 -> prop_1) -> G(!prop_3)
( G prop_1 -> F prop_2 ),G(prop_1 -> G(prop_2))
( prop_1 U ! ( F prop_2 ) ),prop_1 U !prop_2
G ( ( prop_3 & prop_1 ) -> ( prop_2 & prop_4 ) ),G(prop_3 -> (prop_1 -> X(prop_2 & prop_4)))
( prop_1 U F prop_2 ),prop_1 U prop_2
G ( prop_1 -> G prop_2 ),G(prop_1 -> (prop_2 U end))
F ( prop_1 | G ( ! prop_2 ) ),G(prop_1) | G(!prop_2)
F ( prop_1 | prop_2 ),G(prop_1 | prop_2)
( ( F prop_2 <-> prop_3 ) & ! prop_1 ),F(prop_2 <-> prop_3) & !prop_1
( G prop_3 <-> ( prop_2 -> prop_1 ) ),G(prop_3 <-> (prop_2 & X(prop_1)))
G ( ! prop_1 | prop_2 ),!prop_1 | prop_2
( G prop_1 -> ( prop_2 -> prop_3 ) ),G(prop_1) -> G(prop_2 -> prop_3)
( G prop_1 -> ( prop_3 | prop_2 ) ),G(prop_1) -> F(prop_3 | prop_2)
( ! prop_3 <-> ( prop_1 <-> prop_2 ) ),!prop_3 -> (prop_1 <-> prop_2)
( ( ( prop_2 | prop_3 ) | prop_1 ) U prop_4 ),((prop_2 | prop_3 | prop_1) U F prop_4)
F ( prop_1 & ! ( F prop_2 ) ),G(prop_1 & !prop_2)
( prop_1 -> G ( ! prop_2 ) ),G(prop_1 -> !prop_2)
G ( ( prop_1 | prop_3 ) -> F ( G prop_2 ) ),((prop_1 | prop_3) -> F prop_2)
( F prop_1 -> G ( ! prop_2 ) ),G(prop_1 -> G(!prop_2))
( ( ( prop_4 & prop_1 ) U prop_3 ) <-> prop_2 ),((prop_4 & prop_1 & (prop_1 U prop_3)) -> prop_2)
G ( prop_1 -> ( prop_3 U prop_2 ) ),G(prop_1 -> (prop_2 U prop_3))
( ( prop_2 -> prop_3 ) | ( prop_1 U prop_4 ) ),(prop_2 -> prop_3) | (prop_1 & (prop_1 U prop_4))
( ( ( prop_3 & prop_1 ) | prop_4 ) <-> prop_2 ),((prop_3 & prop_1) | prop_4) -> prop_2
G ( F prop_1 | F prop_2 ),G(F(prop_1)) | F(prop_2)
( G prop_1 -> prop_2 ),G(prop_1 -> prop_2)
( F prop_1 & ( prop_3 & prop_2 ) ),F(prop_1) & G(prop_2 & prop_3)
G ( ! prop_1 & G prop_2 ),!prop_1 & G prop_2
( ( ( prop_4 <-> prop_3 ) & prop_1 ) U prop_2 ),((prop_4 <-> prop_3) & G(prop_1)) U prop_2
( ( prop_1 -> prop_2 ) U ! prop_3 ),(prop_1 -> (prop_2 U !prop_3))
( ( ( prop_4 & prop_1 ) U prop_3 ) & prop_2 ),(prop_4 & prop_1 & (prop_1 U prop_3) & prop_2)
( ! prop_2 U ( prop_1 & prop_3 ) ),(!prop_3) U (prop_2 & prop_1)
F ( ! ( prop_1 | prop_3 ) & prop_2 ),F(!(prop_1) | !(prop_3)) & prop_2
F ( prop_1 & G ( F prop_2 ) ),G(prop_1) & G(F(prop_2))
G ( prop_1 & ! prop_2 ),G(prop_1) & !prop_2
( G ( ! prop_1 ) -> F prop_2 ),G(!prop_1) & F(prop_2)
( ! ( F prop_1 ) -> F prop_2 ),!prop_1 -> F prop_2
( ( ( prop_2 | prop_4 ) U prop_3 ) | prop_1 ),((F(prop_2 | prop_4) & (prop_2 | prop_4) U prop_3) -> prop_1)
( ( F prop_1 <-> prop_3 ) | ! prop_2 ),F((prop_1 <-> prop_3) | !prop_2)
F ( ( prop_1 -> prop_2 ) & prop_3 ),F((prop_1) -> ((prop_2) & (prop_3)))
( G ( F prop_1 ) -> G ( ! prop_2 ) ),G prop_1 -> G !prop_2
G ( ( prop_4 & prop_1 ) -> ( prop_2 U prop_3 ) ),(prop_4 & prop_1) -> (prop_2 U prop_3)
G ( ! prop_1 | G ( F prop_2 ) ),!prop_1 | G prop_2
( ( prop_3 -> prop_2 ) U ( prop_1 | prop_4 ) ),(!prop_1 & !prop_4) U (prop_1 | prop_4)
G ( prop_1 -> G ( F prop_2 ) ),G (prop_1 -> G prop_2)
( prop_1 U G ( F prop_2 ) ),prop_1 U G prop_2
( F prop_3 -> ( prop_2 | prop_1 ) ),F(prop_3) -> ((prop_1 | prop_2) U prop_3)
( ! ( prop_1 & prop_3 ) & prop_2 ),!(prop_1 & prop_3 & prop_2)
G ( ( prop_1 & prop_3 ) -> ! ( F prop_2 ) ),G((prop_1 & prop_3) -> !prop_2)
( ! ( prop_3 -> prop_1 ) -> prop_2 ),!(prop_1 -> prop_3) -> prop_2
G ( prop_1 | prop_2 ),G(prop_1) | prop_2
( G ( prop_3 & prop_2 ) & prop_1 ),G(prop_3 & prop_2 & prop_1)
( ! ( prop_3 U prop_2 ) | prop_1 ),!(prop_3 U F prop_2) | prop_1
F ( prop_1 U ! ( F prop_2 ) ),G(prop_1 U !prop_2)
G ( ( prop_2 | prop_1 ) -> ! ( G prop_3 ) ),((prop_2 | prop_1) -> !prop_3)
( ( prop_2 U prop_1 ) <-> ( prop_3 -> prop_4 ) ),((prop_2) U (prop_1)) <-> ((prop_3) & X(prop_4))
( ( prop_2 | prop_1 ) <-> ( prop_4 -> prop_3 ) ),((prop_2 | prop_1) -> ((prop_4 -> prop_3) & (prop_3 -> prop_4)))
( ( prop_1 | prop_2 ) & prop_3 ),F((prop_1 | prop_2) & prop_3)
G ( ( prop_3 & prop_2 ) -> F ( G prop_1 ) ),G((prop_3 & prop_2) -> F prop_1)
( ! prop_3 U ( prop_2 | prop_1 ) ),(!prop_1) U (prop_2 | prop_3)
( ( prop_2 -> prop_4 ) | ( prop_1 -> prop_3 ) ),(prop_2 -> prop_4) & (prop_1 -> prop_3)
( F prop_3 <-> ( prop_1 | prop_2 ) ),F prop_3 <-> F (prop_1 | prop_2)
( G prop_1 | ( prop_2 & prop_3 ) ),G(prop_1 | (prop_2 & prop_3))
F ( prop_1 U G ( ! prop_2 ) ),F(prop_1) U G(!prop_2)
( ! ( prop_3 <-> prop_2 ) -> prop_1 ),(prop_3 <-> prop_2) -> prop_1
( ( prop_3 -> prop_1 ) -> G prop_2 ),G((prop_3 -> prop_1) -> prop_2)
G ( prop_1 | F prop_2 ),G(prop_1) | G(prop_2)
( F ( prop_3 | prop_2 ) & prop_1 ),F((prop_3 | prop_2) & prop_1)
( ( prop_4 -> prop_3 ) <-> ( prop_2 -> prop_1 ) ),((prop_4 -> prop_3) & (prop_2 -> prop_1)) <-> ((prop_2 -> prop_1) & (prop_4 -> prop_3))
( ( ( prop_4 -> prop_2 ) U prop_3 ) & prop_1 ),F prop_4 -> ((prop_2 & prop_1) U prop_3)
F ( prop_1 & G ( ! prop_2 ) ),G(prop_1 & !prop_2)
( ( ( prop_4 <-> prop_2 ) -> prop_3 ) & prop_1 ),((prop_4 <-> prop_2) -> (prop_3 & prop_1))
( ! ( prop_3 U prop_2 ) <-> prop_1 ),!(F(prop_3) U prop_2) <-> prop_1
G ( ! prop_1 | ! ( F prop_2 ) ),!prop_1 | !prop_2
( ( ( prop_2 | prop_1 ) U prop_4 ) -> prop_3 ),((F(prop_2) | F(prop_1)) & ((prop_2 | prop_1) U prop_4)) -> prop_3
( F ( prop_1 <-> prop_2 ) & prop_3 ),F((prop_1 <-> prop_2) & prop_3)
( ( ( prop_1 | prop_3 ) -> prop_2 ) <-> prop_4 ),((prop_1 | prop_3) -> (prop_2 <-> prop_4))
( ( ( prop_3 U prop_4 ) & prop_1 ) | prop_2 ),((F(prop_3 & (prop_3 U prop_4))) & prop_1) | prop_2
( G ( prop_2 -> prop_3 ) & prop_1 ),G((prop_2 -> prop_3) & prop_1)
G ( ! prop_1 U G ( ! prop_2 ) ),!prop_1 U !prop_2
! ( prop_1 | prop_2 ),!prop_1 | prop_2
! ( prop_1 | F prop_2 ),!prop_1 | F prop_2
( F prop_3 & ( prop_1 | prop_2 ) ),F(prop_3) & (F(prop_1) | F(prop_2))
G ( ! prop_1 & prop_2 ),!prop_1 & prop_2
F ( prop_1 & ! prop_2 ),G(prop_1 & !prop_2)
( ( ! prop_1 -> prop_3 ) -> F prop_2 ),!prop_1 -> (prop_3 & F prop_2)
( ( prop_4 U prop_1 ) & ( prop_3 & prop_2 ) ),prop_4 -> (prop_4 U prop_1) & F prop_3 & F prop_2
F ( prop_1 & G prop_2 ),prop_1 & G prop_2
( ! ( prop_1 | prop_2 ) & prop_3 ),(!(prop_1) | !(prop_2)) & prop_3
( F prop_2 <-> ( prop_1 & prop_3 ) ),F(prop_2 <-> (prop_1 & prop_3))
G ( F prop_1 U prop_2 ),prop_1 U prop_2
G ( prop_1 | G prop_2 ),G(prop_1) | G(prop_2)
( ! ( prop_2 | prop_3 ) -> prop_1 ),(!(prop_2) | !(prop_3)) -> prop_1
( ( ( prop_2 U prop_3 ) | prop_1 ) & prop_4 ),((prop_2 & (prop_2 U prop_3)) | prop_1) & prop_4
G ( ! prop_1 & G ( ! prop_2 ) ),!prop_1 & !prop_2
( ( ( prop_1 -> prop_2 ) -> prop_4 ) U prop_3 ),(prop_1 -> (prop_2 -> prop_4)) U prop_3
