Ground Truth,Response
prop_1 & (prop_2 | (prop_4 U prop_3)),F((prop_4 U prop_3) | prop_2) & prop_1
prop_3 | G(prop_1 <-> prop_2),(G(prop_2) <-> prop_1) | prop_3
prop_2 <-> (prop_3 | (prop_1 & prop_4)),((prop_4 & prop_1) | prop_3) -> prop_2
((prop_2 & prop_6) -> (prop_4 U prop_5)) & (prop_1 U !prop_3),((prop_2 & prop_6) -> ((prop_4 U prop_5) & (prop_1 U !prop_3)))
!prop_1 & (prop_3 -> prop_2),prop_3 -> (prop_2 & !prop_1)
(!prop_1 & prop_3) | G prop_2,F(!prop_1 & prop_3) | G(prop_2)
(prop_1 | prop_2) U (prop_3 & prop_4),((prop_1 | prop_2) -> ((!prop_3 | !prop_4) U (prop_3 & prop_4)))
(F prop_1 -> prop_2) -> prop_3,F prop_1 -> (prop_2 -> prop_3)
F prop_1 -> (prop_2 | prop_3),F prop_1 -> F (prop_2 | prop_3)
(prop_2 <-> prop_3) & (prop_1 -> prop_4),((prop_2 <-> prop_3) & prop_1) -> prop_4
(prop_3 & prop_4) | (prop_2 U prop_1),((prop_3 & prop_4) | prop_2) -> prop_1
(prop_2 U prop_1) -> !prop_3,((prop_2 & (!prop_1 U prop_2)) -> G !prop_3)
(prop_1 <-> F prop_3) -> !prop_2,((prop_3 <-> prop_1) -> !prop_2)
prop_3 & (!prop_1 <-> prop_2),(!prop_1 -> (prop_2 & prop_3)) & ((prop_2 & prop_3) -> !prop_1)
F prop_1 -> G!prop_2,G(prop_1 -> G(!prop_2))
G((prop_1 | prop_3) -> F prop_2),G((prop_1 | prop_3) -> F(!prop_2))
F(prop_1 & G prop_2),G(prop_1 & prop_2)
F(prop_1 | F prop_2),F(prop_1) | G(prop_2)
G(!prop_1 & F prop_2),!prop_1 & G(prop_2)
prop_1 & F(prop_2 <-> prop_3),F((prop_2 <-> prop_3) & prop_1)
(prop_2 -> prop_3) -> G prop_1,G((prop_2 -> prop_3) -> prop_1)
F(prop_1 | G prop_2),F(prop_1) | G(prop_2)
F(prop_1 | !F prop_2),G(prop_1 | !prop_2)
G((prop_1 | prop_3) -> (prop_2 & prop_4)),G((prop_1 | prop_3) -> (F prop_2 & prop_4))
prop_1 <-> F(prop_2 -> prop_3),F((prop_2 -> prop_3) <-> prop_1)
(prop_2 | prop_3) & G prop_1,G((prop_3 | prop_2) & prop_1)
F(prop_1 | prop_2) -> prop_3,F((prop_1 | prop_2) & (prop_3 -> (prop_1 | prop_2)))
G(prop_1 -> GF prop_2),prop_1 -> G F prop_2
F(prop_1 & !prop_2),F(prop_1) & !prop_2
!prop_1 -> F prop_2,G(!prop_1 -> prop_2)
prop_3 | ((prop_2 -> prop_4) -> prop_1),(prop_2 -> (prop_4 -> (prop_1 | prop_3)))
(prop_2 & (prop_3 U prop_1)) -> prop_4,((prop_3 U prop_1) & prop_2) -> X prop_4
prop_2 & F(prop_1 | prop_3),F((prop_3 | prop_1) & prop_2)
prop_2 | G(prop_1 | prop_3),G((prop_3) | (prop_1) | (prop_2))
(prop_4 -> prop_3) -> (prop_1 <-> prop_2),(prop_4 & prop_3) -> (prop_1 <-> prop_2)
G((prop_1 U prop_3) -> FG prop_2),G((F prop_1 & !prop_1 U prop_3) -> F(G prop_2))
prop_2 & G(prop_1 -> prop_3),G(prop_1 -> (prop_3 & prop_2))
!prop_1 | (prop_2 -> prop_3),(!prop_1 | prop_2) -> prop_3
(prop_2 -> prop_4) <-> (prop_1 | prop_3),(X prop_2 & X prop_4) <-> (prop_1 | prop_3)
prop_3 | ((prop_1 <-> prop_4) -> prop_2),prop_4 <-> (prop_1 -> prop_2 | prop_3)
!prop_1 | (prop_2 <-> G prop_3),!prop_1 | G(prop_3 <-> prop_2)
F prop_1 -> F prop_2,G(prop_1 -> G(prop_2))
!prop_2 | (prop_1 U prop_3),(prop_1 U prop_3) | G(!prop_2)
prop_3 & ((prop_4 U prop_2) -> prop_1),(prop_4 U prop_2) -> (prop_1 & prop_3)
prop_3 <-> (prop_1 | (prop_4 U prop_2)),((prop_4 & (prop_4 U (prop_2 | prop_1))) -> prop_3)
(prop_1 | (prop_3 -> prop_2)) U prop_4,G((F prop_3) -> ((prop_2 | prop_1) U prop_4))
G((prop_1 & prop_2) -> (prop_4 U prop_3)),(prop_2 & prop_1) -> (prop_4 & (!prop_4 U prop_3))
prop_1 & F(prop_2 | prop_3),F((prop_2 | prop_3) & prop_1)
(prop_3 -> prop_1) <-> (prop_2 U prop_4),((prop_2 U prop_4) <-> (prop_3 & X prop_1))
prop_1 & G(prop_3 -> prop_2),G((prop_3 -> prop_2) & prop_1)
G(!prop_1 & F prop_2),!prop_1 & F prop_2
F(prop_1 & G!prop_2),F(prop_1) & G(!prop_2)
prop_1 & ((prop_3 <-> prop_4) U prop_2),F((prop_3 <-> prop_4) U prop_2) & prop_1
G prop_3 -> (prop_1 <-> prop_2),G(prop_3) -> G(prop_1 <-> prop_2)
prop_1 -> F prop_2,G(prop_1 -> F(prop_2))
G((prop_1 | prop_3) -> G prop_2),G((prop_3 | prop_1) -> prop_2)
F prop_3 -> (prop_1 | prop_2),F prop_3 -> (F prop_2 | F prop_1)
G((prop_2 | prop_3) -> G prop_1),((prop_3 | prop_2) -> G(prop_1))
!prop_3 U (prop_1 | prop_2),(!prop_1) U (prop_2 | prop_3)
prop_2 <-> (!prop_1 -> prop_3),(!prop_1 -> prop_3) & (prop_3 -> prop_2)
(prop_3 -> prop_2) -> G prop_1,G((prop_3 -> prop_2) -> prop_1)
G(prop_1 | G!prop_2),G(prop_1) | G(!prop_2)
F prop_1 -> G!prop_2,G(prop_1 -> !prop_2)
prop_2 -> (prop_1 & prop_3),prop_2 -> X(prop_3 & prop_1)
(prop_3 U prop_2) -> prop_1,F(prop_3) -> (prop_2 U prop_1)
F prop_2 -> (prop_1 & prop_3),prop_2 -> (prop_1 & prop_3)
prop_3 & F(prop_1 & prop_2),F(prop_2 & prop_1 & prop_3)
prop_2 | prop_3 | G prop_1,G(prop_1 | prop_3 | prop_2)
prop_2 & prop_3 & F prop_1,F(prop_1) & F(prop_2) & F(prop_3)
G prop_1 -> F prop_2,G(prop_1 -> F(prop_2))
G((prop_3 & prop_4) -> (prop_1 & prop_2)),((prop_4 & prop_3) -> (prop_1 & prop_2))
prop_3 | !(prop_1 | prop_2),!(prop_1 | prop_2 | prop_3)
prop_1 | G(!prop_3 -> prop_2),G((!prop_3 -> prop_2) | prop_1)
G!prop_1 -> F prop_2,G(!prop_1 -> prop_2)
(prop_3 -> prop_2) <-> (prop_1 U prop_4),G((prop_1 & (prop_1 U prop_4)) -> (prop_3 -> prop_2))
(prop_1 | prop_2) U !prop_3,(!prop_1) U (prop_2 | prop_3)
!(prop_1 & F prop_2),!prop_1 & G(prop_2)
(prop_2 <-> (prop_3 & prop_4)) -> prop_1,((prop_4 & prop_3) | prop_2) -> prop_1
!prop_3 & (prop_2 <-> F prop_1),F(prop_1 <-> prop_2) & !prop_3
(prop_1 & prop_2) <-> (prop_3 | prop_4),((prop_1 & prop_2) -> prop_4) <-> ((!prop_4) -> prop_3)
F prop_1 -> prop_2,G(prop_1 -> prop_2)
!F prop_1 -> prop_2,!prop_1 -> prop_2
!prop_3 U (prop_1 <-> prop_2),!prop_2 U prop_3<->prop_1
prop_2 & prop_3 & G prop_1,G(prop_1 & (prop_2 & prop_3))
G prop_2 -> (prop_1 & prop_3),G(prop_2) -> G(prop_1 & prop_3)
prop_1 <-> ((prop_2 & prop_3) U prop_4),((prop_3 & prop_2 & (prop_2 U prop_4)) -> prop_1)
(!prop_3 -> prop_1) & F prop_2,!prop_3 -> (prop_1 & F prop_2)
G(prop_3 -> (prop_1 U prop_2)),G(prop_3 -> F(!prop_1 & !prop_2))
F prop_1 -> G!prop_2,G(prop_1 -> G(!prop_2))
G((prop_3 & prop_4) -> (prop_1 | prop_2)),G((prop_3 & prop_4) -> X(prop_1 | prop_2))
!(prop_1 | prop_2) -> prop_3,(!(prop_2) | prop_1) -> prop_3
G((prop_1 & prop_2) -> (prop_3 | prop_4)),G((prop_1 & prop_2) -> (prop_3 | X prop_4))
prop_3 & ((prop_2 U prop_4) -> prop_1),((prop_2 U prop_4) -> (prop_1 & prop_3))
!(prop_1 & prop_2) -> prop_3,(!(prop_1) & !(prop_2)) -> prop_3
prop_1 & F(prop_2 | prop_3),F((prop_3 | prop_2) & prop_1)
prop_1 | G(prop_2 & prop_3),G((prop_2 & prop_3) | prop_1)
prop_1 <-> !(prop_2 | prop_3),((!prop_3 | prop_2) -> prop_1) <-> prop_1
F(prop_1 <-> prop_2) -> prop_3,F((prop_1 <-> prop_2) & prop_3)
((prop_1 -> prop_4) U prop_3) -> prop_2,(prop_1 -> (prop_4 U prop_3)) & (prop_3 -> prop_2)
(prop_1 | prop_3) U (prop_2 <-> prop_4),(!((prop_3 <-> prop_1)) U (prop_4 | prop_2))
(prop_2 -> prop_3) -> !prop_1,(prop_2 -> prop_3) & X !prop_1
(prop_2 | prop_3) -> G prop_1,G((prop_3 | prop_2) -> G prop_1)
G(F prop_1 U G prop_2),prop_1 U G prop_2
prop_3 & !(prop_1 | prop_2),(!(prop_2) | !(prop_1)) & prop_3
G!(elevator_falls & motorbike_has_started & table_has_been_moved),!(elevator_falls & motorbike_has_started & table_has_been_moved)
G!(bridge_closes & engine_starts & semaphore_is_broken),!(bridge_closes & engine_starts & semaphore_is_broken)
G!(car_starts & house_collapses & sensor_retrieves_data),!(sensor_retrieves_data & car_starts & house_collapses)
G!(brake_is_pressed & semaphore_is_red & sensor_retrieves_data),G(!brake_is_pressed) & G(sensor_retrieves_data & semaphore_is_red)
G!(car_starts & escalator_is_blocked & motorbike_catches_fire),G(!escalator_is_blocked) & F(car_starts & motorbike_catches_fire)
G!(brake_is_released & train_has_arrived),!(train_has_arrived & brake_is_released)
G!(manager_handles_requests & motorbike_is_driven),!(manager_handles_requests & motorbike_is_driven)
G!(bar_is_up & table_has_been_moved),!(bar_is_up & table_has_been_moved)
G!(constructor_instantiate_objects & motorbike_catches_fire),!(constructor_instantiate_objects & motorbike_catches_fire)
G!(escalator_is_blocked & motorbike_falls_down),!(motorbike_falls_down & escalator_is_blocked)
G!(bridge_opens & elevator_is_open),!(elevator_is_open & bridge_opens)
G!(constructor_creates_instances & engine_starts) | F(constructor_creates_instances & engine_starts & F(elevator_falls & manager_collect_claims)),F((engine_starts & constructor_creates_instances) & F(elevator_falls & manager_collect_claims))
G!(manager_handles_requests & train_has_arrived) | F(manager_handles_requests & train_has_arrived & F(brake_is_pressed & train_has_arrived)),F((train_has_arrived & manager_handles_requests) & F(train_has_arrived & brake_is_pressed))
G!(bridge_closes & elevator_falls) | F(bridge_closes & elevator_falls & F(bar_is_down & train_has_arrived)),F((bridge_closes & elevator_falls) & F(train_has_arrived & bar_is_down))
G!(car_stops & escalator_is_blocked) | F(car_stops & escalator_is_blocked & F(semaphore_is_yellow & train_has_been_launched)),F(car_stops & escalator_is_blocked & F(train_has_been_launched & semaphore_is_yellow))
G!(constructor_creates_instances & sensor_captures_data) | F(constructor_creates_instances & sensor_captures_data & F(bar_has_to_be_repaired & car_stops)),F(constructor_creates_instances & sensor_captures_data) & F(bar_has_to_be_repaired & car_stops)
G!(car_starts & sensor_captures_data) | F(car_starts & sensor_captures_data & F(escalator_is_blocked & sensor_captures_data)),F((car_starts & sensor_captures_data) & F(sensor_captures_data & escalator_is_blocked))
G!(car_enters & engine_stops) | F(car_enters & engine_stops & F(sensor_captures_data & sensor_gathers_information)),F((car_enters & engine_stops) & F(sensor_captures_data & sensor_gathers_information))
G!(house_is_built & table_is_brown) | F(house_is_built & table_is_brown & F(elevator_is_open & manager_collect_claims)),F((table_is_brown & house_is_built) & (elevator_is_open & F(manager_collect_claims)))
G!(house_collapses & sensor_retrieves_data) | F(house_collapses & sensor_retrieves_data & F(bridge_closes & train_has_arrived)),F((sensor_retrieves_data & house_collapses) & F(train_has_arrived & bridge_closes))
G!(bar_is_down & table_is_brown) | F(bar_is_down & table_is_brown & F(car_starts & semaphore_is_broken)),F(car_starts & F(semaphore_is_broken)) & F(table_is_brown & bar_is_down)
G!(elevator_is_open & manager_collect_claims) | F(elevator_is_open & manager_collect_claims & F(house_is_built & sensor_captures_data)),F(elevator_is_open & manager_collect_claims) & F(house_is_built & X(sensor_captures_data))
G!(car_stops & escalator_is_blocked) | F(car_stops & escalator_is_blocked & F(elevator_falls & semaphore_is_red)),F((car_stops & escalator_is_blocked) & F(semaphore_is_red & elevator_falls))
G!(sensor_captures_data & sensor_gathers_information) | F(sensor_captures_data & sensor_gathers_information & F(sensor_retrieves_data | train_has_been_launched)),F((sensor_captures_data & sensor_gathers_information) & F(sensor_retrieves_data | train_has_been_launched))
G!(bar_is_down & table_is_brown) | F(bar_is_down & table_is_brown & F(constructor_creates_instances | table_is_old)),F(table_is_brown & bar_is_down) & F(constructor_creates_instances | table_is_old)
G!(engine_stops & motorbike_falls_down) | F(engine_stops & motorbike_falls_down & F(motorbike_has_stopped | train_is_crossing)),F(engine_stops & motorbike_falls_down) & F(train_is_crossing | motorbike_has_stopped)
G!(bar_has_to_be_repaired & sensor_retrieves_data) | F(bar_has_to_be_repaired & sensor_retrieves_data & F(bridge_closes | sensor_retrieves_data)),F(bar_has_to_be_repaired & sensor_retrieves_data) & F(sensor_retrieves_data | X(bridge_closes))
G!(escalator_is_blocked & train_has_been_launched) | F(escalator_is_blocked & train_has_been_launched & F(engine_stops | semaphore_is_red)),(train_has_been_launched & escalator_is_blocked) & F(semaphore_is_red | engine_stops)
G!(bridge_closes & semaphore_is_yellow) | F(bridge_closes & semaphore_is_yellow & F(motorbike_has_started | table_is_brown)),F(semaphore_is_yellow & bridge_closes) & F(table_is_brown | motorbike_has_started)
G!(manager_collect_claims & sensor_captures_data) | F(manager_collect_claims & sensor_captures_data & F(house_collapses | train_derails)),F((manager_collect_claims & sensor_captures_data) & F(train_derails | house_collapses))
G!(bar_is_up & house_is_open) | F(bar_is_up & house_is_open & F(constructor_creates_instances | table_is_old)),F((house_is_open & bar_is_up) & F(constructor_creates_instances | table_is_old))
G!(bar_has_to_be_repaired & table_is_old) | F(bar_has_to_be_repaired & table_is_old & F(escalator_moves | train_has_arrived)),X((table_is_old & bar_has_to_be_repaired) & X(F(train_has_arrived | escalator_moves)))
G!(car_enters & motorbike_catches_fire) | F(car_enters & motorbike_catches_fire & F(bridge_closes | escalator_is_blocked)),F((motorbike_catches_fire & car_enters) & F(bridge_closes | escalator_is_blocked))
G!(constructor_instantiate_objects & elevator_rises) | F(constructor_instantiate_objects & elevator_rises & F(bar_is_closing | brake_is_pressed)),F(constructor_instantiate_objects & elevator_rises & F(bar_is_closing | brake_is_pressed))
G!(brake_is_pressed & train_stops) | F(brake_is_pressed & train_stops & F(manager_collect_claims | sensor_retrieves_data)),F(train_stops & brake_is_pressed & F(sensor_retrieves_data | manager_collect_claims))
G!(brake_is_pressed & train_has_arrived) | F(brake_is_pressed & train_has_arrived & F sensor_gathers_information),F((train_has_arrived & brake_is_pressed) & F(sensor_gathers_information))
G!(escalator_is_blocked & sensor_captures_data) | F(escalator_is_blocked & sensor_captures_data & F sensor_gathers_information),F((escalator_is_blocked & sensor_captures_data) & F(sensor_gathers_information))
G!(car_enters & engine_stops) | F(car_enters & engine_stops & F sensor_gathers_information),F((car_enters & engine_stops) & F(sensor_gathers_information))
G!(motorbike_catches_fire & sensor_gathers_information) | F(motorbike_catches_fire & sensor_gathers_information & F sensor_gathers_information),F((sensor_gathers_information & motorbike_catches_fire) & F(sensor_gathers_information))
G!(car_enters & engine_stops) | F(car_enters & engine_stops & F train_has_arrived),F((car_enters & engine_stops) & F(train_has_arrived))
G!(constructor_creates_instances & sensor_captures_data) | F(constructor_creates_instances & sensor_captures_data & F sensor_gathers_information),F(constructor_creates_instances & sensor_captures_data & F(sensor_gathers_information))
G!(engine_stops & sensor_gathers_information) | F(engine_stops & sensor_gathers_information & F bridge_closes),F((engine_stops & sensor_gathers_information) & F(bridge_closes))
G!(house_collapses & house_is_open) | F(house_collapses & house_is_open & F bridge_closes),F((house_collapses & house_is_open) & F(bridge_closes))
G!(bridge_closes & semaphore_is_yellow) | F(bridge_closes & semaphore_is_yellow & F sensor_gathers_information),F((semaphore_is_yellow & bridge_closes) & F(sensor_gathers_information))
G!(house_collapses & sensor_retrieves_data) | F(house_collapses & sensor_retrieves_data & F sensor_gathers_information),(sensor_retrieves_data & house_collapses) & F(sensor_gathers_information)
G!(constructor_instantiate_objects & elevator_rises) | F(constructor_instantiate_objects & elevator_rises & F sensor_gathers_information),(constructor_instantiate_objects & elevator_rises) & F sensor_gathers_information
G!(elevator_is_blocked & train_stops) | F(elevator_is_blocked & train_stops & F sensor_gathers_information),F((train_stops & elevator_is_blocked) & F(sensor_gathers_information))
G!(elevator_is_blocked | house_is_open | semaphore_is_red),!(elevator_is_blocked | semaphore_is_red | house_is_open)
G!(escalator_moves | motorbike_is_driven | train_derails),!(escalator_moves | motorbike_is_driven | train_derails)
G!(elevator_is_open | motorbike_falls_down | semaphore_is_green),!(semaphore_is_green | motorbike_falls_down | elevator_is_open)
G!(engine_starts | escalator_is_blocked),!(engine_starts | escalator_is_blocked)
G!(house_is_open | table_has_been_moved),!(table_has_been_moved | house_is_open)
G!(car_stops | train_is_crossing),!(car_stops | train_is_crossing)
G!(elevator_rises | train_is_crossing) | F((elevator_rises | train_is_crossing) & F(car_enters & engine_stops)),F((train_is_crossing | elevator_rises) & F(car_enters & engine_stops))
G!(car_enters | motorbike_is_driven) | F((car_enters | motorbike_is_driven) & F(brake_is_released & sensor_captures_data)),F((car_enters | motorbike_is_driven) & F(brake_is_released & sensor_captures_data))
G!(engine_breaks | manager_handles_requests) | F((engine_breaks | manager_handles_requests) & F(constructor_creates_instances & motorbike_has_stopped)),F((engine_breaks | manager_handles_requests) & F(constructor_creates_instances & motorbike_has_stopped))
G!(elevator_is_open | engine_stops) | F((elevator_is_open | engine_stops) & F(engine_starts & motorbike_catches_fire)),F((elevator_is_open | engine_stops) & F(motorbike_catches_fire & engine_starts))
G!(brake_is_pressed | escalator_moves) | F((brake_is_pressed | escalator_moves) & F(constructor_creates_instances & train_has_been_launched)),F((escalator_moves | brake_is_pressed) & F(constructor_creates_instances & F(train_has_been_launched)))
G!(elevator_is_blocked | house_is_open) | F((elevator_is_blocked | house_is_open) & F(brake_is_pressed & motorbike_has_stopped)),F((elevator_is_blocked | house_is_open) & F(brake_is_pressed & motorbike_has_stopped))
G!(bridge_opens | motorbike_catches_fire) | F((bridge_opens | motorbike_catches_fire) & F(constructor_creates_instances & train_has_been_launched)),F((motorbike_catches_fire | bridge_opens) & F(constructor_creates_instances & train_has_been_launched))
G!(house_is_open | motorbike_is_driven) | F((house_is_open | motorbike_is_driven) & F(manager_handles_requests & train_has_arrived)),F((house_is_open | motorbike_is_driven) & train_has_arrived & F(manager_handles_requests))
G!(bar_is_down | motorbike_falls_down) | F((bar_is_down | motorbike_falls_down) & F(manager_handles_requests & train_derails)),F((bar_is_down | motorbike_falls_down) & F(train_derails & manager_handles_requests))
G!(escalator_moves | train_has_arrived) | F((escalator_moves | train_has_arrived) & F(brake_is_pressed & train_stops)),F(train_has_arrived | (escalator_moves & F(train_stops & F(brake_is_pressed))))
G!(manager_collect_claims | sensor_retrieves_data) | F((manager_collect_claims | sensor_retrieves_data) & F(escalator_moves & table_is_brown)),F((sensor_retrieves_data | manager_collect_claims) & F(table_is_brown & escalator_moves))
G!(brake_is_pressed | escalator_moves) | F((brake_is_pressed | escalator_moves) & F(elevator_is_open & train_is_crossing)),F(escalator_moves | brake_is_pressed) & F(elevator_is_open & train_is_crossing)
G!(motorbike_has_started | table_is_brown) | F((motorbike_has_started | table_is_brown) & F(engine_stops | train_is_crossing)),F((table_is_brown | motorbike_has_started) & F(engine_stops | train_is_crossing))
G!(motorbike_has_stopped | train_stops) | F((motorbike_has_stopped | train_stops) & F(bar_is_up | elevator_is_open)),F((train_stops | motorbike_has_stopped) & F(bar_is_up | elevator_is_open))
G!(elevator_is_blocked | escalator_speeds_up) | F((elevator_is_blocked | escalator_speeds_up) & F(brake_is_pressed | elevator_falls)),F(elevator_is_blocked | escalator_speeds_up) & F(elevator_falls | brake_is_pressed)
G!(elevator_is_open | train_derails) | F((elevator_is_open | train_derails) & F(bridge_closes | semaphore_is_broken)),F(elevator_is_open | (train_derails & F(bridge_closes | semaphore_is_broken)))
G!(motorbike_has_started | table_is_brown) | F((motorbike_has_started | table_is_brown) & F(elevator_rises | table_is_brown)),F((table_is_brown | motorbike_has_started) & F(table_is_brown | elevator_rises))
G!(bar_is_down | motorbike_is_driven) | F((bar_is_down | motorbike_is_driven) & F(elevator_is_open | train_derails)),F((bar_is_down | motorbike_is_driven) & F(elevator_is_open | train_derails))
G!(engine_starts | sensor_retrieves_data) | F((engine_starts | sensor_retrieves_data) & F(engine_breaks | semaphore_is_yellow)),F(sensor_retrieves_data | engine_starts & F(engine_breaks | semaphore_is_yellow))
G!(car_starts | train_derails) | F((car_starts | train_derails) & F(sensor_retrieves_data | train_has_been_launched)),F(car_starts | train_derails) & F(sensor_retrieves_data | train_has_been_launched)
G!(brake_is_released | car_stops) | F((brake_is_released | car_stops) & F(bar_is_up | elevator_falls)),F((car_stops | brake_is_released) & F(elevator_falls | bar_is_up))
G!(motorbike_has_stopped | train_stops) | F((motorbike_has_stopped | train_stops) & F(brake_is_released | car_stops)),F((train_stops | motorbike_has_stopped) & F(car_stops | brake_is_released))
G!(bar_has_to_be_repaired | table_is_old) | F((bar_has_to_be_repaired | table_is_old) & F(car_enters | motorbike_has_started)),F((bar_has_to_be_repaired | table_is_old) & F(car_enters | motorbike_has_started))
G!(engine_stops | train_is_crossing) | F((engine_stops | train_is_crossing) & F(bar_is_closing | escalator_speeds_up)),F((engine_stops | train_is_crossing) & F(escalator_speeds_up | bar_is_closing))
G!(car_enters | motorbike_has_started) | F((car_enters | motorbike_has_started) & F train_has_arrived),F((car_enters | motorbike_has_started) & F(train_has_arrived))
G!(elevator_falls | engine_starts) | F((elevator_falls | engine_starts) & F bridge_closes),F((engine_starts | elevator_falls) & F(bridge_closes))
G!(manager_collect_claims | manager_handles_requests) | F((manager_collect_claims | manager_handles_requests) & F bridge_closes),F((manager_handles_requests | manager_collect_claims) & F(bridge_closes))
G!(bar_is_up | semaphore_is_green) | F((bar_is_up | semaphore_is_green) & F bridge_closes),F((semaphore_is_green | bar_is_up) & F(bridge_closes))
G!(motorbike_has_stopped | train_stops) | F((motorbike_has_stopped | train_stops) & F bridge_closes),F(train_stops | motorbike_has_stopped) & F(bridge_closes)
G!(engine_breaks | semaphore_is_yellow) | F((engine_breaks | semaphore_is_yellow) & F sensor_gathers_information),F(engine_breaks | (semaphore_is_yellow & F(sensor_gathers_information)))
G!(escalator_is_blocked | sensor_captures_data) | F((escalator_is_blocked | sensor_captures_data) & F sensor_gathers_information),F(escalator_is_blocked | (sensor_captures_data & F(sensor_gathers_information)))
G!(motorbike_has_stopped | train_stops) | F((motorbike_has_stopped | train_stops) & F train_has_arrived),F((train_stops | motorbike_has_stopped) & F(train_has_arrived))
G!(brake_is_released | car_stops) | F((brake_is_released | car_stops) & F sensor_gathers_information),F((car_stops | brake_is_released) & F(sensor_gathers_information))
G!(car_starts | train_derails) | F((car_starts | train_derails) & F bridge_closes),F(car_starts | train_derails) & F(bridge_closes)
G!(elevator_is_blocked | escalator_speeds_up) | F((elevator_is_blocked | escalator_speeds_up) & F train_has_arrived),F((elevator_is_blocked | escalator_speeds_up) & F(train_has_arrived))
G!(brake_is_pressed | motorbike_has_started) | F((brake_is_pressed | motorbike_has_started) & F bridge_closes),F((brake_is_pressed | motorbike_has_started) & F bridge_closes)
G!bridge_closes | F(bridge_closes & F(car_starts & semaphore_is_broken)),F(bridge_closes & F(car_starts & semaphore_is_broken))
G!bridge_closes | F(bridge_closes & F(bar_is_up & house_is_open)),F(bridge_closes & F(house_is_open & bar_is_up))
G!bridge_closes | F(bridge_closes & F(manager_collect_claims & semaphore_is_broken)),F(bridge_closes & F(manager_collect_claims & semaphore_is_broken))
G!sensor_gathers_information | F(sensor_gathers_information & F(motorbike_is_driven & table_has_been_moved)),F(sensor_gathers_information & F(table_has_been_moved & motorbike_is_driven))
G!train_has_arrived | F(train_has_arrived & F(elevator_falls & train_has_arrived)),F(train_has_arrived & F(train_has_arrived & elevator_falls))
G!bridge_closes | F(bridge_closes & F(bridge_closes & semaphore_is_yellow)),F(bridge_closes & F(semaphore_is_yellow & bridge_closes))
G!train_has_arrived | F(train_has_arrived & F(bar_is_down & table_is_brown)),F(train_has_arrived & F(table_is_brown & bar_is_down))
G!train_has_arrived | F(train_has_arrived & F(manager_collect_claims & semaphore_is_broken)),F train_has_arrived & F (manager_collect_claims & semaphore_is_broken)
G!sensor_gathers_information | F(sensor_gathers_information & F(motorbike_catches_fire & sensor_gathers_information)),F(sensor_gathers_information & F(motorbike_catches_fire))
G!train_has_arrived | F(train_has_arrived & F(manager_handles_requests & train_has_arrived)),F(train_has_arrived & F(train_has_arrived & manager_handles_requests))
G!train_has_arrived | F(train_has_arrived & F(house_collapses & sensor_retrieves_data)),F(train_has_arrived & F(sensor_retrieves_data & house_collapses))
G!sensor_gathers_information | F(sensor_gathers_information & F(car_stops & engine_stops)),F(sensor_gathers_information & F(engine_stops & car_stops))
G!sensor_gathers_information | F(sensor_gathers_information & F(bar_has_to_be_repaired | table_is_old)),F(sensor_gathers_information & F(table_is_old | bar_has_to_be_repaired))
G!bridge_closes | F(bridge_closes & F(car_starts | train_derails)),F(bridge_closes & F(car_starts | train_derails))
G!bridge_closes | F(bridge_closes & F(bar_is_up | elevator_falls)),F(bridge_closes & (elevator_falls | X bar_is_up))
G!train_has_arrived | F(train_has_arrived & F(constructor_instantiate_objects | engine_stops)),F(train_has_arrived & F(engine_stops | constructor_instantiate_objects))
G!sensor_gathers_information | F(sensor_gathers_information & F(car_enters | engine_breaks)),F(sensor_gathers_information & F(engine_breaks | car_enters))
G!bridge_closes | F(bridge_closes & F(constructor_creates_instances | manager_collect_claims)),F(bridge_closes & F(manager_collect_claims | constructor_creates_instances))
G!sensor_gathers_information | F(sensor_gathers_information & F(elevator_rises | train_is_crossing)),F(sensor_gathers_information & F(train_is_crossing | elevator_rises))
G!train_has_arrived | F(train_has_arrived & F(sensor_retrieves_data | train_has_been_launched)),F(train_has_been_arrived & F(sensor_retrieves_data | train_has_been_launched))
G!bridge_closes | F(bridge_closes & F(manager_collect_claims | sensor_retrieves_data)),F(bridge_closes & (sensor_retrieves_data | F(manager_collect_claims)))
G!sensor_gathers_information | F(sensor_gathers_information & F(engine_breaks | manager_handles_requests)),F(sensor_gathers_information & F(engine_breaks | manager_handles_requests))
G!bridge_closes | F(bridge_closes & F(brake_is_pressed | elevator_falls)),F(bridge_closes & (F(elevator_falls) | F(brake_is_pressed)))
G!sensor_gathers_information | F(sensor_gathers_information & F(house_is_open | motorbike_is_driven)),sensor_gathers_information & F(house_is_open | motorbike_is_driven)
G!train_has_arrived | F(train_has_arrived & F bridge_closes),F train_has_arrived & F bridge_closes
G!train_has_arrived | F(train_has_arrived & F sensor_gathers_information),F train_has_arrived & F sensor_gathers_information
G!bridge_closes | F(bridge_closes & F train_has_arrived),F(bridge_closes & F(train_has_arrived))
G!sensor_gathers_information | F(sensor_gathers_information & F bridge_closes),F(sensor_gathers_information & F(bridge_closes))
G!bridge_closes | F(bridge_closes & F sensor_gathers_information),bridge_closes & F sensor_gathers_information
G!sensor_gathers_information | F(sensor_gathers_information & F train_has_arrived),F(sensor_gathers_information & F(train_has_arrived))
