Index,Requirement,Ground Truth,Response,Equivalent
3666,"Once search the skis has occurred, deliver the carrot to the loading_dock will never occur again.",G(search_skis -> XG!deliver_carrot_loading_dock),G(search_skis -> G(!deliver_carrot_loading_dock)),False
3667,never drop apple and never let_go apple,G!drop_apple & G!let_go_apple,G(!drop_apple & !let_go_apple),True
3668,it is always the case that a train has been launched and a semaphore is yellow,G(semaphore_is_yellow & train_has_been_launched),G(train_has_been_launched & semaphore_is_yellow),True
3669,"when when possible touch tree , pick_up flag",F touch_tree -> pick_up_flag,G(touch_tree -> F pick_up_flag),False
3670,"after the brake is released or the bar is down, sooner or later both a sensor retrieves data and the escalator moves",G((bar_is_down | brake_is_released) -> F(escalator_moves & sensor_retrieves_data)),F((brake_is_released | bar_is_down) -> F(sensor_retrieves_data & escalator_moves)),False
3671,"Whenever change light_north red holds, get_help holds as well.",G(change_light_north_red -> get_help),G(change_light_north_red -> get_help),True
3672,"From some point onwards, go_home never occurs again.",FG!go_home,F G !go_home,True
3673,"Globally, if go_home occurs then finally deliver_aid the injured_rescuer happens.",G(go_home -> F deliver_aid_injured_rescuer),G(go_home -> F deliver_aid_injured_rescuer),True
3674,it should not happen that either the sensor gathers information or a manager handles requests,G!(manager_handles_requests | sensor_gathers_information),G(!(sensor_gathers_information | manager_handles_requests)),True
3675,"first, it will happen that the train has arrived, and then, at some point in time a sensor captures data and the sensor gathers information",G!train_has_arrived | F(train_has_arrived & F(sensor_captures_data & sensor_gathers_information)),F(train_has_arrived & F(sensor_captures_data & sensor_gathers_information)),False
3676,Eventually (Take a photo of monument 12 and also stay at monument 12 forever),F(monument_12 & photo & G monument_12),F(photo & monument_12 & G(monument_12)),True
3677,"Whenever neither record the motorcycle on west_8th_street nor record the pedestrian on north_3rd_avenue holds, photo the pedestrian on west_5th_street eventually holds.",G(!(record_motorcycle_west_8th_street & record_pedestrian_north_3rd_avenue) -> F photo_pedestrian_west_5th_street),G(!record_motorcycle_west_8th_street & !record_pedestrian_north_3rd_avenue -> F photo_pedestrian_west_5th_street),False
3678,Capture an image of car 1 while avoiding street 6 indefinitely,G!street_6 & F(car_1 & photo),F(photo & car_1) & G(!street_6),True
3679,"Whenever neither communicate the injured_rescuer nor record debris holds, get_help eventually holds.",G(!(communicate_injured_rescuer & record_debris) -> F get_help),G(!communicate_injured_rescuer & !record_debris -> F get_help),False
3680,"Globally, if get_help occurs then finally avoid the inactive_flood happens.",G(get_help -> F avoid_inactive_flood),G(get_help -> F avoid_inactive_flood),True
3681,at some point the sensor captures data or a house collapses or the sensor gathers information,F(house_collapses | sensor_captures_data | sensor_gathers_information),F(sensor_captures_data | house_collapses | sensor_gathers_information),True
3682,Go to hotel_3 and never leave,FG hotel_3,F G hotel_3,True
3683,every time the train derails then it will happen that both the semaphore is red and the sensor retrieves data,G(train_derails -> F(semaphore_is_red & sensor_retrieves_data)),G(train_derails -> (semaphore_is_red & sensor_retrieves_data)),False
3684,"if the train derails then eventually, a manager handles requests or a motorbike catches fire",G(train_derails -> F(manager_handles_requests | motorbike_catches_fire)),G(train_derails -> F(manager_handles_requests | motorbike_catches_fire)),True
3685,at some point in time the bar has to be repaired and together a train stops and a bridge opens,F(bar_has_to_be_repaired & bridge_opens & train_stops),F(bar_has_to_be_repaired & train_stops & bridge_opens),True
3686,"If every photo injured_rescuer is eventually followed by calling for help, then deliver_aid the injured_hostile must occur infinitely often.",G(photo_injured_rescuer -> F get_help) -> GF deliver_aid_injured_hostile,G(photo_injured_rescuer -> F get_help) -> GF deliver_aid_injured_hostile,True
3687,never let_go or whenever steal apple,G!let_go | F steal_apple,G(!let_go | (steal_apple -> G steal_apple)),False
3688,take_to trashcan or take_to trashcan,take_to_trashcan,F take_to_trashcan,False
3689,The system must always avoid calling for help.,G!get_help,G(!get_help),True
3690,at any time yield pear until at any time get_close tree,F yield_pear U F get_close_tree,yield_pear U get_close_tree,False
3691,"if when possible go_by waste basket , secure apple",F go_by_waste_basket -> secure_apple,GF(go_by_waste_basket) -> F(secure_apple),False
3692,"Idle must keep holding until, from some point on, pickup the refrigerator holds infinitely often.",idle U GF pickup_refrigerator,idle U (G F pickup_refrigerator),True
3693,don't let_go orange until at some time lay_hold_of apple,!let_go_orange U F lay_hold_of_apple,(!let_go_orange) U lay_hold_of_apple,False
3694,"first, sooner or later both the train stops and the brake is pressed, and then, at a certain moment both a sensor retrieves data and a house collapses",G!(brake_is_pressed & train_stops) | F(brake_is_pressed & train_stops & F(house_collapses & sensor_retrieves_data)),F((train_stops & brake_is_pressed) & F(sensor_retrieves_data & house_collapses)),False
3695,The system must always avoid go_home.,G!go_home,G(!go_home),True
3696,"first, it will happen that both the table is brown and the bar is up, and then, it is going to happen that the sensor gathers information",G!(bar_is_up & table_is_brown) | F(bar_is_up & table_is_brown & F sensor_gathers_information),F((table_is_brown & bar_is_up) & F(sensor_gathers_information)),False
3697,Keep taking a picture of statue 4 and also keep visiting charger 4,GF(photo & statue_4) & GF charger_4,G(photo & statue_4 & charger_4),False
3698,when possible journey_to house until approach tree,F journey_to_house U approach_tree,G(journey_to_house U approach_tree),False
3699,Refrain from handling package 5 at all times,G!p_package_5,G(!p_package_5),True
3700,it will not happen that either a motorbike has started or the table has been moved,G!(motorbike_has_started | table_has_been_moved),!(motorbike_has_started | table_has_been_moved),False
3701,under no condition the sensor captures data or a train is crossing after the brake is released or the engine starts,G((brake_is_released | engine_starts) -> G!(sensor_captures_data | train_is_crossing)),G((brake_is_released | engine_starts) -> G(!(sensor_captures_data | train_is_crossing))),True
3702,when possible make_way waste basket and forever have_in orange,F make_way_waste_basket & G have_in_orange,F(make_way_waste_basket) & G(have_in_orange),True
3703,Stand by and pickup the bear will each happen at some point.,F idle & F pickup_bear,F(idle) & F(pickup_bear),True
3704,take the yellow or blue_room into the green_room,F((blue_room | yellow_room) & F green_room),F((blue_room | yellow_room) & F green_room),True
3705,The robot must always maintain both search the bottle and pickup the toothbrush.,G(pickup_toothbrush & search_bottle),G(search_bottle & pickup_toothbrush),True
3706,all the time a manager collect claims or the brake is pressed,G(brake_is_pressed | manager_collect_claims),G(manager_collect_claims | brake_is_pressed),True
3707,Always avoid: go to house 4 and pick up bottle 2 at any time,G!(house_4 & p_bottle_2),G(!(house_4 & p_bottle_2)),True
3708,Never visit house_3 under any circumstances,G!house_3,G(!house_3),True
3709,Avoid going to streets 3 and 4 indefinitely,G!(street_3 | street_4),G(!street_3 & !street_4),True
3710,every time the house is open and a motorbike has started then every time either the escalator speeds up or a sensor gathers information,G((house_is_open & motorbike_has_started) -> G(escalator_speeds_up | sensor_gathers_information)),G((house_is_open & motorbike_has_started) -> G(escalator_speeds_up | sensor_gathers_information)),True
3711,Continue staying in locality 6 until you retrieve package 3 from store 8 and deliver it to house 5,locality_6 U (store_8 & F(p_package_3 & F(house_5 & pd))),locality_6 U (p_package_3 & store_8 & F (pd & house_5)),False
3712,when possible go_to trashcan or forever hold_on pear,F go_to_trashcan | G hold_on_pear,F(go_to_trashcan) | G(hold_on_pear),True
3713,"Either pickup the refrigerator happens infinitely often, or get_help happens in the next step.",GF pickup_refrigerator | X get_help,GF pickup_refrigerator | X get_help,True
3714,"eventually, the table has been moved and a train stops",F(table_has_been_moved & train_stops),F(table_has_been_moved & train_stops),True
3715,"Eventually go to building 9 and stay there permanently, but do not enter building 9 before reaching street 6",FG building_9 & (!building_9 U street_6),F(building_9 & G building_9) & (!building_9 U street_6),True
3716,at some time get_hold_of orange until whenever move_to flag,F get_hold_of_orange U F move_to_flag,F(get_hold_of_orange U move_to_flag),True
3717,acquire apple or repeatedly go_to waste basket,acquire_apple | GF go_to_waste_basket,F(acquire_apple) | G(go_to_waste_basket),False
3718,"always, an elevator is blocked and together a sensor retrieves data and a train stops",G(elevator_is_blocked & sensor_retrieves_data & train_stops),G(elevator_is_blocked & sensor_retrieves_data & train_stops),True
3719,at yellow but not through blue,F yellow_room & G!blue_room,F(yellow_room) & G(!blue_room),True
3720,in any case the constructor creates instances and a house collapses,G(constructor_creates_instances & house_collapses),F(constructor_creates_instances & house_collapses),False
3721,Keep going back to street_4 repeatedly,GF street_4,GF street_4,True
3722,Drop any item you have and move to parking lot 2,F(pd & F parking_lot_2),F(pd & F parking_lot_2),True
3723,"as a car starts and a table is brown, finally, a semaphore is yellow",G((car_starts & table_is_brown) -> F semaphore_is_yellow),(car_starts & table_is_brown) -> F semaphore_is_yellow,False
3724,repeatedly go_to pear or when possible stand_by tree,GF go_to_pear | F stand_by_tree,GF(go_to_pear | stand_by_tree),False
3725,if the table has been moved or the train stops then at some point the train derails,G((table_has_been_moved | train_stops) -> F train_derails),(table_has_been_moved | train_stops) -> F train_derails,False
3726,"first, at some point in time either the engine starts or the elevator is open, and then, at some point the sensor gathers information",G!(elevator_is_open | engine_starts) | F((elevator_is_open | engine_starts) & F sensor_gathers_information),F((engine_starts | elevator_is_open) & F sensor_gathers_information),False
3727,venture_towards house and at some time venture_to house,venture_towards_house & F venture_to_house,venture_towards_house & F venture_to_house,True
3728,Never touch letter 8,G!p_letter_8,G(!p_letter_8),True
3729,"The system must eventually, avoid returning home.",F!go_home,F(!go_home),True
3730,The system must always have either record the motorcycle on northeast_10th_avenue or get_help.,G(get_help | record_motorcycle_northeast_10th_avenue),G(record_motorcycle_northeast_10th_avenue | get_help),True
3731,"sooner or later a train is crossing, the motorbike has stopped and the brake is released",F(brake_is_released & motorbike_has_stopped & train_is_crossing),F(train_is_crossing & motorbike_has_stopped & brake_is_released),True
3732,Give aid to the injured_rescuer holds at all times.,G deliver_aid_injured_rescuer,G(deliver_aid_injured_rescuer),True
3733,"Globally, if avoid the impending_flood occurs then finally get_help happens.",G(avoid_impending_flood -> F get_help),G(avoid_impending_flood -> F get_help),True
3734,Every photo the motorcycle on north_6th_avenue is directly followed by change light_east red in the next step.,G(photo_motorcycle_north_6th_avenue -> X change_light_east_red),G(photo_motorcycle_north_6th_avenue -> X change_light_east_red),True
3735,it should not happen that the motorbike has started and the elevator is blocked,G!(elevator_is_blocked & motorbike_has_started),G(!(motorbike_has_started & elevator_is_blocked)),True
3736,under no circumstances either a car enters or the brake is released after a table is brown or the car stops,G((car_stops | table_is_brown) -> G!(brake_is_released | car_enters)),G((table_is_brown | car_stops) -> G(!(car_enters | brake_is_released))),True
3737,never let_go orange until at any time venture_to flag,G!let_go_orange U F venture_to_flag,(!let_go_orange) U venture_to_flag,False
3738,gather apple or never drop apple,gather_apple | G!drop_apple,gather_apple | G(!drop_apple),True
3739,Either record the car on northwest_7th_street or change light_east yellow happens infinitely often.,GF record_car_northwest_7th_street | GF change_light_east_yellow,GF(record_car_northwest_7th_street | change_light_east_yellow),True
3740,at some point in time a bridge closes and the engine starts after either the table is brown or the elevator rises,G((elevator_rises | table_is_brown) -> F(bridge_closes & engine_starts)),F(bridge_closes & ((table_is_brown | elevator_rises) U engine_starts)),False
3741,"If get_help holds, then in the next step search the oven persists until looking for the bed holds, or else search the oven holds forever.",get_help -> X((search_oven U search_bed) | G search_oven),G(get_help -> (X(search_oven U search_bed) | G search_oven)),False
3742,"every time a sensor captures data then finally, either the bridge closes or the train has arrived",G(sensor_captures_data -> F(bridge_closes | train_has_arrived)),G(sensor_captures_data -> F(bridge_closes | train_has_arrived)),True
3743,"Whenever deliver the carrot to the loading_dock and search the cat are equal, search the cat and idle are equal as well.",G((deliver_carrot_loading_dock <-> search_cat) -> (idle <-> search_cat)),G((deliver_carrot_loading_dock <-> search_cat) -> (search_cat <-> idle)),True
3744,every time the semaphore is yellow then it is always the case that a constructor creates instances or the escalator is blocked,G(semaphore_is_yellow -> G(constructor_creates_instances | escalator_is_blocked)),G(semaphore_is_yellow -> G(constructor_creates_instances | escalator_is_blocked)),True
3745,You must always avoid establishing communication with the injured_victim.,G!communicate_injured_victim,G(!communicate_injured_victim),True
3746,"Whenever change light_west red holds, eventually photo the vehicle on east_1st_street will hold.",G(change_light_west_red -> F photo_vehicle_east_1st_street),G(change_light_west_red -> F photo_vehicle_east_1st_street),True
3747,approach trash can or when possible journey_by flag,approach_trash_can | F journey_by_flag,F(approach_trash_can | journey_by_flag),False
3748,"Whenever neither photo the pedestrian on southeast_8th_street nor photo the car on southeast_9th_avenue holds, record the collision on north_9th_street eventually holds.",G(!(photo_car_southeast_9th_avenue & photo_pedestrian_southeast_8th_street) -> F record_collision_north_9th_street),G(!photo_pedestrian_southeast_8th_street & !photo_car_southeast_9th_avenue -> F record_collision_north_9th_street),False
3749,"at some point a sensor gathers information and, in the future the escalator speeds up or the bar is closing afterwards",G!sensor_gathers_information | F(sensor_gathers_information & F(bar_is_closing | escalator_speeds_up)),F(sensor_gathers_information & F(escalator_speeds_up | bar_is_closing)),False
3750,repeatedly go_to waste basket or when possible get pear,GF go_to_waste_basket | F get_pear,GF(go_to_waste_basket) | GF(get_pear),False
3751,"at some point in time a sensor gathers information and, eventually, a constructor creates instances or the table is old afterwards",G!sensor_gathers_information | F(sensor_gathers_information & F(constructor_creates_instances | table_is_old)),F(sensor_gathers_information & F(constructor_creates_instances | table_is_old)),False
3752,move_to trashcan and when possible lay_hold_of apple,move_to_trashcan & F lay_hold_of_apple,F(move_to_trashcan & F(lay_hold_of_apple)),False
3753,repeatedly go_to apple trashcan or move_to trashcan,move_to_trashcan | GF go_to_apple_trashcan,GF(go_to_apple_trashcan | move_to_trashcan),False
3754,The robot must always maintain both get_help and deliver_aid the injured_rescuer.,G(deliver_aid_injured_rescuer & get_help),G(get_help & deliver_aid_injured_rescuer),True
3755,Every search the sheep is directly followed by looking for the bed in the next step.,G(search_sheep -> X search_bed),G(search_sheep -> X search_bed),True
3756,repeatedly go_to pear or whenever go_to trash receptacle,GF go_to_pear | F go_to_trash_receptacle,GF(go_to_pear) | G(go_to_trash_receptacle -> GF(go_to_pear)),False
3757,"eventually, either the house collapses or a house is open",F(house_collapses | house_is_open),F (house_collapses | house_is_open),True
3758,always when a house collapses or the escalator moves then sooner or later a sensor captures data,G((escalator_moves | house_collapses) -> F sensor_captures_data),G((house_collapses | escalator_moves) -> F sensor_captures_data),True
3759,Every search the snowboard is directly followed by calling for help in the next step.,G(search_snowboard -> X get_help),G(search_snowboard -> X get_help),True
3760,never let_go orange and at some time get_to cup,G!let_go_orange & F get_to_cup,G(!let_go_orange) & F(get_to_cup),True
3761,go from the blue_room to the red_room then go from the red_room to the blue_room,F(red_room & F blue_room),F(blue_room & F(red_room & F(blue_room))),False
3762,always have_in orange or when possible go_near house,G have_in_orange | F go_near_house,G(have_in_orange | F go_near_house),False
3763,"under no condition either the escalator is blocked, an elevator falls or the bridge closes",G!(bridge_closes | elevator_falls | escalator_is_blocked),G(!(escalator_is_blocked | elevator_falls | bridge_closes)),True
3764,"Whenever communicate the injured_rescuer and photo debris are equal, photo debris and record gas_leak are equal as well.",G((communicate_injured_rescuer <-> photo_debris) -> (photo_debris <-> record_gas_leak)),G((communicate_injured_rescuer <-> photo_debris) -> (photo_debris <-> record_gas_leak)),True
3765,repeatedly make_way_to house until whenever approach house,GF make_way_to_house U F approach_house,(G(make_way_to_house)) U approach_house,False
3766,Keep revisiting charger_6 as you regularly collect brochure_4 from table_4,GF charger_6 & GF(p_brochure_4 & table_4),G(p_brochure_4 & table_4 -> F charger_6),False
3767,Eventually(Take a picture of monument 12 and remain there permanently),F(monument_12 & photo & G monument_12),F(photo & monument_12 & G(monument_12)),True
3768,Remain in street 4 until you take a picture of house 1,street_4 U (house_1 & photo),street_4 U photo,False
3769,"first, at some point either the car enters or the bar has to be repaired, and then, eventually, a house is open and the bar is up",G!(bar_has_to_be_repaired | car_enters) | F((bar_has_to_be_repaired | car_enters) & F(bar_is_up & house_is_open)),F((car_enters | bar_has_to_be_repaired) & F(house_is_open & bar_is_up)),False
3770,"first, at some point the bar has to be repaired and the sensor retrieves data, and then, it will happen that the sensor gathers information",G!(bar_has_to_be_repaired & sensor_retrieves_data) | F(bar_has_to_be_repaired & sensor_retrieves_data & F sensor_gathers_information),F((bar_has_to_be_repaired & sensor_retrieves_data) & F(sensor_gathers_information)),False
3771,"Start by reaching park 5, and then proceed to take a photo of monument 3",F(park_5 & F(monument_3 & photo)),F(park_5 & F(photo & monument_3)),True
3772,under no circumstances the motorbike has stopped and together a table has been moved and the escalator is blocked,G!(escalator_is_blocked & motorbike_has_stopped & table_has_been_moved),G(!(motorbike_has_stopped & table_has_been_moved & escalator_is_blocked)),True
3773,forever touch flag or at some time go_near pear,G touch_flag | F go_near_pear,G(touch_flag) | F(go_near_pear),True
3774,You must eventually go_home or record unstable_beam.,F(go_home | record_unstable_beam),F (go_home | record_unstable_beam),True
3775,every time either the manager handles requests or a motorbike has started then it is always the case that a bridge closes or a bridge opens,G((manager_handles_requests | motorbike_has_started) -> G(bridge_closes | bridge_opens)),G((manager_handles_requests | motorbike_has_started) -> G(bridge_closes | bridge_opens)),True
3776,always the brake is released or the engine starts implies that at no time both the motorbike has stopped and the car starts,G((brake_is_released | engine_starts) -> G!(car_starts & motorbike_has_stopped)),G((brake_is_released | engine_starts) -> G(!(motorbike_has_stopped & car_starts))),True
3777,"Find the fork must hold until picking up the person does, or else search the fork holds forever.",(search_fork U pickup_person) | G search_fork,(search_fork U pickup_person) | G search_fork,True
3778,Deliver package 8 from store 7 to house 2 without entering street 4,G!street_4 & F(store_7 & F(p_package_8 & F(house_2 & pd))),F(pd & house_2) & G(!street_4),False
3779,move_to trash can until at any time make_your_way flag,move_to_trash_can U F make_your_way_flag,move_to_trash_can U make_your_way_flag,False
3780,every time the semaphore is yellow then all the time both a sensor captures data and the motorbike falls down,G(semaphore_is_yellow -> G(motorbike_falls_down & sensor_captures_data)),G(semaphore_is_yellow -> G(sensor_captures_data & motorbike_falls_down)),True
3781,Always refrain from entering building_2 as you collect letter_5 from office_6,G!building_2 & F(office_6 & p_letter_5),G(!(building_2 & (office_6 & p_letter_5))),False
3782,whenever withhold apple until when possible reach flag,F withhold_apple U F reach_flag,G(withhold_apple U reach_flag),False
3783,Change light_west green holds at all times.,G change_light_west_green,G change_light_west_green,True
3784,whenever get_hold apple or never drop orange,F get_hold_apple | G!drop_orange,G(get_hold_apple | !F drop_orange),False
3785,at any time either a motorbike has stopped or the escalator speeds up after the engine stops and a bridge opens,G((bridge_opens & engine_stops) -> G(escalator_speeds_up | motorbike_has_stopped)),G(motorbike_has_stopped | ((engine_stops & bridge_opens) -> F escalator_speeds_up)),False
3786,never let_go orange or at any time make_contact_with house,G!let_go_orange | F make_contact_with_house,G(!let_go_orange & !make_contact_with_house),False
3787,never drop apple and when possible go_by waste basket,G!drop_apple & F go_by_waste_basket,G(!drop_apple) & GF(go_by_waste_basket),False
3788,"Never enter street 3, and ensure that you eventually go to building 4",G!street_3 & F building_4,G(!street_3) & F(building_4),True
3789,at no time a manager handles requests or the semaphore is broken,G!(manager_handles_requests | semaphore_is_broken),G(!(manager_handles_requests | semaphore_is_broken)),True
3790,Avoid entering street_6 while you photo of car_1,G!street_6 & F(car_1 & photo),G(!(street_6 & photo & car_1)),False
3791,take pear or at any time move_forward trash can,take_pear | F move_forward_trash_can,take_pear | F move_forward_trash_can,True
3792,"as either the bridge closes or an elevator is blocked, eventually, the escalator is blocked and the manager collect claims",G((bridge_closes | elevator_is_blocked) -> F(escalator_is_blocked & manager_collect_claims)),(bridge_closes | elevator_is_blocked) -> F(escalator_is_blocked & manager_collect_claims),False
3793,at any time go_by tree or move_to house,move_to_house | F go_by_tree,G(go_by_tree | move_to_house),False
3794,when possible reach flag until venture_towards house,F reach_flag U venture_towards_house,F(reach_flag U venture_towards_house),False
3795,when possible start_going_to house and repeatedly go_to apple trashcan,F start_going_to_house & GF go_to_apple_trashcan,F(start_going_to_house & GF go_to_apple_trashcan),True
3796,at some time withhold apple until venture_towards house,F withhold_apple U venture_towards_house,F(withhold_apple U venture_towards_house),False
3797,Our agent must always avoid begining recording the collision on southwest_10th_avenue.,G!record_collision_southwest_10th_avenue,G(!record_collision_southwest_10th_avenue),True
3798,go the red or yellow_room into the blue_room,F((red_room | yellow_room) & F blue_room),F((red_room | yellow_room) U blue_room),False
3799,every time either the sensor retrieves data or the house is built,G(house_is_built | sensor_retrieves_data),G((sensor_retrieves_data | house_is_built)),True
3800,if the semaphore is yellow then in any case the motorbike catches fire and the engine breaks,G(semaphore_is_yellow -> G(engine_breaks & motorbike_catches_fire)),G(semaphore_is_yellow -> (motorbike_catches_fire & engine_breaks)),False
3801,move_towards trash can or acquire apple,acquire_apple | move_towards_trash_can,move_towards_trash_can | acquire_apple,True
3802,This controller must eventually photo the motorcycle on northwest_4th_street or change light_north yellow.,F(change_light_north_yellow | photo_motorcycle_northwest_4th_street),F (photo_motorcycle_northwest_4th_street | change_light_north_yellow),True
3803,"if the engine stops or a train stops then eventually, a semaphore is yellow",G((engine_stops | train_stops) -> F semaphore_is_yellow),G((engine_stops | train_stops) -> F semaphore_is_yellow),True
3804,"Request assistance should always hold, with at most a two-step grace period for recovery.",!G!(get_help & X get_help),G(get_help | X get_help | XX get_help),False
3805,every time a house is open and the motorbike has started then it never happens that both the sensor captures data and the escalator is blocked,G((house_is_open & motorbike_has_started) -> G!(escalator_is_blocked & sensor_captures_data)),G((house_is_open & motorbike_has_started) -> G(!(sensor_captures_data & escalator_is_blocked))),True
3806,You must eventually get_help or photo unsafe_rescuer.,F(get_help | photo_unsafe_rescuer),F (get_help | photo_unsafe_rescuer),True
3807,"whenever the motorbike falls down or the escalator is blocked then eternally, either a semaphore is yellow or the engine breaks",G((escalator_is_blocked | motorbike_falls_down) -> G(engine_breaks | semaphore_is_yellow)),G((motorbike_falls_down | escalator_is_blocked) -> G(semaphore_is_yellow | engine_breaks)),True
3808,"every time either a bridge opens, a house is open or the manager collect claims",G(bridge_opens | house_is_open | manager_collect_claims),G(bridge_opens | house_is_open | manager_collect_claims),True
3809,at some time go_near house and whenever spend_time_at tree,F go_near_house & F spend_time_at_tree,F(go_near_house) & G(spend_time_at_tree -> spend_time_at_tree),False
3810,Record unsafe_rescuer and communicate the injured_hostile will each happen at some point.,F record_unsafe_rescuer & F communicate_injured_hostile,F(record_unsafe_rescuer) & F(communicate_injured_hostile),True
3811,"if take_to trashcan , whenever make_way waste basket",take_to_trashcan -> F make_way_waste_basket,G(take_to_trashcan -> G(make_way_waste_basket)),False
3812,it is never the case that the engine breaks or the engine stops,G!(engine_breaks | engine_stops),G(!(engine_breaks | engine_stops)),True
3813,at some time proceed_to house until at any time visit house,F proceed_to_house U F visit_house,F(proceed_to_house U F visit_house),True
3814,drive through the room that is not green and enter the yellow_room,F yellow_room & G!green_room,(!green_room) U yellow_room,False
3815,Photograph the jaywalker on north_4th_avenue can only happen after change light_west red.,!photo_jaywalker_north_4th_avenue U change_light_west_red,(!photo_jaywalker_north_4th_avenue) U change_light_west_red,True
3816,Keep take pictures of car_1 while refraining from visiting parking_lot_9,GF(car_1 & photo) & G!parking_lot_9,G(photo & car_1 & !parking_lot_9),False
3817,"forever, either the brake is pressed, a semaphore is red or the brake is released",G(brake_is_pressed | brake_is_released | semaphore_is_red),G(brake_is_pressed | semaphore_is_red | brake_is_released),True
3818,when possible go_to house or at some time get_close flag,F go_to_house | F get_close_flag,GF(go_to_house) | F(get_close_flag),False
3819,every time the train stops and the elevator is open,G(elevator_is_open & train_stops),G((train_stops & elevator_is_open)),True
3820,"first, at some point the train derails and the train is crossing, and then, eventually, the bridge closes",G!(train_derails & train_is_crossing) | F(train_derails & train_is_crossing & F bridge_closes),F((train_derails & train_is_crossing) & F bridge_closes),False
3821,"Whenever neither get_help nor search the bear holds, idle eventually holds.",G(!(get_help & search_bear) -> F idle),G(!get_help & !search_bear -> F idle),False
3822,whenever stop_by house until grip apple,F stop_by_house U grip_apple,G(stop_by_house -> (stop_by_house U grip_apple)),False
3823,when possible get pear and grasp orange,grasp_orange & F get_pear,F(get_pear & grasp_orange),False
3824,never drop orange and at some time approach flag,G!drop_orange & F approach_flag,G(!drop_orange) & F(approach_flag),True
3825,"when at some time get_hold apple , whenever seize pear",F get_hold_apple -> F seize_pear,F(get_hold_apple & G(seize_pear -> seize_pear)),False
3827,it should not happen that the bar is down or the house is open after either the motorbike is driven or the escalator speeds up,G((escalator_speeds_up | motorbike_is_driven) -> G!(bar_is_down | house_is_open)),G((motorbike_is_driven | escalator_speeds_up) -> G(!(bar_is_down | house_is_open))),True
3828,Pick up trash_4 from house_4 and deliver it to garbage_dump_1,F(house_4 & F(p_trash_4 & F(garbage_dump_1 & pd))),F(pd & house_4 & p_trash_4 & F(pd & garbage_dump_1 & p_trash_4)),False
3830,The robot must always avoid begining recording injured_rescuer.,G!record_injured_rescuer,G(!record_injured_rescuer),True
3831,"Ensure you transport box_1 from store_6 to house_9, and afterward, at intersection_5 and stay there indefinitely",F(store_6 & F(p_box_1 & F(house_9 & pd))) & F(intersection_5 & G intersection_5),F(pd & p_box_1 & house_9) & F(G(intersection_5)),False
3832,"Whenever change light_north red holds, change light_south green holds as well.",G(change_light_north_red -> change_light_south_green),G(change_light_north_red -> change_light_south_green),True
3833,"Whenever communicate the safe_hostile and communicate the safe_victim are equal, communicate the safe_victim and record unstable_beam are equal as well.",G((communicate_safe_hostile <-> communicate_safe_victim) -> (communicate_safe_victim <-> record_unstable_beam)),G((communicate_safe_hostile <-> communicate_safe_victim) -> (communicate_safe_victim <-> record_unstable_beam)),True
3834,Continuously transport crate 6 to building 5 after picking it up from store 2,GF(store_2 & F(p_crate_6 & F(building_5 & pd))),G((pd & store_2 & p_crate_6) -> G(pd & building_5 & p_crate_6)),False
3835,Go to street 5 and stay away from parking lot 2,F street_5 & G!parking_lot_2,F(street_5) & G(!parking_lot_2),True
3836,Pick up dish 2 from parking lot 2,F(p_dish_2 & parking_lot_2),F(p_dish_2 & parking_lot_2),True
3837,Take a picture of monument 3 without ever entering park 3,G!park_3 & F(monument_3 & photo),F(photo & monument_3) & G(!park_3),True
3838,whenever a train stops and the sensor gathers information then it is always the case that the constructor creates instances or the escalator is blocked,G((sensor_gathers_information & train_stops) -> G(constructor_creates_instances | escalator_is_blocked)),G((train_stops & sensor_gathers_information) -> (constructor_creates_instances | escalator_is_blocked)),False
3839,travel_to apple until whenever venture flag,travel_to_apple U F venture_flag,travel_to_apple U venture_flag,False
3840,every time both a sensor captures data and a motorbike falls down then every time both an elevator is open and the train has been launched,G((motorbike_falls_down & sensor_captures_data) -> G(elevator_is_open & train_has_been_launched)),G((sensor_captures_data & motorbike_falls_down) -> G((elevator_is_open & train_has_been_launched) -> (elevator_is_open & train_has_been_launched))),False
3841,"first, in the future a table is old or a constructor creates instances, and then, finally, the bar is closing or a motorbike has stopped",G!(constructor_creates_instances | table_is_old) | F((constructor_creates_instances | table_is_old) & F(bar_is_closing | motorbike_has_stopped)),F((table_is_old | constructor_creates_instances) & F(bar_is_closing | motorbike_has_stopped)),False
3842,approach tree can infer that whenever have_possession_of apple,approach_tree -> F have_possession_of_apple,G(have_possession_of_apple -> approach_tree),False
3843,move to the blue_room but don t go through the yellow_room,F blue_room & G!yellow_room,F(blue_room) & G(!yellow_room),True
3845,go from the blue room to the red_room then push the yellow object from the red_room into the green_room,F(red_room & F green_room),F(red_room & F(green_room)),True
3846,every time both an elevator is blocked and a train derails then in the future either a semaphore is broken or the bar has to be repaired,G((elevator_is_blocked & train_derails) -> F(bar_has_to_be_repaired | semaphore_is_broken)),G((elevator_is_blocked & train_derails) -> F(semaphore_is_broken | bar_has_to_be_repaired)),True
3847,always stay and always have_in orange,G stay & G have_in_orange,G(stay & have_in_orange),True
3848,never drop apple or whenever venture_to house,G!drop_apple | F venture_to_house,G(!drop_apple | (venture_to_house -> !drop_apple)),False
