Index,Requirement,Ground Truth,Response,Equivalent
8918,at the green area through blue area,F(blue_room & F green_room),F (green_room & F blue_room),False
8919,always move_around or at some time journey_by house,G move_around | F journey_by_house,G(move_around | F journey_by_house),False
8920,"at no time either the manager handles requests, the sensor retrieves data or the escalator speeds up",G!(escalator_speeds_up | manager_handles_requests | sensor_retrieves_data),G!((manager_handles_requests | sensor_retrieves_data) | escalator_speeds_up),True
8921,"Whenever get_help and photo injured_person are equal, photo injured_person and record injured_civilian are equal as well.",G((get_help <-> photo_injured_person) -> (photo_injured_person <-> record_injured_civilian)),G((get_help <-> photo_injured_person) -> (photo_injured_person <-> record_injured_civilian)),True
8922,repeatedly go_to apple trashcan until at any time make_to flag,GF go_to_apple_trashcan U F make_to_flag,G F (go_to_apple_trashcan U make_to_flag),False
8923,Go to landmark 9 and take a picture and stay there,F(landmark_9 & photo & G landmark_9),G (landmark_9 & photo),False
8924,"finally, a bridge closes and, finally, both a car starts and a semaphore is broken afterwards",G!bridge_closes | F(bridge_closes & F(car_starts & semaphore_is_broken)),F bridge_closes & F (car_starts & F semaphore_is_broken),False
8925,Stay in parking lot 5 until you capture a photo of car 5,parking_lot_5 U (car_5 & photo),G (parking_lot_5 U (photo & car_5)),False
8926,"first, in the future either the train is crossing or an elevator rises, and then, at a certain moment both a motorbike has stopped and a semaphore is red",G!(elevator_rises | train_is_crossing) | F((elevator_rises | train_is_crossing) & F(motorbike_has_stopped & semaphore_is_red)),F ( (F (train_is_crossing | elevator_rises)) & (F (motorbike_has_stopped & semaphore_is_red)) ),False
8927,"first, at some point the house is open and the bar is up, and then, eventually, a sensor gathers information",G!(bar_is_up & house_is_open) | F(bar_is_up & house_is_open & F sensor_gathers_information),F (house_is_open & bar_is_up) & F sensor_gathers_information,False
8928,Make sure you never retrieve cone 1 or cone 2,G!(p_cone_1 | p_cone_2),G(!p_cone_1 & !p_cone_2),True
8929,"Go to park 7, and afterward, take a picture of monument 4",F(park_7 & F(monument_4 & photo)),park_7 & F (photo & monument_4),False
8930,"it will not happen that the car starts, a manager handles requests and an elevator is blocked",G!(car_starts & elevator_is_blocked & manager_handles_requests),!F(car_starts & manager_handles_requests & elevator_is_blocked),True
8931,always move or at any time visit house,G move | F visit_house,G(move | F visit_house),False
8932,"when always stay , at some time lay_hold_of apple",G stay -> F lay_hold_of_apple,G(stay) -> F(lay_hold_of_apple),True
8933,it is always the case that either the engine starts or a train is crossing after either the engine stops or a car enters,G((car_enters | engine_stops) -> G(engine_starts | train_is_crossing)),G ((engine_stops | car_enters) -> X (engine_starts | train_is_crossing)),False
8934,"after the escalator is blocked or the bar is down, it will not happen that a bridge opens and the engine starts",G((bar_is_down | escalator_is_blocked) -> G!(bridge_opens & engine_starts)),G ( (escalator_is_blocked | bar_is_down) -> ! F (bridge_opens & engine_starts) ),True
8935,"The system must avoid the nearest_flood must hold until recording unsafe_rescuer does, or else avoid the nearest_flood holds forever.",(avoid_nearest_flood U record_unsafe_rescuer) | G avoid_nearest_flood,G(avoid_nearest_flood U record_unsafe_rescuer) | G(avoid_nearest_flood),False
8936,Make sure to visit charger 1 repeatedly as you deliver box 4 from house 4 to house 9,GF charger_1 & F(house_4 & F(box_4 & F(house_9 & pd))),G (box_4 & house_4 -> F (box_4 & house_9)) & G (box_4 & house_4 -> G F charger_1),False
8937,procure apple until at any time journey_to flag,procure_apple U F journey_to_flag,procure_apple U journey_to_flag,False
8938,Keep delivering crate_8 from mall_5 to office_6,GF(mall_5 & F(p_crate_8 & F(office_6 & pd))),G (pd & mall_5 & p_crate_8 & office_6),False
8939,Do not visit building_2 while making sure to retrieve letter_5 from office_6,G!building_2 & F(office_6 & p_letter_5),G(!building_2 & F p_letter_5),False
8940,when possible scoop_up pear until repeatedly go_to waste basket,F scoop_up_pear U GF go_to_waste_basket,G (scoop_up_pear -> (scoop_up_pear U (go_to_waste_basket & X go_to_waste_basket))),False
8941,when possible go_to tree until at some time advance_to house,F go_to_tree U F advance_to_house,F (go_to_tree U advance_to_house),True
8942,Get help holds at all times.,G get_help,G get_help,True
8943,get_to tree or do not let_go pear,get_to_tree | !let_go_pear,F get_to_tree | !F let_go_pear,False
8944,"after both a sensor captures data and the motorbike falls down, eternally, either a sensor captures data or the brake is released",G((motorbike_falls_down & sensor_captures_data) -> G(brake_is_released | sensor_captures_data)),G((sensor_captures_data & motorbike_falls_down) -> G(sensor_captures_data | brake_is_released)),True
8945,never drop apple or at some time get_hold_of orange,G!drop_apple | F get_hold_of_orange,G!drop_apple | Fget_hold_of_orange,True
8946,Do not at street_3 as you at building_4,G!street_3 & F building_4,G(building_4 -> !street_3),False
8947,whenever the house is open or the train is crossing then at a certain moment the bar is closing or the manager collect claims,G((house_is_open | train_is_crossing) -> F(bar_is_closing | manager_collect_claims)),G((house_is_open | train_is_crossing) -> F(bar_is_closing | manager_collect_claims)),True
8948,at no time either the motorbike has started or the sensor retrieves data,G!(motorbike_has_started | sensor_retrieves_data),G!((motorbike_has_started) | (sensor_retrieves_data)),True
8949,Avoid going to parking_lot_5 as you photo of car_3,G!parking_lot_5 & F(car_3 & photo),G !(parking_lot_5 & photo & car_3),False
8950,hold pear or whenever get apple,hold_pear | F get_apple,hold_pear | G(get_apple -> hold_pear),False
8951,it is going to happen that both a motorbike falls down and the train is crossing after either a manager handles requests or the escalator is blocked,G((escalator_is_blocked | manager_handles_requests) -> F(motorbike_falls_down & train_is_crossing)),F (motorbike_falls_down & train_is_crossing) U (manager_handles_requests | escalator_is_blocked),False
8952,"eventually, either an elevator falls, a bridge opens or the engine stops",F(bridge_opens | elevator_falls | engine_stops),F (elevator_falls | bridge_opens | engine_stops),True
8953,at any time visit house or grasp orange,grasp_orange | F visit_house,G(visit_house | grasp_orange),False
8954,Ensure you remain in building 4 until folder 3 is moved from room 43 to room 12,building_4 U (room_43 & F(p_folder_3 & F(pd & room_12))),G (building_4 U (p_folder_3 & room_12)),False
8955,at any time clutch orange and repeatedly grab tree,F clutch_orange & GF grab_tree,G(clutch_orange & F G(grab_tree)),False
8956,when possible visit waste basket until move_towards trash can,F visit_waste_basket U move_towards_trash_can,G (visit_waste_basket U move_towards_trash_can),False
8957,The system must always avoid requesting assistance.,G!get_help,G!get_help,True
8958,at any time get apple or when possible take_possession_of bear,F get_apple | F take_possession_of_bear,G(get_apple | F take_possession_of_bear),False
8959,Go and reach park 5,F park_5,F park_5,True
8960,"eternally, either the escalator is blocked or a car enters",G(car_enters | escalator_is_blocked),G(escalator_is_blocked | car_enters),True
8961,"every time the semaphore is yellow then eternally, both the train has been launched and the bar is closing",G(semaphore_is_yellow -> G(bar_is_closing & train_has_been_launched)),G(semaphore_is_yellow -> G(train_has_been_launched & bar_is_closing)),True
8962,go_by waste bin or venture_towards house,go_by_waste_bin | venture_towards_house,go_by_waste_bin | venture_towards_house,True
8963,This controller must eventually deliver_aid the safe_victim or record safe_person.,F(deliver_aid_safe_victim | record_safe_person),F (deliver_aid_safe_victim | record_safe_person),True
8964,always when either the bridge closes or the escalator moves then it is going to happen that a semaphore is yellow,G((bridge_closes | escalator_moves) -> F semaphore_is_yellow),G ((bridge_closes | escalator_moves) -> F semaphore_is_yellow),True
8965,"Begin recording unstable_beam should always hold, with at most a two-step grace period for recovery.",!G!(record_unstable_beam & X record_unstable_beam),G(record_unstable_beam | X(record_unstable_beam | X record_unstable_beam)),False
8966,"first, at a certain moment the elevator is blocked or the escalator speeds up, and then, in the future the train has arrived",G!(elevator_is_blocked | escalator_speeds_up) | F((elevator_is_blocked | escalator_speeds_up) & F train_has_arrived),F ( (elevator_is_blocked | escalator_speeds_up) & F train_has_arrived ),False
8967,The system must eventually photo safe_victim or record debris.,F(photo_safe_victim | record_debris),F (photo_safe_victim | record_debris),True
8968,at any time the bar has to be repaired or the bar is up after either a sensor captures data or the engine breaks,G((engine_breaks | sensor_captures_data) -> G(bar_has_to_be_repaired | bar_is_up)),G (bar_has_to_be_repaired | (F (sensor_captures_data | engine_breaks) -> X bar_is_up)),False
8969,every time the manager collect claims or a bridge opens or the elevator is open,G(bridge_opens | elevator_is_open | manager_collect_claims),G (manager_collect_claims | bridge_opens | elevator_is_open),True
8970,when possible get_close tree and at any time get_hold_of orange,F get_close_tree & F get_hold_of_orange,G(get_close_tree -> F get_close_tree) & G(get_hold_of_orange),False
8971,Get help and change light_east green will each happen at some point.,F get_help & F change_light_east_green,F get_help & F change_light_east_green,True
8972,acquire orange means that at some time grasp pear,acquire_orange -> F grasp_pear,acquire_orange -> F grasp_pear,True
8973,"absolutely never, either the motorbike falls down or the bridge closes",G!(bridge_closes | motorbike_falls_down),G!((motorbike_falls_down) | (bridge_closes)),True
8974,whenever go_by house until whenever travel_by tree,F go_by_house U F travel_by_tree,G(go_by_house -> F(travel_by_tree)),False
8975,avoid yellow area on way to red area each time,F red_room & G!yellow_room,G (yellow_room -> !F (red_room & !F yellow_room)),False
8976,Take a picture of the motorcycle on west_3rd_street can only happen after requesting assistance.,!photo_motorcycle_west_3rd_street U get_help,G(photo_motorcycle_west_3rd_street -> X(!photo_motorcycle_west_3rd_street U get_help)),False
8977,"at any time either an elevator is open, a sensor retrieves data or the train has arrived",G(elevator_is_open | sensor_retrieves_data | train_has_arrived),G (elevator_is_open | sensor_retrieves_data | train_has_arrived),True
8978,at any time withold apple or whenever capture pear,F withold_apple | F capture_pear,G(withold_apple | capture_pear),False
8979,it is always the case that both the semaphore is yellow and a house is open,G(house_is_open & semaphore_is_yellow),G (semaphore_is_yellow & house_is_open),True
8980,"at some point in time both a train has been launched and the escalator is blocked and, at a certain moment the bridge closes afterwards",G!(escalator_is_blocked & train_has_been_launched) | F(escalator_is_blocked & train_has_been_launched & F bridge_closes),F(train_has_been_launched & escalator_is_blocked) & F(bridge_closes),False
8981,Either record flood or get_help happens infinitely often.,GF record_flood | GF get_help,G F (record_flood | get_help),True
8982,whenever got_to house until take_to trashcan,F got_to_house U take_to_trashcan,G(got_to_house -> (got_to_house U take_to_trashcan)),False
8983,come_to tree and whenever go_near house,come_to_tree & F go_near_house,come_to_tree & G(go_near_house -> X come_to_tree),False
8984,never drop apple and at some time present_at flag,G!drop_apple & F present_at_flag,G!drop_apple & Fpresent_at_flag,True
8985,"if whenever secure pear , when possible gather pear",F secure_pear -> F gather_pear,G (G secure_pear -> F gather_pear),False
8986,"If deliver the cake to the loading_dock ever holds, search the cake must have held beforehand.",F deliver_cake_loading_dock -> (!deliver_cake_loading_dock U (!deliver_cake_loading_dock & search_cake)),G(deliver_cake_loading_dock -> !deliver_cake_loading_dock U search_cake),False
8987,whenever a motorbike catches fire or the bar has to be repaired then under no circumstances either a car enters or the brake is released,G((bar_has_to_be_repaired | motorbike_catches_fire) -> G!(brake_is_released | car_enters)),G ((motorbike_catches_fire | bar_has_to_be_repaired) -> G !(car_enters | brake_is_released)),True
8988,Get package_4 from store_2 and subsequently transport it to house_4,F(store_2 & F(p_package_4 & F(house_4 & pd))),F (p_package_4 & store_2 & X F (p_package_4 & house_4)),False
8989,"Idle must keep holding until, from some point on, deliver the bus to the shelf holds infinitely often.",idle U GF deliver_bus_shelf,idle U (G F deliver_bus_shelf),True
8990,The robot must always avoid changeing light_east red.,G!change_light_east_red,G!change_light_east_red,True
8991,"Whenever photo the cyclist on northwest_4th_street holds, record the person on north_3rd_street holds as well.",G(photo_cyclist_northwest_4th_street -> record_person_north_3rd_street),G(photo_cyclist_northwest_4th_street -> record_person_north_3rd_street),True
8992,"Whenever avoid the active_gas_leak and avoid the impending_fire_source are equal, avoid the impending_fire_source and photo safe_civilian are equal as well.",G((avoid_active_gas_leak <-> avoid_impending_fire_source) -> (avoid_impending_fire_source <-> photo_safe_civilian)),G((avoid_active_gas_leak <-> avoid_impending_fire_source) -> (avoid_impending_fire_source <-> photo_safe_civilian)),True
8993,Keep retrieving crate 6 from store 2 and moving it to building 5,GF(store_2 & F(p_crate_6 & F(building_5 & pd))),G (p_crate_6 & store_2 -> X (p_crate_6 & building_5)),False
8994,"Go to section 3 at some point, but make sure you never enter hall 5",F section_3 & G!hall_5,F section_3 & G !hall_5,True
8995,Visit statue 7 and capture an image,F(photo & statue_7),statue_7 & photo,False
8996,Ensure you pick up box 4 from house 2 without ever going to street 5,G!street_5 & F(house_2 & p_box_4),G(!street_5) & F(house_2 & p_box_4),True
8997,"if both a bridge opens and a constructor creates instances then always, the car starts or the elevator falls",G((bridge_opens & constructor_creates_instances) -> G(car_starts | elevator_falls)),(bridge_opens & constructor_creates_instances) -> G(car_starts | elevator_falls),False
8998,take pear until at any time be_at house,take_pear U F be_at_house,take_pear U be_at_house,False
8999,every time the manager handles requests and the house collapses then it is always the case that both a motorbike has started and the constructor instantiate objects,G((house_collapses & manager_handles_requests) -> G(constructor_instantiate_objects & motorbike_has_started)),G((manager_handles_requests & house_collapses) -> G(motorbike_has_started & constructor_instantiate_objects)),True
9000,"first, at a certain moment either the escalator speeds up or the house collapses, and then, eventually, either the elevator falls or the brake is pressed",G!(escalator_speeds_up | house_collapses) | F((escalator_speeds_up | house_collapses) & F(brake_is_pressed | elevator_falls)),(escalator_speeds_up | house_collapses) & F (elevator_falls | brake_is_pressed),False
9001,"when pick_up flag , at any time acquire pear",pick_up_flag -> F acquire_pear,G(pick_up_flag -> F acquire_pear),False
9002,proceed to red area while avoiding the yellow area,F red_room & G!yellow_room,G(!yellow_room) & F(red_room),True
9003,"If avoid the active_debris ever holds, communicate the injured_hostile must have held beforehand.",F avoid_active_debris -> (!avoid_active_debris U (!avoid_active_debris & communicate_injured_hostile)),G(avoid_active_debris -> !(!communicate_injured_hostile U avoid_active_debris)),False
9004,go through blue_room to green_room,F(blue_room & F green_room),F (blue_room & F green_room),True
9005,"after both a motorbike falls down and a train is crossing, in the future either a motorbike has stopped or the escalator is blocked",G((motorbike_falls_down & train_is_crossing) -> F(escalator_is_blocked | motorbike_has_stopped)),G ( (motorbike_falls_down & train_is_crossing) -> F (motorbike_has_stopped | escalator_is_blocked) ),True
9006,"If get_help holds, then in the next step record the pedestrian on east_8th_street persists until change light_north yellow holds, or else record the pedestrian on east_8th_street holds forever.",get_help -> X((record_pedestrian_east_8th_street U change_light_north_yellow) | G record_pedestrian_east_8th_street),get_help -> (X (record_pedestrian_east_8th_street U change_light_north_yellow) | G record_pedestrian_east_8th_street),False
9007,never let_go orange or at any time go_to house,G!let_go_orange | F go_to_house,G(!let_go_orange | F go_to_house),False
9008,at the blue_room or the yellow_room and head straight away to the green_room avoiding the yellow_room,F((blue_room | yellow_room) & F green_room),(blue_room | yellow_room) & (F green_room & G (!yellow_room U green_room)),False
9009,Our agent must eventually deliver the sports_ball to the shelf and idle.,F(deliver_sports_ball_shelf & idle),F (deliver_sports_ball_shelf & idle),True
9010,whenever proceed_to house or don't pick_up anything,F proceed_to_house | !F pick_up_anything,G ((proceed_to_house | !pick_up_anything) -> (proceed_to_house | !pick_up_anything)),False
9011,go thru the yellow or blue box to get to the green box,F((blue_room | yellow_room) & F green_room),F (yellow_room | blue_room) & F green_room & G (!green_room -> (yellow_room | blue_room)),False
9012,whenever present_at flag or never drop apple,F present_at_flag | G!drop_apple,G (present_at_flag | !F drop_apple),False
9013,"if both a motorbike catches fire and a semaphore is red then eventually, a train derails",G((motorbike_catches_fire & semaphore_is_red) -> F train_derails),(motorbike_catches_fire & semaphore_is_red) -> F train_derails,False
9014,never let_go orange and at some time go_to trash can,G!let_go_orange & F go_to_trash_can,G!let_go_orange & Fgo_to_trash_can,True
9015,"Do not at room_2 until you take bottle_4 from kitchen_1, and then put it on table_4",!room_2 U (kitchen_1 & F(p_bottle_4 & F(pd & table_4))),G(!room_2 U (p_bottle_4 & X(table_4))),False
9016,a table has been moved implies that always when a semaphore is green then at some point an elevator is open,G(table_has_been_moved -> G(semaphore_is_green -> F elevator_is_open)),table_has_been_moved -> G(semaphore_is_green -> F(elevator_is_open)),False
9017,hold apple until when possible scoop_up apple,hold_apple U F scoop_up_apple,G(hold_apple U F(scoop_up_apple)),False
9018,"first, in the future a train derails and the train is crossing, and then, at some point either a table is brown or the elevator rises",G!(train_derails & train_is_crossing) | F(train_derails & train_is_crossing & F(elevator_rises | table_is_brown)),F (train_derails & train_is_crossing) & F (table_is_brown | elevator_rises),False
9020,every time either the house is built or a motorbike falls down then at some point in time either the table is brown or an elevator rises,G((house_is_built | motorbike_falls_down) -> F(elevator_rises | table_is_brown)),G((house_is_built | motorbike_falls_down) -> F(table_is_brown | elevator_rises)),True
9021,"after the motorbike has started or the escalator speeds up, every time either a semaphore is green or the sensor retrieves data",G((escalator_speeds_up | motorbike_has_started) -> G(semaphore_is_green | sensor_retrieves_data)),G ( (motorbike_has_started | escalator_speeds_up) -> G (semaphore_is_green | sensor_retrieves_data) ),True
9022,Continuously return to street 5 over time.,GF street_5,G F street_5,True
9023,forever have apple and visit tree,visit_tree & G have_apple,G(have_apple & visit_tree),False
9024,"eventually, either the brake is pressed or the escalator moves after the elevator rises or the elevator falls",G((elevator_falls | elevator_rises) -> F(brake_is_pressed | escalator_moves)),F (brake_is_pressed | (elevator_rises U escalator_moves) | (elevator_falls U escalator_moves)),False
9025,at some point in time both the elevator rises and the table is old,F(elevator_rises & table_is_old),F (elevator_rises & table_is_old),True
9026,"at some point both the table has been moved and the motorbike is driven and, sooner or later the house collapses and a house is open afterwards",G!(motorbike_is_driven & table_has_been_moved) | F(motorbike_is_driven & table_has_been_moved & F(house_collapses & house_is_open)),F (table_has_been_moved & motorbike_is_driven) & F (house_collapses & F house_is_open),False
9027,at some time set_out_to house or never drop pear,F set_out_to_house | G!drop_pear,F set_out_to_house | G ! drop_pear,True
9028,"Update light_north yellow and record the collision on southeast_1st_avenue never coincide, yet one of them is always true.",G!(change_light_north_yellow & record_collision_southeast_1st_avenue) & G(change_light_north_yellow | record_collision_southeast_1st_avenue),G((change_light_north_yellow | record_collision_southeast_1st_avenue) & !(change_light_north_yellow & record_collision_southeast_1st_avenue)),True
9029,Every get_help is directly followed by change light_south yellow in the next step.,G(get_help -> X change_light_south_yellow),G(get_help -> X(change_light_south_yellow)),True
9030,"eventually, the bar is up and a constructor instantiate objects",F(bar_is_up & constructor_instantiate_objects),F (bar_is_up & constructor_instantiate_objects),True
9031,go in and then go into the blue_room,F blue_room,F (blue_room & X blue_room),False
9032,always moving and whenever stop_by house,G moving & F stop_by_house,G(moving & (stop_by_house -> X stop_by_house)),False
9033,"when always move , get_hold_of pear",G move -> get_hold_of_pear,G(move -> F(get_hold_of_pear)),False
9034,"every time both the bar is closing and the elevator is blocked then never, the engine breaks and the bar is closing",G((bar_is_closing & elevator_is_blocked) -> G!(bar_is_closing & engine_breaks)),G((bar_is_closing & elevator_is_blocked) -> G!(engine_breaks & bar_is_closing)),True
9035,"From some point onwards, deliver_aid the injured_victim never occurs again.",FG!deliver_aid_injured_victim,G F !deliver_aid_injured_victim,False
9036,move from your room to the red_room,F red_room,F red_room,True
9037,it should not happen that the brake is released or a train has been launched after either a house is open or the manager collect claims,G((house_is_open | manager_collect_claims) -> G!(brake_is_released | train_has_been_launched)),!F((house_is_open | manager_collect_claims) U (brake_is_released | train_has_been_launched)),False
9038,Always avoid entering house_1,G!house_1,G!house_1,True
9039,"first, at some point the engine stops and the car stops, and then, sooner or later a bridge closes",G!(car_stops & engine_stops) | F(car_stops & engine_stops & F bridge_closes),F (engine_stops & car_stops) & F (engine_stops & car_stops & F bridge_closes),False
9040,"it is going to happen that either a house is built, the car enters or the train has been launched",F(car_enters | house_is_built | train_has_been_launched),F(house_is_built | car_enters | train_has_been_launched),True
9041,"If photo the vehicle on southeast_6th_avenue holds and change light_north red holds next, then get_help holds in the step after that.",G((photo_vehicle_southeast_6th_avenue & X change_light_north_red) -> XX get_help),photo_vehicle_southeast_6th_avenue & X change_light_north_red -> XX get_help,False
9042,"eternally, the manager collect claims or the constructor creates instances",G(constructor_creates_instances | manager_collect_claims),G(manager_collect_claims | constructor_creates_instances),True
9043,The robot must eventually record safe_victim and photo debris.,F(photo_debris & record_safe_victim),F (record_safe_victim & photo_debris),True
9044,pick_up pear until never drop pear,pick_up_pear U G!drop_pear,pick_up_pear U !drop_pear,False
9045,"Whenever deliver the elephant to the loading_dock holds, from the next step onwards search the elephant will eventually hold.",G(deliver_elephant_loading_dock -> XF search_elephant),G(deliver_elephant_loading_dock -> X F search_elephant),True
9046,The robot must always avoid begining recording the pedestrian on northeast_9th_avenue.,G!record_pedestrian_northeast_9th_avenue,G!record_pedestrian_northeast_9th_avenue,True
9048,"Find the cake should always hold, with at most a two-step grace period for recovery.",!G!(search_cake & X search_cake),G search_cake | X search_cake | XX search_cake,False
9049,walk and take apple,take_apple & walk,walk & take_apple,True
9050,at some time get_to flag or never drop orange,F get_to_flag | G!drop_orange,F get_to_flag | G ! drop_orange,True
9051,"it is always the case that the engine stops, the escalator moves and the brake is pressed",G(brake_is_pressed & engine_stops & escalator_moves),G(engine_stops & escalator_moves & brake_is_pressed),True
9052,every time the train has arrived then it is going to happen that the escalator is blocked and the manager collect claims,G(train_has_arrived -> F(escalator_is_blocked & manager_collect_claims)),G(train_has_arrived -> F(escalator_is_blocked & manager_collect_claims)),True
9053,go_to orange until at some time gather pear,go_to_orange U F gather_pear,go_to_orange U F gather_pear,True
9054,"first, it is going to happen that a sensor gathers information, and then, eventually, a bridge closes",G!sensor_gathers_information | F(sensor_gathers_information & F bridge_closes),X (sensor_gathers_information & F bridge_closes),False
9055,pick_up flag or get_hold_of pear,get_hold_of_pear | pick_up_flag,pick_up_flag | get_hold_of_pear,True
9056,forever hold_onto orange or whenever collect orange,G hold_onto_orange | F collect_orange,G hold_onto_orange | G (collect_orange -> X hold_onto_orange),False
9057,Keep delivering crate 8 from mall 5 to office 6,GF(mall_5 & F(p_crate_8 & F(office_6 & pd))),G (pd & mall_5 & p_crate_8 & office_6),False
9058,"If record the person on north_1st_street ever holds, photo the collision on southeast_10th_avenue must have held beforehand.",F record_person_north_1st_street -> (!record_person_north_1st_street U (photo_collision_southeast_10th_avenue & !record_person_north_1st_street)),G(record_person_north_1st_street -> !F(photo_collision_southeast_10th_avenue)),False
9059,"when walk , pick_up fruit",walk -> pick_up_fruit,G(walk -> pick_up_fruit),False
9060,"under no circumstances the table has been moved, the house is built and the engine stops",G!(engine_stops & house_is_built & table_has_been_moved),G(!table_has_been_moved & !house_is_built & !engine_stops),False
9061,travel_to waste bin and move_towards trash can,move_towards_trash_can & travel_to_waste_bin,travel_to_waste_bin & move_towards_trash_can,True
9062,"first, finally, a semaphore is yellow or the bar is up, and then, sooner or later either a house is built or a bridge opens",G!(bar_is_up | semaphore_is_yellow) | F((bar_is_up | semaphore_is_yellow) & F(bridge_opens | house_is_built)),X F (semaphore_is_yellow | bar_is_up) & F (house_is_built | bridge_opens),False
9063,"first, finally, the sensor gathers information, and then, in the future a sensor retrieves data and a train is crossing",G!sensor_gathers_information | F(sensor_gathers_information & F(sensor_retrieves_data & train_is_crossing)),G(sensor_gathers_information -> F(sensor_retrieves_data & train_is_crossing)),False
9064,every time either the engine breaks or the train has arrived then sooner or later a train has arrived,G((engine_breaks | train_has_arrived) -> F train_has_arrived),G((engine_breaks | train_has_arrived) -> F train_has_arrived),True
9065,never drop pear and repeatedly go_to pear,G!drop_pear & GF go_to_pear,G!drop_pear & GFgo_to_pear,True
9066,"Avoid going to street_4 until you reach intersection_6, after which you must at and remain in street_4",(!street_4 U intersection_6) & FG street_4,G(!street_4 U intersection_6) & G(intersection_6 -> G(street_4)),False
9067,"first, it will happen that both a train has arrived and the brake is pressed, and then, it is going to happen that the bridge closes",G!(brake_is_pressed & train_has_arrived) | F(brake_is_pressed & train_has_arrived & F bridge_closes),F (train_has_arrived & brake_is_pressed) & F bridge_closes,False
9068,Continuously being in locality 9,G locality_9,G locality_9,True
9069,"Record debris must keep holding until, from some point on, go_home holds infinitely often.",record_debris U GF go_home,G(record_debris U (G F go_home)),True
9070,"if the car stops and the elevator is blocked then eventually, a semaphore is yellow or the motorbike has stopped",G((car_stops & elevator_is_blocked) -> F(motorbike_has_stopped | semaphore_is_yellow)),(car_stops & elevator_is_blocked) -> F (semaphore_is_yellow | motorbike_has_stopped),False
9071,if a train stops and the bar is down then all the time either the motorbike has stopped or the escalator speeds up,G((bar_is_down & train_stops) -> G(escalator_speeds_up | motorbike_has_stopped)),(train_stops & bar_is_down) -> G(motorbike_has_stopped | escalator_speeds_up),False
9072,Persistently remain in locality_7 as you collect letter_1 from office_4 and deliver it to house_1,G locality_7 & F(office_4 & F(p_letter_1 & F(house_1 & pd))),G(locality_7 & (F(office_4 & p_letter_1) & F(house_1))),False
9073,"Once get_help has occurred, idle will never occur again.",G(get_help -> XG!idle),G(get_help -> G(!idle)),False
9074,"At every step, deliver the knife to the shelf equals the value of search the bird in the next step.",G(deliver_knife_shelf <-> X search_bird),G(deliver_knife_shelf <-> X search_bird),True
9075,Every record the collision on northwest_4th_avenue is directly followed by photoing the cyclist on south_8th_avenue in the next step.,G(record_collision_northwest_4th_avenue -> X photo_cyclist_south_8th_avenue),G(record_collision_northwest_4th_avenue -> X(photo_cyclist_south_8th_avenue)),True
9076,robot c move to the red_room and then move to the green_room,F(red_room & F green_room),F red_room & F (red_room U green_room),False
9077,"If get_help happens infinitely often, then so does change light_south yellow.",GF get_help -> GF change_light_south_yellow,G(F get_help) -> G(F change_light_south_yellow),True
9078,under no condition either the car stops or the engine breaks,G!(car_stops | engine_breaks),G!((car_stops) | (engine_breaks)),True
9079,it is always the case that the manager handles requests or the brake is released,G(brake_is_released | manager_handles_requests),G(manager_handles_requests | brake_is_released),True
9080,"after the bar has to be repaired or an elevator rises, it is going to happen that either a car enters or the escalator speeds up",G((bar_has_to_be_repaired | elevator_rises) -> F(car_enters | escalator_speeds_up)),G ((bar_has_to_be_repaired | elevator_rises) -> F (car_enters | escalator_speeds_up)),True
9081,"If get_help holds, then in the next step idle persists until droping off the horse to the shelf holds, or else idle holds forever.",get_help -> X((idle U deliver_horse_shelf) | G idle),get_help -> (X (idle U deliver_horse_shelf) | G idle),False
9082,Ensure you go to street 5 before heading to house 4,F(street_5 & F house_4),G (house_4 -> F street_5),False
9083,"never, both the semaphore is broken and a manager collect claims",G!(manager_collect_claims & semaphore_is_broken),G!((semaphore_is_broken) & (manager_collect_claims)),True
9084,"Whenever pickup the kite holds, pickup the backpack holds exactly three steps later.",G(pickup_kite -> XXX pickup_backpack),G(pickup_kite -> X X X pickup_backpack),True
9085,capture orange and whenever travel_by tree,capture_orange & F travel_by_tree,capture_orange & G(travel_by_tree -> capture_orange),False
9086,whenever venture flag until at any time go_to transh can,F venture_flag U F go_to_transh_can,G(venture_flag -> F(go_to_transh_can)),False
9087,Remain in area_2 as you continuously visit building_8 to capture photos,G area_2 & GF(building_8 & photo),G(area_2 & F(building_8 & photo)),True
9088,every time the escalator speeds up or the table is old or the motorbike has started,G(escalator_speeds_up | motorbike_has_started | table_is_old),G(escalator_speeds_up | table_is_old | motorbike_has_started),True
9089,Get brochure_9 from table_2 and at park_4 and stay there,F(table_2 & F(p_brochure_9 & F(park_4 & G park_4))),F (p_brochure_9 & park_4 & G park_4),False
9090,Every communicate the safe_victim is directly followed by calling for help in the next step.,G(communicate_safe_victim -> X get_help),G(communicate_safe_victim -> X get_help),True
9091,at any time make_your_way flag or never drop orange,F make_your_way_flag | G!drop_orange,G(make_your_way_flag | !drop_orange),False
9092,"Once pickup the handbag has occurred, deliver the train to the shelf will never occur again.",G(pickup_handbag -> XG!deliver_train_shelf),G(pickup_handbag -> G(!deliver_train_shelf)),False
