Index,Requirement,Ground Truth,Response,Equivalent
7843,at any time make_contact_with house until at any time take_possession_of bear,F make_contact_with_house U F take_possession_of_bear,G(make_contact_with_house U G(take_possession_of_bear)),False
7844,move_to tree or repeatedly go_to waste basket,move_to_tree | GF go_to_waste_basket,F(move_to_tree | G(go_to_waste_basket)),False
7845,at the green_room without using the yellow_room,F green_room & G!yellow_room,G(green_room -> !yellow_room),False
7846,every time a semaphore is red and the car stops,G(car_stops & semaphore_is_red),G((semaphore_is_red & car_stops) -> G(semaphore_is_red & car_stops)),False
7847,Keep visiting building_5,GF building_5,G building_5,False
7848,Release anything you are holding and proceed to parking lot 2,F(pd & F parking_lot_2),G(!pd & F(parking_lot_2)),False
7849,whenever the car starts and the house is open then at some point in time the train derails,G((car_starts & house_is_open) -> F train_derails),G((car_starts & house_is_open) -> F(train_derails)),True
7851,"as either the engine breaks or a table has been moved, it will happen that a sensor captures data",G((engine_breaks | table_has_been_moved) -> F sensor_captures_data),G((engine_breaks | table_has_been_moved) -> F(sensor_captures_data)),True
7852,"first, in the future the bridge closes or the semaphore is broken, and then, sooner or later the train has arrived",G!(bridge_closes | semaphore_is_broken) | F((bridge_closes | semaphore_is_broken) & F train_has_arrived),!(bridge_closes | semaphore_is_broken) | F((bridge_closes | semaphore_is_broken) & F(train_has_arrived)),False
7853,put_in apple bucket and at any time get orange,put_in_apple_bucket & F get_orange,G(put_in_apple_bucket & get_orange),False
7854,Refrain from entering park 5 throughout,G!park_5,G! park_5,True
7855,"You must eventually, avoid pickuping the toothbrush.",F!pickup_toothbrush,G(!pickup_toothbrush),False
7856,Our agent must always have either deliver the bench to the loading_dock or get_help.,G(deliver_bench_loading_dock | get_help),G(get_help | deliver_bench_loading_dock),True
7857,"in the future a sensor gathers information and, at the same time, the elevator rises and the semaphore is green",F(elevator_rises & semaphore_is_green & sensor_gathers_information),F(sensor_gathers_information & elevator_rises & semaphore_is_green),True
7858,Deliver aid to the injured_victim holds at all times.,G deliver_aid_injured_victim,G deliver_aid_injured_victim,True
7859,Keep taking crate 8 from warehouse 4 to store 8 and also keep visiting charger 2,GF(warehouse_4 & F(p_crate_8 & F(pd & store_8))) & GF charger_2,G(p_crate_8 & warehouse_4 & store_8 & charger_2),False
7860,"Whenever change light_south red holds, eventually change light_west green will hold.",G(change_light_south_red -> F change_light_west_green),G(change_light_south_red -> F(change_light_west_green)),True
7861,Every photo the cyclist on northeast_3rd_street is directly followed by begining recording the person on southwest_8th_avenue in the next step.,G(photo_cyclist_northeast_3rd_street -> X record_person_southwest_8th_avenue),G(photo_cyclist_northeast_3rd_street -> X record_person_southwest_8th_avenue),True
7862,"never, both the train stops and a motorbike has started",G!(motorbike_has_started & train_stops),G!(train_stops & motorbike_has_started),True
7863,"after either a semaphore is green or the motorbike falls down, it should not happen that the engine stops or the train is crossing",G((motorbike_falls_down | semaphore_is_green) -> G!(engine_stops | train_is_crossing)),G((semaphore_is_green | motorbike_falls_down) -> G(!(engine_stops | train_is_crossing))),True
7864,never drop pear until at some time have_possession_of apple,G!drop_pear U F have_possession_of_apple,G(!drop_pear U have_possession_of_apple),False
7865,if a semaphore is yellow then at any time either the brake is released or the escalator is blocked,G(semaphore_is_yellow -> G(brake_is_released | escalator_is_blocked)),G(semaphore_is_yellow -> (brake_is_released | escalator_is_blocked)),False
7866,Either get_help or idle happens infinitely often.,GF get_help | GF idle,G F (get_help | idle),True
7867,always when either the semaphore is green or the bar is down then sooner or later both the elevator falls and a house is built,G((bar_is_down | semaphore_is_green) -> F(elevator_falls & house_is_built)),G((semaphore_is_green | bar_is_down) -> F(elevator_falls & house_is_built)),True
7868,"If deliver the sandwich to the loading_dock holds, then in the next step search the baseball_bat persists until get_help holds, or else search the baseball_bat holds forever.",deliver_sandwich_loading_dock -> X((search_baseball_bat U get_help) | G search_baseball_bat),G(deliver_sandwich_loading_dock -> (X(search_baseball_bat U get_help) | G(search_baseball_bat))),False
7869,"after a semaphore is yellow, it is going to happen that either a sensor retrieves data or a bridge closes",G(semaphore_is_yellow -> F(bridge_closes | sensor_retrieves_data)),G(semaphore_is_yellow -> F(sensor_retrieves_data | bridge_closes)),True
7870,"Whenever get_help and go_home are equal, go_home and record injured_person are equal as well.",G((get_help <-> go_home) -> (go_home <-> record_injured_person)),G((get_help <-> go_home) -> (go_home <-> record_injured_person)),True
7871,if a semaphore is yellow then all the time a sensor captures data or the engine breaks,G(semaphore_is_yellow -> G(engine_breaks | sensor_captures_data)),G(semaphore_is_yellow -> G(sensor_captures_data | engine_breaks)),True
7872,You must always avoid deliver the banana to the loading_dock.,G!deliver_banana_loading_dock,G! deliver_banana_loading_dock,True
7873,forever have_in orange or forever have_in orange,G have_in_orange,G have_in_orange | G have_in_orange,True
7874,when possible go_near pear or procure apple,procure_apple | F go_near_pear,G((go_near_pear | procure_apple) -> F(go_near_pear | procure_apple)),False
7875,Retrieve traffic cone 5 from street 4 and transport it to intersection 6,F(street_4 & F(p_traffic_cone_5 & F(intersection_6 & pd))),G(!pd | F(pd & street_4 & p_traffic_cone_5 & F(intersection_6))),False
7876,"Whenever neither get_help nor change light_east yellow holds, record the jaywalker on east_2nd_avenue eventually holds.",G(!(change_light_east_yellow & get_help) -> F record_jaywalker_east_2nd_avenue),G(!(get_help | change_light_east_yellow) -> F(record_jaywalker_east_2nd_avenue)),False
7877,"first, in the future a bridge closes, and then, at some point in time a constructor creates instances or the motorbike is driven",G!bridge_closes | F(bridge_closes & F(constructor_creates_instances | motorbike_is_driven)),F(bridge_closes & F((constructor_creates_instances | motorbike_is_driven))),False
7878,repeatedly go_to waste basket or whenever get_to cup,GF go_to_waste_basket | F get_to_cup,G(go_to_waste_basket | G(get_to_cup -> F(go_to_waste_basket))),False
7879,"finally, the train has arrived and, eventually, the car stops or the brake is released afterwards",G!train_has_arrived | F(train_has_arrived & F(brake_is_released | car_stops)),F(train_has_arrived & F(car_stops | brake_is_released)),False
7880,secure apple and whenever reach flag,secure_apple & F reach_flag,G(secure_apple) & G(reach_flag -> F(secure_apple)),False
7881,repeatedly grab tree or take_to trashcan,take_to_trashcan | GF grab_tree,G(F(grab_tree | take_to_trashcan)),False
7882,The robot must always maintain both get_help and deliver_aid the safe_hostile.,G(deliver_aid_safe_hostile & get_help),G(get_help & deliver_aid_safe_hostile),True
7883,at some time get_hold_of orange or forever have apple,F get_hold_of_orange | G have_apple,F(get_hold_of_orange | G(have_apple)),False
7884,Every change light_north yellow is directly followed by geting help in the next step.,G(change_light_north_yellow -> X get_help),G(change_light_north_yellow -> X get_help),True
7885,at some point in time a bridge opens or the bridge closes,F(bridge_closes | bridge_opens),F(bridge_opens | bridge_closes),True
7886,whenever the brake is pressed or the engine stops then in the future the train has arrived,G((brake_is_pressed | engine_stops) -> F train_has_arrived),G((brake_is_pressed | engine_stops) -> F(train_has_arrived)),True
7887,Every idle is directly followed by droping off the toilet to the loading_dock in the next step.,G(idle -> X deliver_toilet_loading_dock),G(idle -> X deliver_toilet_loading_dock),True
7888,Avoid accessing parking_lot_8 en route to street_5,G!parking_lot_8 & F street_5,G(!parking_lot_8 U street_5),False
7889,enter the yellow_room by way of the green_room,F(green_room & F yellow_room),G(!yellow_room | F(green_room & F(yellow_room))),False
7890,forever have_in orange or at some time visit trash bin,G have_in_orange | F visit_trash_bin,G(have_in_orange | F(visit_trash_bin)),False
7891,at no time the semaphore is green or a house collapses or the escalator moves,G!(escalator_moves | house_collapses | semaphore_is_green),G(!(semaphore_is_green | house_collapses | escalator_moves)),True
7892,"Whenever get_help and record the pedestrian on southeast_8th_street are equal, record the pedestrian on southeast_8th_street and photo the vehicle on north_10th_street are equal as well.",G((get_help <-> record_pedestrian_southeast_8th_street) -> (photo_vehicle_north_10th_street <-> record_pedestrian_southeast_8th_street)),G((get_help <-> record_pedestrian_southeast_8th_street) -> (record_pedestrian_southeast_8th_street <-> photo_vehicle_north_10th_street)),True
7893,"Reach landmark 9, capture an image, and remain there forever",F(landmark_9 & photo & G landmark_9),F(landmark_9 & photo & G(landmark_9 & photo)),False
7894,Remain in park 2 until you take a picture of monument 13,park_2 U (monument_13 & photo),(park_2 & !photo) U (photo & monument_13),False
7895,"finally, either the bridge opens or the bar is up and, eventually, both a manager collect claims and a semaphore is broken afterwards",G!(bar_is_up | bridge_opens) | F((bar_is_up | bridge_opens) & F(manager_collect_claims & semaphore_is_broken)),F((bridge_opens | bar_is_up) & F(manager_collect_claims & semaphore_is_broken)),False
7896,"first, at a certain moment the bar has to be repaired and the car stops, and then, at a certain moment a sensor gathers information",G!(bar_has_to_be_repaired & car_stops) | F(bar_has_to_be_repaired & car_stops & F sensor_gathers_information),F(bar_has_to_be_repaired & car_stops & F(sensor_gathers_information)),False
7897,Avoid picking up both cone 1 and cone 2 indefinitely,G!(p_cone_1 | p_cone_2),G(!(p_cone_1 & p_cone_2)),False
7898,Ensure luggage 2 is picked up and delivered to room 402,F(p_luggage_2 & F(pd & room_402)),G(p_luggage_2 -> (pd & room_402)),False
7899,"it is never the case that a semaphore is broken, the escalator moves and the table has been moved",G!(escalator_moves & semaphore_is_broken & table_has_been_moved),G(!(semaphore_is_broken & escalator_moves & table_has_been_moved)),True
7900,always touch flag or at any time journey_to tree,G touch_flag | F journey_to_tree,G(touch_flag | journey_to_tree),False
7901,forever have apple can infer that when possible proceed_to flag,G have_apple -> F proceed_to_flag,G(have_apple -> F(proceed_to_flag)),False
7902,if either an elevator is open or a house is built then it is always the case that either a semaphore is green or a sensor retrieves data,G((elevator_is_open | house_is_built) -> G(semaphore_is_green | sensor_retrieves_data)),G((elevator_is_open | house_is_built) -> G(semaphore_is_green | sensor_retrieves_data)),True
7903,"after a semaphore is green or the bar is up, it should not happen that the bar has to be repaired and the engine stops",G((bar_is_up | semaphore_is_green) -> G!(bar_has_to_be_repaired & engine_stops)),G((semaphore_is_green | bar_is_up) -> G(!(bar_has_to_be_repaired & engine_stops))),True
7904,"Hand over the bottle to the shelf must hold until idle does, or else deliver the bottle to the shelf holds forever.",(deliver_bottle_shelf U idle) | G deliver_bottle_shelf,G(!idle -> G(deliver_bottle_shelf)),False
7905,Avoid street 4 as you transport package 8 from store 7 to house 2,G!street_4 & F(store_7 & F(p_package_8 & F(house_2 & pd))),G((p_package_8 & store_7) -> G(!street_4 U house_2)),False
7906,hold orange until at some time obtain orange,hold_orange U F obtain_orange,hold_orange U obtain_orange,False
7907,"first, at some point a train has arrived, and then, sooner or later the bridge closes",G!train_has_arrived | F(train_has_arrived & F bridge_closes),!(train_has_arrived) | F(train_has_arrived & F(bridge_closes)),False
7908,"if the semaphore is yellow then eternally, the escalator moves and the bar is closing",G(semaphore_is_yellow -> G(bar_is_closing & escalator_moves)),G(semaphore_is_yellow -> G(escalator_moves & bar_is_closing)),True
7909,Take a picture of monument_3 without ever entering park_3,G!park_3 & F(monument_3 & photo),G(!park_3) & F(photo & monument_3),True
7910,at some time go_to tree until repeatedly go_to waste basket,F go_to_tree U GF go_to_waste_basket,F(go_to_tree U G(go_to_waste_basket)),False
7911,whenever venture house until when possible pick_up peach,F venture_house U F pick_up_peach,G(venture_house -> (venture_house U pick_up_peach)),False
7912,Idle holds at all times.,G idle,G idle,True
7913,at some time approach flag or never drop apple,F approach_flag | G!drop_apple,F (approach_flag | G !drop_apple),False
7914,"whenever both the house is built and the train derails then always, either the car starts or the bar is closing",G((house_is_built & train_derails) -> G(bar_is_closing | car_starts)),G((house_is_built & train_derails) -> G(car_starts | bar_is_closing)),True
7915,never drop orange or at any time grab flag,G!drop_orange | F grab_flag,G(!drop_orange) & G(grab_flag),False
7916,never let_go apple and at any time contact flag,G!let_go_apple & F contact_flag,G(!let_go_apple) & G(contact_flag),False
7917,Avoid entering street 3 while ensuring you reach building 4,G!street_3 & F building_4,G(!street_3) & F(building_4),True
7918,under no circumstances a house collapses or a motorbike has stopped,G!(house_collapses | motorbike_has_stopped),G(!(house_collapses | motorbike_has_stopped)),True
7919,Refrain from visiting parking_lot_5 while photographing car_3,G!parking_lot_5 & F(car_3 & photo),G(!(photo & car_3 & parking_lot_5)),False
7920,at any time go_by waste basket or go_by waste bin,go_by_waste_bin | F go_by_waste_basket,G(go_by_waste_basket | go_by_waste_bin),False
7921,"as a car stops or the elevator falls, at some point in time the engine stops and the sensor retrieves data",G((car_stops | elevator_falls) -> F(engine_stops & sensor_retrieves_data)),G((car_stops | elevator_falls) -> F(engine_stops & sensor_retrieves_data)),True
7922,whenever pass_by trash bin or pick_up flag,pick_up_flag | F pass_by_trash_bin,G((pass_by_trash_bin | pick_up_flag) -> F(pass_by_trash_bin | pick_up_flag)),False
7923,at any time go_to flag until stop_by flag,F go_to_flag U stop_by_flag,G(go_to_flag U stop_by_flag),False
7924,at some time go_past house and repeatedly go_to waste basket,F go_past_house & GF go_to_waste_basket,F(go_past_house & G(go_to_waste_basket)),False
7925,at some time yield pear until capture orange,F yield_pear U capture_orange,F(yield_pear U capture_orange),False
7926,This controller must always avoid calling for help.,G!get_help,G! get_help,True
7927,at any time make_your_way flag or when possible grasp apple,F make_your_way_flag | F grasp_apple,G(make_your_way_flag | grasp_apple),False
7928,at the green_room either through the red_room or through the blue_room only,F((blue_room | red_room) & F green_room),G(green_room -> (red_room | blue_room)),False
7929,Find your way to park 5,F park_5,F park_5,True
7930,in any case either a bridge opens or the train stops,G(bridge_opens | train_stops),G(bridge_opens | train_stops),True
7931,Persistently take pictures of area_4 while repeatedly capturing images of area_3,GF(area_4 & photo) & GF(area_3 & photo),G(area_4 & photo & area_3 & photo),False
7932,take pear or reach trash can,reach_trash_can | take_pear,G(take_pear | reach_trash_can),False
7933,Our agent must eventually get_help or deliver the chair to the loading_dock.,F(deliver_chair_loading_dock | get_help),F(get_help | deliver_chair_loading_dock),True
7934,"after either the bridge closes or a car starts, at some point in time the train has arrived",G((bridge_closes | car_starts) -> F train_has_arrived),G((bridge_closes | car_starts) -> F(train_has_arrived)),True
7935,"Call for help should always hold, with at most a two-step grace period for recovery.",!G!(get_help & X get_help),G(get_help | X(get_help | X(get_help))),False
7936,"at some point either the bar is down or a motorbike is driven and, at some point in time a sensor gathers information afterwards",G!(bar_is_down | motorbike_is_driven) | F((bar_is_down | motorbike_is_driven) & F sensor_gathers_information),F((bar_is_down | motorbike_is_driven) & F(sensor_gathers_information)),False
7937,Our agent must eventually record injured_rescuer or photo injured_victim.,F(photo_injured_victim | record_injured_rescuer),F(record_injured_rescuer | photo_injured_victim),True
7938,"every time either the bar has to be repaired or the escalator moves then always, the constructor creates instances or the house is built",G((bar_has_to_be_repaired | escalator_moves) -> G(constructor_creates_instances | house_is_built)),G((bar_has_to_be_repaired | escalator_moves) -> G(constructor_creates_instances | house_is_built)),True
7939,"every time either a motorbike has started, the motorbike is driven or the bar is down",G(bar_is_down | motorbike_has_started | motorbike_is_driven),G(motorbike_has_started -> (motorbike_is_driven | bar_is_down)),False
7940,"Always eventually visit charger 1, and eventually (you go to house 4 and eventually pick up box 4 and then go to house 9 and put down)",GF charger_1 & F(house_4 & F(p_box_4 & F(house_9 & pd))),G F charger_1 & F (house_4 & F (p_box_4 & F (house_9 & F pd))),False
7941,at some time go_to transh can and when possible got_to house,F go_to_transh_can & F got_to_house,F(go_to_transh_can & F(got_to_house)),False
7942,Change light_west red and get_help will each happen at some point.,F change_light_west_red & F get_help,F get_help & F change_light_west_red,True
7943,"if venture_towards house , when possible present_at flag",venture_towards_house -> F present_at_flag,G(venture_towards_house -> F present_at_flag),False
7944,"absolutely never, either the train has been launched or the brake is released",G!(brake_is_released | train_has_been_launched),G!((train_has_been_launched | brake_is_released)),True
7945,at some time secure pear until at some time make_way_for tree,F secure_pear U F make_way_for_tree,F(secure_pear U F(make_way_for_tree)),True
7946,move to the blue_room without entering a red_room,F blue_room & G!red_room,G(!red_room) & F(blue_room),True
7947,Request assistance can only happen after change light_west green.,!get_help U change_light_west_green,G(!get_help U change_light_west_green),False
7948,"all the time either a house is open, a bridge closes or the manager collect claims",G(bridge_closes | house_is_open | manager_collect_claims),G(house_is_open | bridge_closes | manager_collect_claims),True
7949,whenever proceed_to flag or at some time go_by tree,F proceed_to_flag | F go_by_tree,G((proceed_to_flag | go_by_tree) -> F(proceed_to_flag | go_by_tree)),False
7950,it is always the case that both an elevator is open and the bridge opens,G(bridge_opens & elevator_is_open),G (elevator_is_open & bridge_opens),True
7951,"eventually, both a car starts and the semaphore is red and, it is going to happen that the sensor gathers information afterwards",G!(car_starts & semaphore_is_red) | F(car_starts & semaphore_is_red & F sensor_gathers_information),F(car_starts & semaphore_is_red & F(sensor_gathers_information)),False
7952,Either communicate the safe_hostile or photo safe_victim happens infinitely often.,GF communicate_safe_hostile | GF photo_safe_victim,G F (communicate_safe_hostile | photo_safe_victim),True
7953,whenever capture pear until seize apple,F capture_pear U seize_apple,G(capture_pear U seize_apple),False
7954,whenever grab apple and go_visit flag,go_visit_flag & F grab_apple,G((grab_apple & go_visit_flag) -> F(go_visit_flag)),False
7955,never drop apple and whenever go_by waste basket,G!drop_apple & F go_by_waste_basket,G(!drop_apple) & G(go_by_waste_basket -> F(drop_apple)),False
7956,when possible go_to trash bin can infer that when possible come home,F go_to_trash_bin -> F come_home,G(go_to_trash_bin -> F(come_home)),False
7957,"If get_help ever holds, photo the motorcycle on northeast_7th_street must have held beforehand.",F get_help -> (!get_help U (!get_help & photo_motorcycle_northeast_7th_street)),G(get_help -> !get_help R photo_motorcycle_northeast_7th_street),False
7958,always either the train stops or the semaphore is red implies that under no circumstances the engine stops or a train stops,G((semaphore_is_red | train_stops) -> G!(engine_stops | train_stops)),G((train_stops | semaphore_is_red) -> G(!(engine_stops | train_stops))),True
7959,Start by picking up brochure_5 from table_2 and then put it in street_5,F(table_2 & F(p_brochure_5 & F(pd & street_5))),!pd | F(pd & F(p_brochure_5 & F(street_5))),False
7960,"Call for help must keep holding until, from some point on, change light_west green holds infinitely often.",get_help U GF change_light_west_green,get_help U (G F change_light_west_green),True
7961,The robot must always avoid calling for help.,G!get_help,G! get_help,True
7962,"Whenever photo the motorcycle on southeast_7th_street holds, get_help holds as well.",G(photo_motorcycle_southeast_7th_street -> get_help),G(photo_motorcycle_southeast_7th_street -> get_help),True
7963,"Whenever change light_east yellow and get_help are equal, get_help and change light_north green are equal as well.",G((change_light_east_yellow <-> get_help) -> (change_light_north_green <-> get_help)),G((change_light_east_yellow <-> get_help) -> (get_help <-> change_light_north_green)),True
7964,Keep taking crate 1 from storage 4 to office 2,GF(storage_4 & F(p_crate_1 & F(office_2 & pd))),G(p_crate_1 & storage_4 -> F(p_crate_1 & office_2)),False
7965,Visit parking lot 2 without putting anything down,F parking_lot_2 & G!pd,G(parking_lot_2 -> !pd),False
7966,Take a picture of landmark 6,F(landmark_6 & photo),F(photo & landmark_6),True
7967,"Never enter street 5, and ensure that you eventually go to house 2 and pick up box 4",G!street_5 & F(house_2 & p_box_4),G(!street_5) & F(house_2 & p_box_4),True
7968,"after both the house is open and the motorbike has started, always, the car stops or the bar has to be repaired",G((house_is_open & motorbike_has_started) -> G(bar_has_to_be_repaired | car_stops)),G((house_is_open & motorbike_has_started) -> G(car_stops | bar_has_to_be_repaired)),True
7969,pick_up pear until at some time take_possession_of bear,pick_up_pear U F take_possession_of_bear,pick_up_pear U take_possession_of_bear,False
7970,"after the brake is released and the bar has to be repaired, eternally, a sensor captures data and the motorbike falls down",G((bar_has_to_be_repaired & brake_is_released) -> G(motorbike_falls_down & sensor_captures_data)),G((brake_is_released & bar_has_to_be_repaired) -> G(sensor_captures_data & motorbike_falls_down)),True
7971,"it is going to happen that either the train stops or the motorbike has stopped and, it will happen that either the escalator speeds up or a house collapses afterwards",G!(motorbike_has_stopped | train_stops) | F((motorbike_has_stopped | train_stops) & F(escalator_speeds_up | house_collapses)),F((train_stops | motorbike_has_stopped) & F(escalator_speeds_up | house_collapses)),False
7972,"if gather orange , whenever move_forward trash can",gather_orange -> F move_forward_trash_can,G(gather_orange -> G(move_forward_trash_can)),False
7973,do not enter the red_room through the green_room but by the red_room,F red_room & G!green_room,G(!green_room -> !red_room),False
7974,"If avoid the probable_flood ever holds, deliver_aid the safe_victim must have held beforehand.",F avoid_probable_flood -> (!avoid_probable_flood U (!avoid_probable_flood & deliver_aid_safe_victim)),G(avoid_probable_flood -> X(!avoid_probable_flood R deliver_aid_safe_victim)),False
7975,go into the red_room and push the object into the green_room,F(red_room & F green_room),F(red_room & F(green_room)),True
7976,always when the escalator speeds up and the motorbike falls down then sooner or later the bridge closes or a train has arrived,G((escalator_speeds_up & motorbike_falls_down) -> F(bridge_closes | train_has_arrived)),G((escalator_speeds_up & motorbike_falls_down) -> F(bridge_closes | train_has_arrived)),True
7977,forever move and always touch flag,G move & G touch_flag,G(move & touch_flag),True
7979,never drop apple or at some time go_to flag,G!drop_apple | F go_to_flag,G(!drop_apple) | F(go_to_flag),True
7980,at green rectangle thru blue or yellow square but not yellow,F((blue_room | yellow_room) & F green_room),G(green_room -> F((blue_room | yellow_room) & !yellow_room)),False
7981,Go to kitchen 1 to pick up bottle 2 and remain in hall 2 afterward,F(kitchen_1 & F(p_bottle_2 & F(hall_2 & G hall_2))),G(!(kitchen_1 & p_bottle_2) | F((kitchen_1 & p_bottle_2) & G(hall_2))),False
7982,at any time contact house or never let_go apple,F contact_house | G!let_go_apple,G(contact_house | G(!let_go_apple)),False
7983,never drop apple and at any time reach flag,G!drop_apple & F reach_flag,G(!drop_apple) & G(reach_flag),False
7984,Refrain from going to room_2 until you pickup bottle_4 from kitchen_1 and place it on table_4,!room_2 U (kitchen_1 & F(p_bottle_4 & F(pd & table_4))),G(!room_2 U (p_bottle_4 & kitchen_1 & table_4)),False
7985,each time a motorbike catches fire then if the escalator moves then in the future the bar has to be repaired,G(motorbike_catches_fire -> G(escalator_moves -> F bar_has_to_be_repaired)),G(motorbike_catches_fire -> (escalator_moves -> F bar_has_to_be_repaired)),False
7986,secure apple until at any time withhold apple,secure_apple U F withhold_apple,secure_apple U withhold_apple,False
7987,"sooner or later a house is open and the bar is up and, eventually, a car starts or the train derails afterwards",G!(bar_is_up & house_is_open) | F(bar_is_up & house_is_open & F(car_starts | train_derails)),F(house_is_open & bar_is_up & F(car_starts | train_derails)),False
7988,"If get_help ever holds, record debris must have held beforehand.",F get_help -> (!get_help U (!get_help & record_debris)),G(get_help -> !get_help R record_debris),False
7989,always when either a manager handles requests or a constructor instantiate objects then it is going to happen that the bar has to be repaired or the sensor retrieves data,G((constructor_instantiate_objects | manager_handles_requests) -> F(bar_has_to_be_repaired | sensor_retrieves_data)),G((manager_handles_requests | constructor_instantiate_objects) -> F(bar_has_to_be_repaired | sensor_retrieves_data)),True
7990,every time an elevator is open or a house is built then all the time the bar has to be repaired or the escalator moves,G((elevator_is_open | house_is_built) -> G(bar_has_to_be_repaired | escalator_moves)),G((elevator_is_open | house_is_built) -> G(bar_has_to_be_repaired | escalator_moves)),True
7991,Revisit street 5 periodically,GF street_5,G F street_5,True
7992,forever move_around and hold apple,hold_apple & G move_around,G (move_around & hold_apple),False
7993,"after the table is brown or a train derails, finally, the engine starts or the bar has to be repaired",G((table_is_brown | train_derails) -> F(bar_has_to_be_repaired | engine_starts)),G((table_is_brown | train_derails) -> F(engine_starts | bar_has_to_be_repaired)),True
7994,Stay within building 9 until you collect bottle 3 from room 2 and take it to room 6,building_9 U (room_2 & F(p_bottle_3 & F(pd & room_6))),(building_9 & !p_bottle_3) U (p_bottle_3 & room_2 & F(room_6)),False
7995,at some point in time the semaphore is green and a semaphore is yellow,F(semaphore_is_green & semaphore_is_yellow),F(semaphore_is_green & semaphore_is_yellow),True
7996,"first, in the future both the semaphore is yellow and the bridge closes, and then, it is going to happen that both the escalator moves and the train stops",G!(bridge_closes & semaphore_is_yellow) | F(bridge_closes & semaphore_is_yellow & F(escalator_moves & train_stops)),!(semaphore_is_yellow & bridge_closes) | F((semaphore_is_yellow & bridge_closes) & F(escalator_moves & train_stops)),False
7997,when possible withhold apple or never drop apple,F withhold_apple | G!drop_apple,G((!drop_apple | !withhold_apple) -> (withhold_apple | G(!drop_apple))),False
7999,at some point the table has been moved and the house is built,F(house_is_built & table_has_been_moved),F(table_has_been_moved & F(house_is_built)),False
8000,at the red_room,F red_room,G red_room,False
8001,always have_in orange and at any time start_going_to house,G have_in_orange & F start_going_to_house,G(have_in_orange & start_going_to_house),False
8002,whenever both the train is crossing and the manager collect claims then under no circumstances both the house is open and the motorbike has started,G((manager_collect_claims & train_is_crossing) -> G!(house_is_open & motorbike_has_started)),G((train_is_crossing & manager_collect_claims) -> G(!(house_is_open & motorbike_has_started))),True
8003,"From some point onwards, pickup the cup never occurs again.",FG!pickup_cup,F G !pickup_cup,True
8004,move to the blue_room,F blue_room,G blue_room,False
8005,it never happens that either an elevator is blocked or the elevator falls after either the semaphore is yellow or the brake is released,G((brake_is_released | semaphore_is_yellow) -> G!(elevator_falls | elevator_is_blocked)),G!((semaphore_is_yellow | brake_is_released) & F(elevator_is_blocked | elevator_falls)),True
8006,Ensure you never enter building_9,G!building_9,G! building_9,True
8007,"it will happen that both the escalator is blocked and the sensor captures data and, finally, a bridge closes afterwards",G!(escalator_is_blocked & sensor_captures_data) | F(escalator_is_blocked & sensor_captures_data & F bridge_closes),F(escalator_is_blocked & sensor_captures_data & F(bridge_closes)),False
8008,at some point in time the constructor creates instances or a table has been moved or a bridge opens,F(bridge_opens | constructor_creates_instances | table_has_been_moved),F (constructor_creates_instances | table_has_been_moved | bridge_opens),True
8009,"If get_help holds and search the chair holds next, then deliver the aeroplane to the shelf holds in the step after that.",G((get_help & X search_chair) -> XX deliver_aeroplane_shelf),G((get_help & X search_chair) -> XX deliver_aeroplane_shelf),True
8010,Go to house_5 and remain there indefinitely,FG house_5,F(house_5 & G(house_5)),True
8011,every time either the engine starts or a sensor captures data,G(engine_starts | sensor_captures_data),G(engine_starts | sensor_captures_data),True
8012,every time either the car starts or an elevator falls then it is always the case that both the bar has to be repaired and the bridge opens,G((car_starts | elevator_falls) -> G(bar_has_to_be_repaired & bridge_opens)),G((car_starts | elevator_falls) -> G(bar_has_to_be_repaired & bridge_opens)),True
8013,The robot must eventually avoid the active_debris and photo debris.,F(avoid_active_debris & photo_debris),F(avoid_active_debris & photo_debris),True
8014,drop orange until never let_go orange,drop_orange U G!let_go_orange,drop_orange U G!let_go_orange,True
8015,"Whenever change light_west red holds, from the next step onwards get_help will eventually hold.",G(change_light_west_red -> XF get_help),G(change_light_west_red -> X F get_help),True
8016,This controller must always avoid requesting assistance.,G!get_help,G! get_help,True
8017,hold orange or never drop orange,hold_orange | G!drop_orange,G(hold_orange | G(!drop_orange)),False
8018,take_to tree until whenever seize orange,take_to_tree U F seize_orange,take_to_tree U G(seize_orange -> G(seize_orange)),False
8019,"Take a picture of gas_leak should always hold, with at most a two-step grace period for recovery.",!G!(photo_gas_leak & X photo_gas_leak),G(photo_gas_leak | X(photo_gas_leak | X(photo_gas_leak))),False
8020,"Establish communication with the injured_hostile must keep holding until, from some point on, go_home holds infinitely often.",communicate_injured_hostile U GF go_home,communicate_injured_hostile U G F go_home,True
8021,when possible travel house or never let_go orange,F travel_house | G!let_go_orange,G((travel_house | !travel_house) -> (travel_house | G(!let_go_orange))),False
8022,at any time the semaphore is broken and together the brake is released and a sensor gathers information,G(brake_is_released & semaphore_is_broken & sensor_gathers_information),G(semaphore_is_broken & brake_is_released & sensor_gathers_information),True
8023,every time a train has arrived then it is going to happen that both the escalator is blocked and the semaphore is red,G(train_has_arrived -> F(escalator_is_blocked & semaphore_is_red)),G(train_has_arrived -> F(escalator_is_blocked & semaphore_is_red)),True
8024,never drop pear or when possible go_near pear,G!drop_pear | F go_near_pear,G(!drop_pear) | G(go_near_pear),False
