Index,Requirement,Ground Truth,Response,Equivalent
4746,move_to trashcan or repeatedly go_to apple trashcan,move_to_trashcan | GF go_to_apple_trashcan,move_to_trashcan | GF go_to_apple_trashcan,True
4747,avoid the yellow_rooms on your way into the green_rooms,F green_room & G!yellow_room,!yellow_room U green_room,False
4748,every time both a manager handles requests and the motorbike catches fire,G(manager_handles_requests & motorbike_catches_fire),G(manager_handles_requests & motorbike_catches_fire),True
4749,Keep making visits to street_5 repeatedly.,GF street_5,GF street_5,True
4750,every time the car starts and the house is open then at a certain moment the train has arrived,G((car_starts & house_is_open) -> F train_has_arrived),G((car_starts & house_is_open) -> F(train_has_arrived)),True
4751,repeatedly go_to apple trashcan or whenever visit trash bin,GF go_to_apple_trashcan | F visit_trash_bin,GF(go_to_apple_trashcan ) | G(visit_trash_bin -> F(go_to_apple_trashcan )),False
4752,"every time the table has been moved or a house is built then eventually, the sensor captures data",G((house_is_built | table_has_been_moved) -> F sensor_captures_data),G((table_has_been_moved | house_is_built) -> F(sensor_captures_data)),True
4753,"first, at a certain moment the constructor creates instances or an elevator is blocked, and then, sooner or later the train has arrived",G!(constructor_creates_instances | elevator_is_blocked) | F((constructor_creates_instances | elevator_is_blocked) & F train_has_arrived),! (constructor_creates_instances | elevator_is_blocked) | F ((constructor_creates_instances | elevator_is_blocked) & F train_has_arrived),False
4754,visit tree and at any time be_at house,visit_tree & F be_at_house,F(visit_tree ) & G(be_at_house ),False
4755,Avoid entering street 3 at all times,G!street_3,G(!street_3 ),True
4756,"You must eventually, avoid delivering the bear to the shelf.",F!deliver_bear_shelf,F(!deliver_bear_shelf ),True
4757,This controller must always have either record the collision on west_10th_street or get_help.,G(get_help | record_collision_west_10th_street),G(record_collision_west_10th_street | get_help ),True
4758,"at some point the engine breaks, the engine stops and the motorbike has stopped",F(engine_breaks & engine_stops & motorbike_has_stopped),F(engine_breaks & engine_stops & motorbike_has_stopped),True
4759,Collect the traffic_light holds at all times.,G pickup_traffic_light,G(pickup_traffic_light ),True
4760,Persistently take crate 4 from warehouse 3 to store 9 while consistently visiting charger 3,GF(warehouse_3 & F(p_crate_4 & F(pd & store_9))) & GF charger_3,G(p_crate_4 & warehouse_3 & F(store_9) & charger_3),False
4761,"Whenever get_help holds, eventually search the book will hold.",G(get_help -> F search_book),G(get_help -> F search_book),True
4762,Every go_home is directly followed by doing not go near the active_debris in the next step.,G(go_home -> X avoid_active_debris),G(go_home -> X avoid_active_debris),True
4763,it should not happen that an elevator falls and a house is built,G!(elevator_falls & house_is_built),G(!(elevator_falls & house_is_built)),True
4764,every time the motorbike is driven or the escalator speeds up then it will not happen that the train derails or the motorbike falls down,G((escalator_speeds_up | motorbike_is_driven) -> G!(motorbike_falls_down | train_derails)),G((motorbike_is_driven | escalator_speeds_up) -> ! (train_derails | motorbike_falls_down)),False
4765,never drop pear until whenever travel_to house,G!drop_pear U F travel_to_house,!drop_pear U travel_to_house,False
4766,"if a semaphore is yellow then always, either the manager collect claims or the escalator speeds up",G(semaphore_is_yellow -> G(escalator_speeds_up | manager_collect_claims)),G(semaphore_is_yellow -> G(manager_collect_claims | escalator_speeds_up)),True
4767,Either deliver the motorbike to the shelf or search the horse happens infinitely often.,GF deliver_motorbike_shelf | GF search_horse,GF(deliver_motorbike_shelf | search_horse),True
4768,every time either a motorbike is driven or a house is built then it is going to happen that the house is open and the bar is closing,G((house_is_built | motorbike_is_driven) -> F(bar_is_closing & house_is_open)),G((motorbike_is_driven | house_is_built) -> F(house_is_open & bar_is_closing)),True
4769,"If get_help holds, then in the next step change light_west green persists until change light_north red holds, or else change light_west green holds forever.",get_help -> X((change_light_west_green U change_light_north_red) | G change_light_west_green),G(get_help -> (X(change_light_west_green U change_light_north_red) | G(change_light_west_green))),False
4770,"eventually, the bar is down or the constructor instantiate objects after a train has arrived",G(train_has_arrived -> F(bar_is_down | constructor_instantiate_objects)),F(bar_is_down | (train_has_arrived -> F(constructor_instantiate_objects))),False
4771,"Whenever get_help and communicate the safe_rescuer are equal, communicate the safe_rescuer and avoid the nearest_unstable_beam are equal as well.",G((communicate_safe_rescuer <-> get_help) -> (avoid_nearest_unstable_beam <-> communicate_safe_rescuer)),G((get_help & communicate_safe_rescuer) -> (communicate_safe_rescuer & avoid_nearest_unstable_beam)),False
4772,whenever the semaphore is yellow then every time a bridge opens or a motorbike has started,G(semaphore_is_yellow -> G(bridge_opens | motorbike_has_started)),G(semaphore_is_yellow -> G(bridge_opens | motorbike_has_started)),True
4773,This controller must always avoid requesting assistance.,G!get_help,G(!get_help ),True
4774,"Globally, if change light_east red occurs then finally change light_west yellow happens.",G(change_light_east_red -> F change_light_west_yellow),G(change_light_east_red -> F change_light_west_yellow),True
4775,at some time go_by waste basket or secure apple,secure_apple | F go_by_waste_basket,F(go_by_waste_basket | secure_apple),False
4777,"Whenever neither search the baseball_glove nor deliver the spoon to the shelf holds, get_help eventually holds.",G(!(deliver_spoon_shelf & search_baseball_glove) -> F get_help),G((!search_baseball_glove & !deliver_spoon_shelf) -> F get_help),False
4778,"first, at some point the bridge closes, and then, it is going to happen that either the manager collect claims or the constructor creates instances",G!bridge_closes | F(bridge_closes & F(constructor_creates_instances | manager_collect_claims)),!bridge_closes | F(bridge_closes & F(manager_collect_claims | constructor_creates_instances)),False
4779,repeatedly grab tree or at some time get_near flag,GF grab_tree | F get_near_flag,GF(grab_tree ) | F(get_near_flag ),True
4780,"first, finally, a bridge closes, and then, it is going to happen that either the bar is closing or the brake is pressed",G!bridge_closes | F(bridge_closes & F(bar_is_closing | brake_is_pressed)),!bridge_closes | F(bridge_closes & F(bar_is_closing | brake_is_pressed)),False
4781,travel_to tree and when possible grab apple,travel_to_tree & F grab_apple,G(travel_to_tree & F grab_apple),False
4782,grab_hold pear or repeatedly go_to apple trashcan,grab_hold_pear | GF go_to_apple_trashcan,grab_hold_pear | G(F go_to_apple_trashcan),True
4783,Both photo the car on north_3rd_avenue and record the vehicle on east_9th_street hold at every step.,G(photo_car_north_3rd_avenue & record_vehicle_east_9th_street),G(photo_car_north_3rd_avenue & record_vehicle_east_9th_street),True
4784,when possible journey_by house or always go_by trash can,F journey_by_house | G go_by_trash_can,G(journey_by_house | go_by_trash_can),False
4785,Every search the cell_phone is directly followed by droping off the skis to the shelf in the next step.,G(search_cell_phone -> X deliver_skis_shelf),G(search_cell_phone -> X deliver_skis_shelf),True
4786,"finally, either a sensor retrieves data or the escalator speeds up",F(escalator_speeds_up | sensor_retrieves_data),F (sensor_retrieves_data | escalator_speeds_up),True
4787,if either a constructor instantiate objects or the train has been launched then it is going to happen that the train derails,G((constructor_instantiate_objects | train_has_been_launched) -> F train_derails),G((constructor_instantiate_objects | train_has_been_launched) -> F(train_derails)),True
4788,Every search the laptop is directly followed by looking for the suitcase in the next step.,G(search_laptop -> X search_suitcase),G(search_laptop -> X search_suitcase),True
4789,never let_go and at some time proceed_to tree,G!let_go & F proceed_to_tree,G(!let_go) & F(proceed_to_tree),True
4790,enter red_room through green_room,F(green_room & F red_room),!green_room | F(green_room & F(red_room)),False
4791,always go_by trash can or when possible grab apple,G go_by_trash_can | F grab_apple,G(go_by_trash_can | F grab_apple),False
4792,under no condition a constructor creates instances or the table is old or the brake is pressed,G!(brake_is_pressed | constructor_creates_instances | table_is_old),G(!(constructor_creates_instances | table_is_old | brake_is_pressed)),True
4793,"Whenever record the jaywalker on northwest_3rd_street and change light_north green are equal, change light_north green and change light_west red are equal as well.",G((change_light_north_green <-> record_jaywalker_northwest_3rd_street) -> (change_light_north_green <-> change_light_west_red)),G((record_jaywalker_northwest_3rd_street & change_light_north_green) -> (change_light_north_green & change_light_west_red)),False
4794,"Visit landmark 9, take a picture, and remain there indefinitely",F(landmark_9 & photo & G landmark_9),F(landmark_9 & F(photo & G(landmark_9))),True
4795,Remain in parking lot 5 until you capture a picture of car 5,parking_lot_5 U (car_5 & photo),parking_lot_5 U (photo & car_5),True
4796,"first, at a certain moment either the engine breaks or the manager handles requests, and then, sooner or later both the escalator speeds up and the bridge opens",G!(engine_breaks | manager_handles_requests) | F((engine_breaks | manager_handles_requests) & F(bridge_opens & escalator_speeds_up)),!((engine_breaks | manager_handles_requests)) | F((engine_breaks | manager_handles_requests) & F(escalator_speeds_up & bridge_opens)),False
4797,"first, eventually, both a table is old and the bar has to be repaired, and then, sooner or later a bridge closes",G!(bar_has_to_be_repaired & table_is_old) | F(bar_has_to_be_repaired & table_is_old & F bridge_closes),! (table_is_old & bar_has_to_be_repaired) | F ((table_is_old & bar_has_to_be_repaired) & F (bridge_closes)),False
4798,Stay out of both street 3 and street 4 permanently,G!(street_3 | street_4),G(!street_3 & !street_4),True
4799,Retrieve luggage 2 and deliver it to room 402,F(p_luggage_2 & F(pd & room_402)),F(p_luggage_2 & F(room_402)),False
4800,"never, a manager handles requests and, at the same time, the house is built and a train has arrived",G!(house_is_built & manager_handles_requests & train_has_arrived),G(!(manager_handles_requests & house_is_built & train_has_arrived)),True
4801,This controller must eventually get_help or photo the vehicle on north_2nd_avenue.,F(get_help | photo_vehicle_north_2nd_avenue),F(get_help | photo_vehicle_north_2nd_avenue),True
4802,if either the bridge closes or the bridge opens then at any time a constructor creates instances or a house is built,G((bridge_closes | bridge_opens) -> G(constructor_creates_instances | house_is_built)),G((bridge_closes | bridge_opens) -> G(constructor_creates_instances | house_is_built)),True
4803,whenever the elevator is open or the bar is closing then it will not happen that both the motorbike catches fire and a bridge opens,G((bar_is_closing | elevator_is_open) -> G!(bridge_opens & motorbike_catches_fire)),G((elevator_is_open | bar_is_closing) -> !(motorbike_catches_fire & bridge_opens)),False
4804,"Return to base must hold until get_help does, or else go_home holds forever.",(go_home U get_help) | G go_home,(return_to_base U get_help) | G go_home,False
4805,"While staying out of street 4, pickup package 8 from store 7 and deliver it to house 2",G!street_4 & F(store_7 & F(p_package_8 & F(house_2 & pd))),(!street_4 ) U (p_package_8 & store_7 & F(pd & house_2 )),False
4806,grip apple until whenever venture flag,grip_apple U F venture_flag,grip_apple U venture_flag,False
4807,"after the semaphore is yellow, it is always true that the manager collect claims and the escalator is blocked",G(semaphore_is_yellow -> G(escalator_is_blocked & manager_collect_claims)),G(semaphore_is_yellow -> G(manager_collect_claims & escalator_is_blocked)),True
4808,Never approach building_2 while ensuring you retrieve letter_5 from office_6,G!building_2 & F(office_6 & p_letter_5),G(!building_2) & F(office_6 & p_letter_5),True
4809,when possible advance_to house until repeatedly go_to waste basket,F advance_to_house U GF go_to_waste_basket,G(advance_to_house U go_to_waste_basket),False
4810,whenever going_to house until when possible tax apple,F going_to_house U F tax_apple,G(going_to_house U tax_apple),False
4811,Idle holds at all times.,G idle,G (idle ),True
4812,at any time come home or never drop apple,F come_home | G!drop_apple,G(come_home | G(!drop_apple)),False
4813,every time both the bridge opens and the constructor creates instances then it is always true that the bar is down or a sensor retrieves data,G((bridge_opens & constructor_creates_instances) -> G(bar_is_down | sensor_retrieves_data)),G((bridge_opens & constructor_creates_instances) -> G(bar_is_down | sensor_retrieves_data)),True
4814,never drop apple or when possible get apple,G!drop_apple | F get_apple,G(!drop_apple) | G(F get_apple),False
4815,never let_go and when possible set_out_to house,G!let_go & F set_out_to_house,G(!let_go) & G(F set_out_to_house),False
4816,Ensure you never go to street 3 while traveling to building 4,G!street_3 & F building_4,G(!street_3 | !building_4),False
4817,at no time the bar is up or the bridge opens,G!(bar_is_up | bridge_opens),G(!(bar_is_up | bridge_opens)),True
4818,Always avoid going to building_2 while ensuring you pickup letter_5 from office_6,G!building_2 & F(office_6 & p_letter_5),G(!building_2) & F(office_6 & p_letter_5),True
4819,gather orange or at some time venture_to flag,gather_orange | F venture_to_flag,gather_orange | F venture_to_flag,True
4820,if either a bridge closes or an elevator is blocked then at a certain moment both the engine starts and the semaphore is broken,G((bridge_closes | elevator_is_blocked) -> F(engine_starts & semaphore_is_broken)),G((bridge_closes | elevator_is_blocked) -> F(engine_starts & semaphore_is_broken)),True
4821,hold orange or when possible grab pear,hold_orange | F grab_pear,G(hold_orange | F grab_pear),False
4822,Stay in building 4 while transportin gfolder 3 from room 43 to room 12,building_4 U (room_43 & F(p_folder_3 & F(pd & room_12))),G(p_folder_3 & room_43 U (p_folder_3 & room_12)) & G(building_4 ),False
4823,at any time venture_to waste basket and repeatedly make_way_to house,F venture_to_waste_basket & GF make_way_to_house,G(venture_to_waste_basket -> F(make_way_to_house)),False
4824,when possible go_to home until hold orange,F go_to_home U hold_orange,G(go_to_home U hold_orange),False
4825,The system must always avoid picking up the sink.,G!pickup_sink,G(!pickup_sink ),True
4826,at any time lay_hold_of apple or when possible clutch orange,F lay_hold_of_apple | F clutch_orange,G(lay_hold_of_apple | F clutch_orange),False
4827,go green to red or yellow to red,F((green_room | yellow_room) & F red_room),G((green_room -> F red_room) | (yellow_room -> F red_room)),False
4828,at any time the train derails or the manager handles requests,G(manager_handles_requests | train_derails),G(train_derails | manager_handles_requests),True
4829,every time both a motorbike falls down and the escalator is blocked after a semaphore is yellow,G(semaphore_is_yellow -> G(escalator_is_blocked & motorbike_falls_down)),G((semaphore_is_yellow & F(motorbike_falls_down & escalator_is_blocked))),False
4830,secure apple or venture_towards house,secure_apple | venture_towards_house,secure_apple | venture_towards_house,True
4831,The system must eventually search the tennis_racket or pickup the cow.,F(pickup_cow | search_tennis_racket),F (search_tennis_racket | pickup_cow),True
4832,if the escalator speeds up or the semaphore is broken then at a certain moment the semaphore is yellow,G((escalator_speeds_up | semaphore_is_broken) -> F semaphore_is_yellow),G((escalator_speeds_up | semaphore_is_broken) -> F(semaphore_is_yellow)),True
4833,"Take a photo of the motorcycle on east_8th_street should always hold, with at most a two-step grace period for recovery.",!G!(photo_motorcycle_east_8th_street & X photo_motorcycle_east_8th_street),G(photo_motorcycle_east_8th_street | X photo_motorcycle_east_8th_street | X X photo_motorcycle_east_8th_street),False
4834,"first, at some point in time the elevator is open or a train derails, and then, at some point in time a sensor gathers information",G!(elevator_is_open | train_derails) | F((elevator_is_open | train_derails) & F sensor_gathers_information),! (elevator_is_open | train_derails) | F ((elevator_is_open | train_derails) & F (sensor_gathers_information)),False
4835,Our agent must eventually change light_south red or change light_west red.,F(change_light_south_red | change_light_west_red),F(change_light_south_red | change_light_west_red),True
4836,in any case the sensor captures data or the brake is released after either a constructor creates instances or the escalator is blocked,G((constructor_creates_instances | escalator_is_blocked) -> G(brake_is_released | sensor_captures_data)),G((constructor_creates_instances | escalator_is_blocked) -> F(sensor_captures_data | brake_is_released)),False
4837,"forever, either the house is built, a sensor gathers information or the car starts",G(car_starts | house_is_built | sensor_gathers_information),G(house_is_built | sensor_gathers_information | car_starts),True
4839,whenever seize orange and whenever capture pear,F seize_orange & F capture_pear,G(seize_orange) & G(capture_pear),False
4840,You must pickup the microwave and deliver the sink to the loading_dock will each happen at some point.,F pickup_microwave & F deliver_sink_loading_dock,F(pickup_microwave ) & F(deliver_sink_loading_dock ),True
4841,"if drop pear , when possible grab flag",drop_pear -> F grab_flag,G(drop_pear -> F(grab_flag)),False
4842,it is never the case that the table is brown or the bar is down,G!(bar_is_down | table_is_brown),G(!(table_is_brown | bar_is_down)),True
4843,at any time make_way waste basket until at some time spend_time_at tree,F make_way_waste_basket U F spend_time_at_tree,G(make_way_waste_basket U spend_time_at_tree),False
4844,at the yellow_room but do not pass through the red_room on your way,F yellow_room & G!red_room,F(yellow_room) & (!red_room U yellow_room),False
4845,Retrieve the baseball_glove can only happen after idle.,!pickup_baseball_glove U idle,G(!pickup_baseball_glove U idle),False
4846,at any time the semaphore is green or the constructor instantiate objects or the elevator falls,G(constructor_instantiate_objects | elevator_falls | semaphore_is_green),G(semaphore_is_green | constructor_instantiate_objects | elevator_falls),True
4847,whenever get_to cup or at some time seize orange,F get_to_cup | F seize_orange,G(get_to_cup ) | F(seize_orange ),False
4848,all the time the escalator speeds up and a manager handles requests,G(escalator_speeds_up & manager_handles_requests),G(escalator_speeds_up & manager_handles_requests),True
4849,"first, eventually, both the escalator moves and a car starts, and then, sooner or later a train has arrived",G!(car_starts & escalator_moves) | F(car_starts & escalator_moves & F train_has_arrived),! (escalator_moves & car_starts) | F ((escalator_moves & car_starts) & F (train_has_arrived)),False
4850,"Whenever neither get_help nor avoid the probable_debris holds, go_home eventually holds.",G(!(avoid_probable_debris & get_help) -> F go_home),G((!get_help & !avoid_probable_debris) -> F(go_home)),False
4851,whenever pass_by house until gather apple,F pass_by_house U gather_apple,G(pass_by_house U gather_apple),False
4853,never drop pear and whenever journey_to flag,G!drop_pear & F journey_to_flag,G(!drop_pear) & G(journey_to_flag -> journey_to_flag),False
4854,when possible go_by flag can infer that when possible pass_by trash bin,F go_by_flag -> F pass_by_trash_bin,G(go_by_flag -> F(pass_by_trash_bin)),False
4855,"If photo the cyclist on southeast_2nd_street ever holds, photo the vehicle on south_5th_avenue must have held beforehand.",F photo_cyclist_southeast_2nd_street -> (!photo_cyclist_southeast_2nd_street U (!photo_cyclist_southeast_2nd_street & photo_vehicle_south_5th_avenue)),!photo_cyclist_southeast_2nd_street | F(photo_vehicle_south_5th_avenue & F(photo_cyclist_southeast_2nd_street)),False
4856,every time the semaphore is yellow or the brake is released then under no condition the bar is up or the sensor retrieves data,G((brake_is_released | semaphore_is_yellow) -> G!(bar_is_up | sensor_retrieves_data)),G((semaphore_is_yellow | brake_is_released) -> G(!(bar_is_up | sensor_retrieves_data))),True
4857,Take letter 2 from post_office_1 and place it in building_3 afterward,F(post_office_1 & F(p_lettter_2 & F(building_3 & pd))),F(pd & post_office_1 & p_lettter_2 & F(pd & building_3 & p_lettter_2)),False
4858,"Collect the aeroplane must keep holding until, from some point on, pickup the skateboard holds infinitely often.",pickup_aeroplane U GF pickup_skateboard,pickup_aeroplane U (G(F pickup_skateboard)),True
4859,This controller must always avoid change light_east red.,G!change_light_east_red,G(!change_light_east_red ),True
4860,"Pick up box_1 from store_6, deliver it to house_9, and then head to intersection_5 and stay there",F(store_6 & F(p_box_1 & F(house_9 & pd))) & F(intersection_5 & G intersection_5),F(p_box_1 & store_6 & F(pd & house_9 & F(G intersection_5))),False
4861,"Whenever change light_north yellow holds, get_help holds as well.",G(change_light_north_yellow -> get_help),G(change_light_north_yellow -> get_help),True
4862,"Whenever search the sheep and idle are equal, idle and search the oven are equal as well.",G((idle <-> search_sheep) -> (idle <-> search_oven)),G((search_sheep & idle) -> (idle & search_oven)),False
4863,Continuously revisit warehouse 4 and each time ensure you pick up crate 3 and deliver it to mall 3,GF(warehouse_4 & F(p_crate_3 & F(mall_3 & pd))),G(warehouse_4 -> F(p_crate_3 & F(mall_3))),False
4864,Eventually visit section 3 while refraining from entering hall 5 at any time,F section_3 & G!hall_5,F(section_3 ) & G(!hall_5 ),True
4865,Retrieve dish 2 by going to parking lot 2,F(p_dish_2 & parking_lot_2),F(parking_lot_2 & F p_dish_2),False
4866,Avoid entering park 3 while completing the task of taking a picture of monument 3,G!park_3 & F(monument_3 & photo),G(!(park_3 & (photo & monument_3))),False
4867,"if a manager handles requests and a house collapses then forever, either a car stops or the bar has to be repaired",G((house_collapses & manager_handles_requests) -> G(bar_has_to_be_repaired | car_stops)),G((manager_handles_requests & house_collapses) -> G(car_stops | bar_has_to_be_repaired)),True
4868,gather orange until when possible proceed_to tree,gather_orange U F proceed_to_tree,gather_orange U proceed_to_tree,False
4869,if both the train stops and a sensor gathers information then at any time both a motorbike falls down and the table has been moved,G((sensor_gathers_information & train_stops) -> G(motorbike_falls_down & table_has_been_moved)),G((train_stops & sensor_gathers_information) -> G(motorbike_falls_down & table_has_been_moved)),True
4870,"it is going to happen that the engine breaks or a car enters and, at a certain moment either the constructor creates instances or a table is old afterwards",G!(car_enters | engine_breaks) | F((car_enters | engine_breaks) & F(constructor_creates_instances | table_is_old)),F((engine_breaks | car_enters) & F(constructor_creates_instances | table_is_old)),False
4871,approach tree can infer that when possible visit waste basket,approach_tree -> F visit_waste_basket,G(approach_tree -> F(visit_waste_basket)),False
4872,at green area by avoiding blue area,F green_room & G!blue_room,F(green_room ) & G(!blue_room ),True
4873,"If deliver the knife to the loading_dock ever holds, idle must have held beforehand.",F deliver_knife_loading_dock -> (!deliver_knife_loading_dock U (!deliver_knife_loading_dock & idle)),!deliver_knife_loading_dock | F(idle & F(deliver_knife_loading_dock)),False
4874,at the red_room and then the yellow_room,F(red_room & F yellow_room),F(red_room & F yellow_room ),True
4875,"as both a train has arrived and the motorbike falls down, at some point either the house is open or the bridge closes",G((motorbike_falls_down & train_has_arrived) -> F(bridge_closes | house_is_open)),G((train_has_arrived & motorbike_falls_down) -> F(house_is_open | bridge_closes)),True
4876,"If pickup the teddy-bear holds, then in the next step get_help persists until idle holds, or else get_help holds forever.",pickup_teddy_bear -> X((get_help U idle) | G get_help),G(pickup_teddy_bear -> X(get_help U idle | G get_help)),False
4877,never let_go apple or when possible move_forward trash can,G!let_go_apple | F move_forward_trash_can,G(!let_go_apple) | G(move_forward_trash_can),False
4878,go through the yellow or red_room to reach the blue_room,F((red_room | yellow_room) & F blue_room),! (yellow_room | red_room) | F ((yellow_room | red_room) & F blue_room),False
4879,Go to office 3 to pick up document 1 and move to street 2 to remain there indefinitely,F(office_3 & F(p_document_1 & F(street_2 & G street_2))),F(office_3 & p_document_1 & F(G street_2)),False
4880,at any time contact house or never drop orange,F contact_house | G!drop_orange,G(contact_house | G(!drop_orange)),False
4881,never drop orange and when possible start_going_to tree,G!drop_orange & F start_going_to_tree,G(!drop_orange) & G(F start_going_to_tree),False
4882,Do not at locality_5 before collecting pass_5 from house_2 and delivering it to office_3,!locality_5 U (house_2 & F(p_pass_5 & F(office_3 & pd))),G(!locality_5 U (p_pass_5 & house_2 & F(p_pass_5 & office_3))),False
4883,when the train is crossing then if a table is brown then at a certain moment the motorbike has stopped afterwards,G(train_is_crossing -> G(table_is_brown -> F motorbike_has_stopped)),G((train_is_crossing & table_is_brown) -> F(motorbike_has_stopped)),False
4884,gather apple until when possible move_past trash can,gather_apple U F move_past_trash_can,gather_apple U move_past_trash_can,False
4885,"first, it will happen that both the manager collect claims and a semaphore is broken, and then, eventually, either the sensor retrieves data or a train has been launched",G!(manager_collect_claims & semaphore_is_broken) | F(manager_collect_claims & semaphore_is_broken & F(sensor_retrieves_data | train_has_been_launched)),! (manager_collect_claims & semaphore_is_broken) | F ((manager_collect_claims & semaphore_is_broken) & F (sensor_retrieves_data | train_has_been_launched)),False
4886,"If photo the vehicle on southeast_1st_avenue ever holds, record the jaywalker on east_7th_avenue must have held beforehand.",F photo_vehicle_southeast_1st_avenue -> (!photo_vehicle_southeast_1st_avenue U (!photo_vehicle_southeast_1st_avenue & record_jaywalker_east_7th_avenue)),!photo_vehicle_southeast_1st_avenue | F(record_jaywalker_east_7th_avenue & F(photo_vehicle_southeast_1st_avenue)),False
4887,every time either the table is brown or an elevator rises then at a certain moment either the bridge closes or the semaphore is broken,G((elevator_rises | table_is_brown) -> F(bridge_closes | semaphore_is_broken)),G((table_is_brown | elevator_rises) -> F(bridge_closes | semaphore_is_broken)),True
4888,"always, the bar is down or the sensor retrieves data after either a manager handles requests or a motorbike has started",G((manager_handles_requests | motorbike_has_started) -> G(bar_is_down | sensor_retrieves_data)),G((manager_handles_requests | motorbike_has_started) -> F(bar_is_down | sensor_retrieves_data)),False
4889,don't pick_up anything or when possible withold apple,!F pick_up_anything | F withold_apple,G(!pick_up_anything | withold_apple),False
4890,forever hold_on pear and drop pear,drop_pear & G hold_on_pear,G(hold_on_pear & drop_pear),False
4891,"eventually, either a motorbike has stopped or the engine stops after either a motorbike is driven or an elevator is open",G((elevator_is_open | motorbike_is_driven) -> F(engine_stops | motorbike_has_stopped)),F(motorbike_has_stopped | ((motorbike_is_driven | elevator_is_open) -> F(engine_stops))),False
4892,Stay within area 5 until you collect package 8 from store 2 and transport it to house 9,area_5 U (store_2 & F(p_package_8 & F(house_9 & pd))),area_5 U (p_package_8 & store_2 & F(p_package_8 & house_9)),False
4893,it will happen that the escalator speeds up and the table has been moved,F(escalator_speeds_up & table_has_been_moved),F(escalator_speeds_up & table_has_been_moved),True
4894,"first, eventually, the sensor retrieves data and the house collapses, and then, finally, a car starts and the semaphore is broken",G!(house_collapses & sensor_retrieves_data) | F(house_collapses & sensor_retrieves_data & F(car_starts & semaphore_is_broken)),! (sensor_retrieves_data & house_collapses) | F ((sensor_retrieves_data & house_collapses) & F (car_starts & semaphore_is_broken)),False
4895,whenever obtain pear or never drop orange,F obtain_pear | G!drop_orange,G((obtain_pear | G(!drop_orange))),False
4896,"Get help and search the elephant never coincide, yet one of them is always true.",G!(get_help & search_elephant) & G(get_help | search_elephant),G(!(get_help & search_elephant) & (get_help | search_elephant)),True
4897,Every deliver_aid the injured_victim is directly followed by deliver_aid the safe_hostile in the next step.,G(deliver_aid_injured_victim -> X deliver_aid_safe_hostile),G(deliver_aid_injured_victim -> X deliver_aid_safe_hostile),True
4898,at a certain moment both a train stops and a semaphore is green,F(semaphore_is_green & train_stops),F(train_stops & semaphore_is_green),True
4899,at the yellow_room,F yellow_room,G(yellow_room ),False
4900,forever hold_onto orange and whenever get_close flag,G hold_onto_orange & F get_close_flag,G(hold_onto_orange & (get_close_flag -> get_close_flag)),False
4901,"if both a car stops and an elevator falls then absolutely never, both a constructor instantiate objects and a house is open",G((car_stops & elevator_falls) -> G!(constructor_instantiate_objects & house_is_open)),G((car_stops & elevator_falls) -> G(!(constructor_instantiate_objects & house_is_open))),True
4902,"From some point onwards, communicate the safe_rescuer never occurs again.",FG!communicate_safe_rescuer,F(G(!communicate_safe_rescuer )),True
4903,at the green_room,F green_room,G(green_room ),False
4904,"every time either a car stops or the house collapses then absolutely never, a train has been launched or the train has arrived",G((car_stops | house_collapses) -> G!(train_has_arrived | train_has_been_launched)),G((car_stops | house_collapses) -> G(!(train_has_been_launched | train_has_arrived))),True
4905,Do not enter house_1 under any circumstances,G!house_1,G(!house_1 ),True
4906,"at some point in time both the train has been launched and the escalator is blocked and, at some point in time a train has arrived afterwards",G!(escalator_is_blocked & train_has_been_launched) | F(escalator_is_blocked & train_has_been_launched & F train_has_arrived),F((train_has_been_launched & escalator_is_blocked) & F(train_has_arrived)),False
4907,sooner or later the motorbike has started or a sensor gathers information or the bar is up,F(bar_is_up | motorbike_has_started | sensor_gathers_information),F(motorbike_has_started | sensor_gathers_information | bar_is_up),True
4908,"If get_help holds and change light_east red holds next, then record the cyclist on north_7th_street holds in the step after that.",G((get_help & X change_light_east_red) -> XX record_cyclist_north_7th_street),G((get_help & X change_light_east_red) -> XX record_cyclist_north_7th_street),True
4909,all the time either the sensor retrieves data or a house is open,G(house_is_open | sensor_retrieves_data),G(sensor_retrieves_data | house_is_open),True
4910,The system must eventually idle and get_help.,F(get_help & idle),F(idle & get_help ),True
4911,take_to tree until never drop apple,take_to_tree U G!drop_apple,take_to_tree U G(!drop_apple),True
4913,Our agent must always avoid photoing the motorcycle on north_5th_street.,G!photo_motorcycle_north_5th_street,G(!photo_motorcycle_north_5th_street ),True
4914,go_by waste bin or never drop apple,go_by_waste_bin | G!drop_apple,go_by_waste_bin | G(!drop_apple ),True
4915,keep apple until when possible have pear,keep_apple U F have_pear,keep_apple U have_pear,False
4916,"Call for help should always hold, with at most a two-step grace period for recovery.",!G!(get_help & X get_help),G(get_help | X get_help | X X get_help),False
4917,"Request assistance must keep holding until, from some point on, communicate the injured_victim holds infinitely often.",get_help U GF communicate_injured_victim,(get_help ) U (G(F(communicate_injured_victim ))),True
4918,at some time present_at flag or never drop apple,F present_at_flag | G!drop_apple,F present_at_flag | G ! drop_apple,True
4919,"at any time the semaphore is broken, the elevator is blocked and a bridge closes",G(bridge_closes & elevator_is_blocked & semaphore_is_broken),G(semaphore_is_broken -> (elevator_is_blocked & bridge_closes)),False
