Ground Truth,Response
G ( go_by_trash_can ) | F ( go_to_peach ),G(go_by_trash_can | F(go_to_peach))
F ( withhold_apple ) | G ( ! ( drop_apple ) ),G(withhold_apple | G(!drop_apple))
G ( have_in_orange ) & F ( go_near_house ),G(have_in_orange & (go_near_house -> X have_in_orange))
G(( sensor_captures_data & escalator_is_blocked ) -> G(!( bar_is_up & engine_stops ))),G(((sensor_captures_data & escalator_is_blocked) -> !(bar_is_up & engine_stops)))
F G ! get_help,G F !get_help
G(!( train_has_arrived & elevator_falls )) | F(( train_has_arrived & elevator_falls ) & F( bridge_closes )),F((train_has_arrived & elevator_falls) & F(bridge_closes))
G ( photo_car_north_9th_avenue & X get_help -> X X change_light_north_red ),X(X(change_light_north_red)) -> (photo_car_north_9th_avenue & X(get_help))
F G mall_5,G mall_5
G(( bar_has_to_be_repaired | escalator_moves ) -> G( train_has_been_launched & bar_is_closing )),G(train_has_been_launched & (bar_is_closing -> (bar_has_to_be_repaired | escalator_moves)))
move_to_house | G ( ! ( drop_apple ) ),G(move_to_house | G(!drop_apple))
hold_on_to_pear U F ( approach_house ),hold_on_to_pear U approach_house
! G ( ! ( search_aeroplane & X search_aeroplane ) ),G(search_aeroplane | X search_aeroplane | X X search_aeroplane)
get_help U ( G ( F idle ) ),G(get_help -> (get_help U G F idle))
F ( arrive_at_tree ) | G ( ! ( drop_apple ) ),G(arrive_at_tree -> !drop_apple)
G( motorbike_has_started & bridge_closes & bridge_opens ),bridge_opens & bridge_closes & motorbike_has_started
G ( ! ( drop_apple ) ) | F ( reach_flag ),G(!drop_apple) & F(reach_flag)
walk U F ( obtain_pear ),walk U obtain_pear
G ( hold_onto_orange ) | F ( make_your_way_flag ),G(hold_onto_orange | make_your_way_flag)
F ( venture_to_waste_basket ) -> G ( ! ( let_go_orange ) ),G(venture_to_waste_basket -> G(!let_go_orange))
( F pickup_laptop ) -> ( ! pickup_laptop U ( deliver_boat_loading_dock & ! pickup_laptop ) ),G(pickup_laptop -> (!deliver_boat_loading_dock U pickup_laptop))
venture_towards_house & secure_apple,F(venture_towards_house & secure_apple)
G(!( train_is_crossing | elevator_rises )) | F(( train_is_crossing | elevator_rises ) & F( bar_is_closing | table_is_brown )),F((train_is_crossing | elevator_rises) & F(bar_is_closing | table_is_brown))
G(!( car_enters & engine_stops )) | F(( car_enters & engine_stops ) & F( sensor_gathers_information )),F((car_enters & engine_stops) & F(sensor_gathers_information))
get_help U ( G ( F change_light_north_green ) ),G(get_help -> (get_help U G F change_light_north_green))
G locality_2 & F ( office_4 & F ( p_document_5 & F ( office_9 & pd ) ) ),G((pd & office_4) -> (locality_2 U office_9))
F ( venture_to_waste_basket ) & take_to_tree,F(venture_to_waste_basket & take_to_tree)
F ( parking_lot_2 & p_dish_2 ),F(parking_lot_2 & F(p_dish_2))
record_collision_west_10th_avenue -> X ( ( record_vehicle_northeast_3rd_street U record_jaywalker_east_4th_street ) | G record_vehicle_northeast_3rd_street ),G(record_collision_west_10th_avenue -> X(record_vehicle_northeast_3rd_street U record_jaywalker_east_4th_street)) | G(!record_collision_west_10th_avenue -> G record_vehicle_northeast_3rd_street)
[]street_5&&[]<>(parking_lot_4&&photo),G(street_5 -> X(photo & street_5))
G(!( escalator_moves & table_is_brown )),!(escalator_moves & table_is_brown)
take_apple & F ( go_to_home ),G(go_to_home -> take_apple)
[]<>(car_1&&photo)&&[]!parking_lot_9,G(photo & car_1 & !parking_lot_9)
<>(parking_lot_2&&p_dish_2),F(parking_lot_2 & F(p_dish_2))
F ( present_at_flag ) | G ( ! ( drop_apple ) ),G(present_at_flag | !drop_apple)
F ( building_4 & photo & F ( parking_lot_2 & G parking_lot_2 ) ),F photo & X (building_4 U (parking_lot_2 & G parking_lot_2))
G ( F ( make_way_to_house ) ) & F ( journey_to_flag ),G(F(make_way_to_house)) & G(journey_to_flag -> make_way_to_house)
G(( engine_breaks | semaphore_is_yellow ) -> G( semaphore_is_broken & house_is_built )),G((engine_breaks | semaphore_is_yellow) -> F(semaphore_is_broken & house_is_built))
G(( table_is_brown | escalator_speeds_up ) -> G( table_has_been_moved & motorbike_has_stopped )),G((table_is_brown | escalator_speeds_up) -> (table_has_been_moved & motorbike_has_stopped))
gather_apple & G ( ! ( drop_orange ) ),G gather_apple & G !drop_orange
F ( proceed_to_flag ) | G ( go_by_trash_can ),G(proceed_to_flag | go_by_trash_can)
G ( ! ( drop_apple ) ) U F ( go_to_flag ),!drop_apple U go_to_flag
! G ( ! ( pickup_fork & X pickup_fork ) ),G(pickup_fork | X pickup_fork | X X pickup_fork)
change_light_east_yellow U ( G ( F change_light_west_green ) ),G(change_light_east_yellow -> (change_light_east_yellow U G F change_light_west_green))
F ( reach_flag ) -> F ( bring_pear ),G(reach_flag -> F bring_pear)
G ( F ( go_to_waste_basket ) ) | G ( ! ( let_go_apple ) ),G(F(go_to_waste_basket) | G(!let_go_apple))
G(!( elevator_falls | brake_is_pressed )) | F(( elevator_falls | brake_is_pressed ) & F( escalator_speeds_up | house_collapses )),F((elevator_falls | brake_is_pressed) & X(escalator_speeds_up | house_collapses))
( photo_jaywalker_west_6th_avenue U photo_person_east_7th_street ) | G photo_jaywalker_west_6th_avenue,(G photo_jaywalker_west_6th_avenue U photo_person_east_7th_street) | G photo_jaywalker_west_6th_avenue
G(( motorbike_has_started | escalator_speeds_up ) -> G( motorbike_falls_down & escalator_is_blocked )),G((motorbike_has_started | escalator_speeds_up) -> (motorbike_falls_down & escalator_is_blocked))
! ( let_go_orange ) & F ( move_near_tree ),G(!let_go_orange) & G(move_near_tree)
G ( ! ( let_go_apple ) ) -> F ( journey_to_house ),F journey_to_house
G ( move ) | F ( go_to_house ),G(move | F go_to_house)
( photo_cyclist_southwest_10th_avenue U record_jaywalker_southwest_6th_street ),F(photo_cyclist_southwest_10th_avenue & X record_jaywalker_southwest_6th_street)
G ! street_4 & F ( store_7 & F ( p_package_8 & F ( house_2 & pd ) ) ),G(!(pd & street_4))
G ( idle -> X G ! get_help ),G(idle -> G(!get_help))
G(!( bar_is_closing & elevator_is_blocked )) | F(( bar_is_closing & elevator_is_blocked ) & F( table_is_brown & bar_is_up )),F((bar_is_closing & elevator_is_blocked) & X(table_is_brown & bar_is_up))
locality_3 U office_4,(!office_4) U (office_4 & G locality_3)
F ( warehouse_3 & F ( p_package_2 & F ( house_1 & pd & photo ) ) ),F(warehouse_3 & F(pd & F(house_1 & F(photo))))
advance_to_tree & F ( move_near_tree ),G(advance_to_tree -> move_near_tree)
G(!( engine_starts & constructor_creates_instances )) | F(( engine_starts & constructor_creates_instances ) & F( bridge_closes | escalator_is_blocked )),F((engine_starts & constructor_creates_instances) & F(bridge_closes | escalator_is_blocked))
G ( change_light_east_red -> X G ! record_motorcycle_west_3rd_avenue ),G(change_light_east_red -> G(!record_motorcycle_west_3rd_avenue))
F ( acquire_pear ) -> take_pear,G(acquire_pear -> take_pear)
G(( escalator_is_blocked | escalator_moves ) -> G( car_stops | bar_has_to_be_repaired )),(G((escalator_is_blocked | escalator_moves) -> (car_stops | bar_has_to_be_repaired)))
G ( hold_onto_orange ) | F ( reach_tree ),G(hold_onto_orange | reach_tree)
stop_by_flag | G ( ! ( drop_orange ) ),G(stop_by_flag | G(!drop_orange))
<>(post_office_1&&<>(p_letter_3&&<>(house_2&&pd))),F(pd & post_office_1 & p_letter_3) & F(deliver & house_2)
! ( let_go_pear ) | F ( get_close_tree ),G(!(let_go_pear) | get_close_tree)
( F change_light_east_red ) -> ( ! change_light_east_red U ( get_help & ! change_light_east_red ) ),G(change_light_east_red -> (get_help U change_light_east_red))
move_to_tree | G ( F ( make_way_to_house ) ),F(move_to_tree | G F make_way_to_house)
G(( brake_is_pressed & bar_is_down ) -> G( bar_has_to_be_repaired | bar_is_up )),G(((bar_has_to_be_repaired | (brake_is_pressed & bar_is_down)) -> F bar_is_up))
deliver_baseball_glove_loading_dock U ( G ( F idle ) ),G(deliver_baseball_glove_loading_dock -> (deliver_baseball_glove_loading_dock U (idle & G F idle)))
<>(hospital_3&&p_bottle_4)&&[]!pharmacy_2,G(hospital_3 -> F p_bottle_4) & G(!pharmacy_2)
G ( go_by_trash_can ) | F ( grasp_apple ),G(go_by_trash_can | grasp_apple)
approach_tree & put_in_bucket,F(approach_tree & F put_in_bucket)
F ( snag_orange ) & G ( F ( go_to_apple_trashcan ) ),G(snag_orange -> G go_to_apple_trashcan)
G(( engine_stops | train_is_crossing ) -> G(!( engine_breaks & bar_is_closing ))),G(!(engine_breaks & (bar_is_closing U train_is_crossing)))
travel_to_apple & F ( start_going_to_house ),G(travel_to_apple -> F start_going_to_house)
G(( house_is_built | elevator_is_open ) -> G( train_has_been_launched & motorbike_is_driven )),(G((house_is_built | elevator_is_open) -> (train_has_been_launched & motorbike_is_driven)))
G(!( train_has_arrived & manager_handles_requests )) | F(( train_has_arrived & manager_handles_requests ) & F( escalator_speeds_up & bridge_opens )),F((train_has_arrived & manager_handles_requests) & F(escalator_speeds_up & X bridge_opens))
G(!( train_has_been_launched & semaphore_is_yellow )) | F(( train_has_been_launched & semaphore_is_yellow ) & F( semaphore_is_red & elevator_falls )),(semaphore_is_yellow & train_has_been_launched) & F(semaphore_is_red & elevator_falls)
G(( engine_stops | table_is_brown ) -> G( engine_stops & bar_is_up )),G((engine_stops | table_is_brown) -> (engine_stops & bar_is_up))
G(( motorbike_catches_fire | bar_has_to_be_repaired ) -> G(!( car_stops & constructor_instantiate_objects ))),G(!((motorbike_catches_fire | bar_has_to_be_repaired) & (car_stops & constructor_instantiate_objects)))
( get_help U avoid_inactive_gas_leak ),get_help -> X avoid_inactive_gas_leak
G(( train_has_been_launched | train_has_arrived ) -> G(!( elevator_is_open | manager_handles_requests ))),G(((train_has_been_launched | train_has_arrived) -> !(elevator_is_open | manager_handles_requests)))
G ( stay ) U drop_pear,stay U drop_pear
( F change_light_west_red ) -> ( ! change_light_west_red U ( photo_cyclist_northwest_10th_street & ! change_light_west_red ) ),G(change_light_west_red -> photo_cyclist_northwest_10th_street)
( F deliver_sandwich_loading_dock ) -> ( ! deliver_sandwich_loading_dock U ( search_zebra & ! deliver_sandwich_loading_dock ) ),G(deliver_sandwich_loading_dock -> (!search_zebra U search_zebra))
locality_1 U intersection_4 & F ( warehouse_9 & F ( p_package_5 & F ( store_2 & pd ) ) ),(!locality_1) U intersection_4 & G((p_package_5 & warehouse_9) -> F store_2)
G ( F ( go_to_pear ) ) -> F ( collect_apple ),G(go_to_pear -> F collect_apple)
G(!( sensor_retrieves_data & train_is_crossing )) | F(( sensor_retrieves_data & train_is_crossing ) & F( sensor_gathers_information )),F((sensor_retrieves_data & train_is_crossing) & F(sensor_gathers_information))
G(( semaphore_is_green | motorbike_falls_down ) -> G(!( engine_starts & semaphore_is_broken ))),G(!((semaphore_is_green | motorbike_falls_down) & (engine_starts & semaphore_is_broken)))
G(( train_has_been_launched & motorbike_is_driven ) -> G( escalator_speeds_up & motorbike_catches_fire )),G((train_has_been_launched & motorbike_is_driven) -> (escalator_speeds_up & motorbike_catches_fire))
( F record_vehicle_west_10th_street ) -> ( ! record_vehicle_west_10th_street U ( get_help & ! record_vehicle_west_10th_street ) ),G(record_vehicle_west_10th_street -> (!get_help U record_vehicle_west_10th_street))
G F charger_4 & G F ( area_5 & photo ),G(charger_4 -> (photo & X(charger_4 U !charger_4)))
G(( motorbike_catches_fire & motorbike_has_started ) -> F( house_is_built & train_stops )),F((motorbike_catches_fire & motorbike_has_started) & F(house_is_built & train_stops))
F ( get_close_flag ) U F ( capture_pear ),G(get_close_flag -> (!capture_pear U get_close_flag))
building_9 U ( room_2 & F ( p_bottle_3 & F ( room_6 & pd ) ) ),(!p_bottle_3 U building_9) & G(p_bottle_3 -> (!room_6 U room_2))
F( engine_breaks | sensor_retrieves_data | engine_starts ),(engine_breaks | sensor_retrieves_data | engine_starts)
G(!( table_is_brown & escalator_moves )) | F(( table_is_brown & escalator_moves ) & F( house_is_open | motorbike_is_driven )),F((table_is_brown & escalator_moves) & F(house_is_open | motorbike_is_driven))
F ( travel_house ) | pick_up_pear,G((travel_house | pick_up_pear))
!park_5 U intersection_5&&<>(monument_3&&photo),(!park_5) U (intersection_5 & X photo & X monument_3)
F ( arch_4 & photo ) & G ! park_2,G(photo -> arch_4) & G(!park_2)
( ( prop_3 <-> prop_1 ) & G prop_2 ),(prop_3 <-> (prop_1 & G prop_2))
( prop_1 | F prop_2 ),prop_1 | prop_2
( prop_1 & F prop_2 ),prop_1 & G prop_2
F ( prop_1 & F prop_2 ),G(prop_1 -> F(prop_2))
( prop_1 & G ( F prop_2 ) ),G(prop_1 & F prop_2)
G ( ( prop_1 | prop_3 ) -> G ( F prop_2 ) ),G(((prop_1) | (prop_3)) -> F(prop_2))
F ( prop_1 | G ( F prop_2 ) ),G(prop_1 | G F prop_2)
( ( prop_1 -> prop_3 ) -> F prop_2 ),G((prop_1 -> prop_3) -> F prop_2)
( ( prop_4 | prop_1 ) & ( prop_3 U prop_2 ) ),(prop_3) U (prop_2)
( F ( prop_2 <-> prop_1 ) -> prop_3 ),G((F(prop_2 <-> prop_1)) -> F(prop_3))
( prop_1 -> F prop_2 ),G(prop_1 -> X prop_2)
G ( prop_1 & F prop_2 ),G(prop_1) & G(prop_2)
( ( ! prop_3 & prop_2 ) | G prop_1 ),F(!prop_3 & prop_2) | G(prop_1)
F ( prop_1 U prop_2 ),prop_1 U prop_2
( ( prop_2 <-> prop_4 ) U ( prop_3 | prop_1 ) ),G((prop_2 <-> prop_4) U (prop_3 | prop_1))
( ( prop_2 U prop_4 ) -> ( prop_1 -> prop_3 ) ),G(((prop_2 U prop_4)) -> (prop_1 -> prop_3))
( ! ( F prop_1 ) & prop_2 ),!(F prop_1 & prop_2)
F prop_1,G(prop_1)
G ( prop_1 U prop_2 ),prop_1 U prop_2
( ( G prop_3 & prop_1 ) & ! prop_2 ),G((prop_3) & (prop_1) & !(prop_2))
F ( prop_1 | F prop_2 ),G(prop_1 | prop_2)
( ( ( prop_1 | prop_3 ) <-> prop_2 ) | prop_4 ),((prop_1 | prop_3) -> prop_2) & (!(prop_1 | prop_3) -> prop_4)
( ( prop_3 -> prop_1 ) | F prop_2 ),G(prop_3 -> (prop_1 | F prop_2))
( G ( prop_3 -> prop_1 ) | prop_2 ),G(prop_3 -> prop_1 | prop_2)
( ( prop_3 -> prop_1 ) & prop_2 ),G(prop_3 -> (prop_1 & prop_2))
G ( prop_1 -> F ( G prop_2 ) ),G(prop_1 -> F prop_2)
F ( prop_1 | G prop_2 ),G(prop_1 | prop_2)
( G ( prop_3 & prop_1 ) -> prop_2 ),G((prop_3 & prop_1) -> prop_2)
( ( prop_2 & prop_3 ) -> G prop_1 ),G(((prop_2 & prop_3) -> prop_1))
( F prop_1 -> ( prop_3 <-> prop_2 ) ),G(F(prop_1) -> (prop_3 <-> prop_2))
( ( prop_3 | prop_2 ) -> prop_1 ),G(((prop_3 | prop_2) -> prop_1))
G ( ! prop_1 & F prop_2 ),G !prop_1 & G prop_2
( ( ( prop_1 & prop_4 ) <-> prop_3 ) U prop_2 ),((prop_1 & prop_4 & prop_3) U prop_2)
G ( ( prop_2 & prop_1 ) -> G ( F prop_3 ) ),G(((prop_2 & prop_1)) -> F(prop_3))
F ( prop_1 U F prop_2 ),G(prop_1 -> (prop_1 U prop_2))
( G prop_3 -> ( prop_1 & prop_2 ) ),G prop_3 -> F (prop_1 & prop_2)
( prop_4 & ( prop_2 -> prop_1 ) & ! prop_3 ),G((!prop_4 & prop_2) -> (prop_1 & !prop_3))
( ! prop_1 -> ( G prop_2 | prop_3 ) ),(!prop_1 -> (G prop_2 | F prop_3))
( ( prop_2 | prop_1 ) | ! prop_3 ),G((prop_2 | prop_1) -> !prop_3)
G ( F prop_1 & F prop_2 ),G(prop_1) & G(prop_2)
( G prop_2 U F prop_1 ),!prop_1 U prop_2
( ( prop_2 | prop_1 ) | ( prop_3 | prop_4 ) ),F((prop_2 | prop_1) | (prop_3 | prop_4))
( ( ( prop_2 U prop_3 ) | prop_4 ) | prop_1 ),G((prop_2 -> (!prop_3 U prop_3)) & (prop_4 | prop_1))
( ( prop_1 -> prop_2 ) <-> ( prop_4 & prop_3 ) ),(prop_1 & X prop_2) <-> (prop_4 & prop_3)
( ( prop_3 <-> prop_1 ) U ! prop_2 ),(prop_1 <-> prop_2) U !prop_3
G ( ! prop_1 | F prop_2 ),G(!prop_1) & G(prop_2)
( prop_2 U prop_1 ),X prop_1 & prop_2
( ( prop_4 U prop_2 ) & ( prop_1 -> prop_3 ) ),(prop_4 U prop_2) & G(prop_1 -> prop_3)
( ( prop_2 & prop_3 ) -> ! prop_1 ),G(((prop_2 & prop_3) -> !prop_1))
G ( ( prop_2 & prop_1 ) -> G prop_3 ),G((prop_2 & prop_1) -> (prop_3 U !prop_3))
G ( ( prop_2 | prop_3 ) -> ( prop_4 | prop_1 ) ),G((prop_2 | prop_3) -> !(prop_4 | prop_1))
( prop_1 | G ( ! prop_2 ) ),G(prop_1) | G(!prop_2)
( ( prop_2 U prop_3 ) -> ! prop_1 ),G((prop_2 & !prop_3) -> !prop_1)
( G ( F prop_1 ) -> G prop_2 ),G prop_1 <-> G prop_2
( ( prop_1 -> prop_2 ) U ( prop_3 <-> prop_4 ) ),G(prop_1 -> (prop_2 U (prop_3 <-> prop_4)))
( ( prop_3 -> prop_2 ) -> ! prop_1 ),G(prop_3 -> (prop_2 & X !prop_1))
( G prop_1 -> F prop_2 ),G(prop_1) -> G(prop_2)
G ( ( prop_1 | prop_3 ) -> prop_2 ),(prop_1 | prop_3) -> prop_2
( ( ( prop_1 <-> prop_2 ) | prop_3 ) & prop_4 ),(prop_1 <-> prop_2) | (prop_3 & prop_4)
( ( prop_1 & prop_3 ) | ( prop_4 -> prop_2 ) ),G(((prop_1 & prop_3) | prop_4) -> prop_2)
( G prop_3 | ( prop_2 <-> prop_1 ) ),G prop_3 | G (prop_2 <-> prop_1)
( G prop_2 & ( prop_3 -> prop_1 ) ),G(prop_2) & G(prop_3 -> prop_1)
( ! ( prop_1 & prop_3 ) U prop_2 ),G(!((prop_1) & (prop_3))) U prop_2
( ( prop_2 & prop_1 ) & ! prop_3 ),prop_2 & prop_1 & G(!prop_3)
( prop_1 U F prop_2 ),prop_1 U prop_2
G ( prop_1 -> G prop_2 ),G (prop_1 -> prop_2)
F ( prop_1 | G ( ! prop_2 ) ),G(prop_1) | G(!prop_2)
F ( prop_1 | prop_2 ),prop_1 | prop_2
( prop_1 -> G prop_2 ),G(prop_1 -> G(prop_2))
G ( prop_1 | ! prop_2 ),G(prop_1) | !prop_2
( ( prop_2 & prop_4 ) & ( prop_3 | prop_1 ) ),(prop_2 & prop_4) -> X(prop_3 | prop_1)
G ( ( prop_1 | prop_2 ) -> G prop_3 ),G(((prop_1 | prop_2)) -> prop_3)
( G prop_3 <-> ( prop_1 -> prop_2 ) ),G(prop_3 -> (prop_1 -> prop_2))
( F prop_3 -> ( prop_2 -> prop_1 ) ),G(prop_3 -> (F(prop_2) -> F(prop_1)))
( F prop_3 & ( prop_2 -> prop_1 ) ),F prop_3 & G (prop_2 -> prop_1)
( F prop_1 -> F prop_2 ),G(prop_1 -> G(prop_2))
G ( ! prop_1 | prop_2 ),!prop_1 & !prop_2
( G prop_3 -> ( prop_2 -> prop_1 ) ),G(prop_3) -> G(prop_2 -> prop_1)
( G prop_2 -> ( prop_3 | prop_1 ) ),G(prop_2) -> F(prop_3 | prop_1)
F ( prop_1 & ! ( F prop_2 ) ),G(prop_1 -> !prop_2)
( prop_1 -> G ( ! prop_2 ) ),G(prop_1 -> G(!prop_2))
( F prop_1 -> G ( ! prop_2 ) ),G(prop_1 -> G(!prop_2))
( ( ( prop_3 & prop_2 ) U prop_4 ) <-> prop_1 ),G(((prop_3 & prop_2) -> (prop_2 U prop_4)) <-> prop_1)
G ( prop_1 -> ( prop_3 U prop_2 ) ),G(prop_1 -> (prop_3 & X(prop_3 U prop_2)))
( ( prop_3 U prop_4 ) | ( prop_2 -> prop_1 ) ),G(prop_3 -> (prop_3 U prop_4)) & G(prop_2 -> prop_1)
( ( ( prop_3 & prop_1 ) | prop_4 ) <-> prop_2 ),prop_3 <-> ((prop_1 & prop_4) | prop_2)
G ( F prop_1 | F prop_2 ),G F prop_1 | G prop_2
( ( prop_3 & prop_2 ) <-> ! prop_1 ),(prop_3 & prop_2) & !prop_1
( ( prop_1 | prop_3 ) <-> ! prop_2 ),(!prop_1 | !prop_2) & (!prop_3 | !prop_2)
( F prop_2 & ( prop_1 & prop_3 ) ),F(prop_2 & prop_1 & prop_3)
( ( ( prop_4 & prop_1 ) -> prop_3 ) & prop_2 ),((prop_1 & prop_3) -> prop_4) & prop_2
( ( ! prop_2 & prop_3 ) -> G prop_1 ),G((!prop_2 & !prop_3) -> G prop_1)
( ( ( prop_4 | prop_2 ) | prop_1 ) <-> prop_3 ),((prop_4 | prop_2 | prop_1) -> prop_3)
( ( prop_3 -> prop_2 ) & ! prop_1 ),(!prop_3 | prop_2) & G(!prop_1)
( G prop_3 <-> ( prop_1 | prop_2 ) ),G(prop_3 <-> (prop_1 | prop_2))
( ( prop_1 -> prop_2 ) U ! prop_3 ),(!prop_1) U (prop_2 -> prop_3)
( ( ( prop_3 & prop_1 ) U prop_2 ) & prop_4 ),G((prop_3 & prop_1) -> (prop_1 U prop_2)) & prop_4
( ! prop_2 U ( prop_3 & prop_1 ) ),prop_2 -> (!prop_2 U (prop_3 & prop_1))
F ( prop_1 & G ( F prop_2 ) ),G(prop_1 -> F(prop_2))
( G prop_1 | ( prop_3 | prop_2 ) ),G(prop_1 | (prop_2 | prop_3))
( ( prop_2 & prop_3 ) & ( prop_4 <-> prop_1 ) ),(G prop_2) & (G prop_3) & G(prop_4 <-> prop_1)
( G ( ! prop_1 ) -> F prop_2 ),G(!prop_1) -> !F(prop_2)
( ( prop_6 & prop_3 ) -> ( prop_2 -> ( prop_4 & prop_1 & prop_5 ) ) ),prop_6 & F(prop_2 & F(prop_4 & F(prop_1 & F(prop_5))))
( ! ( prop_2 | prop_1 ) U prop_3 ),(!prop_2 | !prop_1) U prop_3
( ! prop_1 -> ( F prop_2 | prop_3 ) ),G(!prop_1 -> (F prop_2 | F prop_3))
G ( ( prop_3 | prop_1 ) -> F ( G prop_2 ) ),G(((prop_3 | prop_1)) -> F(prop_2))
G ( ( prop_2 & prop_4 ) -> ( prop_1 U prop_3 ) ),G(((prop_2 & prop_4) -> (F prop_1 & (prop_3 U prop_1))))
( ( ! prop_1 <-> prop_3 ) & prop_2 ),((!prop_1 -> (prop_3 & prop_2)) & ((prop_3 & prop_2) -> !prop_1))
G ( ! prop_1 | G ( F prop_2 ) ),G(!prop_1) & G(F(prop_2))
( G ( F prop_1 ) -> prop_2 ),G(prop_1 -> X(prop_2))
( ( prop_3 -> prop_2 ) <-> F prop_1 ),G(prop_3 -> (prop_2 & F prop_1))
( ( prop_3 -> prop_4 ) U ( prop_2 | prop_1 ) ),G((prop_3) -> (prop_4)) & G(((prop_2) | (prop_1)) -> !prop_4)
( prop_1 U G ( F prop_2 ) ),prop_1 U prop_2
( F prop_1 -> ( prop_2 | prop_3 ) ),F(prop_1) -> (F(prop_2) | F(prop_3))
( ( prop_2 -> prop_1 ) | ! prop_3 ),G(prop_2 -> prop_1) & G(!prop_2 -> !prop_3)
G ( prop_1 | prop_2 ),prop_1 | prop_2
( ! prop_3 -> ( prop_2 & prop_1 ) ),G(!prop_3 -> (prop_2 & prop_1))
F ( prop_1 U ! ( F prop_2 ) ),prop_1 U !prop_2
G ( ( prop_2 | prop_3 ) -> ! ( G prop_1 ) ),(!prop_2 & !prop_3) | !G(prop_1)
( prop_1 -> prop_2 ),X prop_2
( ( prop_2 | prop_3 ) -> ( prop_4 | prop_1 ) ),G(((prop_2 | prop_3) -> (prop_4 | prop_1)))
( ! prop_2 -> ( prop_3 | prop_1 ) ),G(!prop_2 -> (prop_3 | prop_1))
G ( ( prop_3 & prop_1 ) -> F ( G prop_2 ) ),G((prop_3 & prop_1) -> F prop_2)
( ( prop_1 U prop_4 ) -> ( prop_3 & prop_2 ) ),G(((prop_1 & !prop_4) -> (prop_3 & prop_2)) U prop_4)
( ! prop_2 U ( prop_3 | prop_1 ) ),(!prop_1) U (prop_2 | prop_3)
( G ( prop_3 | prop_1 ) -> prop_2 ),G(((prop_3 | prop_1) -> prop_2))
( prop_1 & G ( ! prop_2 ) ),G(prop_1) & G(!prop_2)
( F prop_3 <-> ( prop_2 | prop_1 ) ),F prop_3 <-> F (prop_2 | prop_1)
( ( prop_2 <-> prop_3 ) -> G prop_1 ),(G(prop_2 <-> prop_3) -> G(prop_1))
F ( prop_1 U G ( ! prop_2 ) ),prop_1 U !prop_2
( ( prop_1 -> prop_3 ) -> G prop_2 ),G(prop_1 -> (prop_3 -> G(prop_2)))
G ( prop_1 | F prop_2 ),G(prop_1) | F(prop_2)
( ( prop_3 <-> prop_1 ) -> F prop_2 ),G((prop_3 <-> prop_1) -> F prop_2)
( ( prop_4 -> prop_1 ) <-> ( prop_3 -> prop_2 ) ),(G prop_4 -> X prop_1) <-> (G prop_3 -> X prop_2)
( ( ! prop_1 & prop_3 ) <-> prop_2 ),(!prop_1 & prop_3) | prop_2
( ! prop_2 -> ( G prop_1 & prop_3 ) ),G(!prop_2 -> (prop_1 & prop_3))
( ( ( prop_4 -> prop_2 ) U prop_3 ) & prop_1 ),G((prop_4 -> (prop_2 U prop_3)) & prop_1)
F ( prop_1 & G ( ! prop_2 ) ),G(prop_1) & G(!prop_2)
( ( ( prop_3 <-> prop_4 ) -> prop_1 ) & prop_2 ),((prop_3 <-> prop_4) -> (prop_1 & prop_2))
G ( ! prop_1 | ! ( F prop_2 ) ),G(!(prop_1) & !(prop_2))
( ( ( prop_4 | prop_2 ) U prop_1 ) -> prop_3 ),(G((prop_4 | prop_2) -> ((prop_4 | prop_2) U prop_1)) -> G(prop_3))
( ( prop_2 & prop_4 ) U ( prop_3 & prop_1 ) ),G(((F(prop_2) & F(prop_4)) -> ((prop_2 & prop_4) U (prop_3 & prop_1))))
( ( prop_1 & prop_2 ) -> F prop_3 ),(G ( (prop_1 & prop_2) -> F prop_3 ))
( F prop_3 -> ( prop_2 & prop_1 ) ),G(prop_3 -> F(prop_2 & prop_1))
G ( ( prop_2 U prop_3 ) -> F ( G prop_1 ) ),G((F(prop_2) & X(prop_3)) -> F(G(prop_1)))
( G ( prop_1 -> prop_2 ) & prop_3 ),G((prop_1 -> prop_2) & prop_3)
G ( ! prop_1 U G ( ! prop_2 ) ),!prop_2 U !prop_1
! ( prop_1 | prop_2 ),!(prop_1) | prop_2
G ( ! prop_1 & prop_2 ),G(!(prop_1 & prop_2))
F ( prop_1 & ! prop_2 ),(!prop_2) & prop_1
( ( ( prop_2 -> prop_1 ) & prop_3 ) & prop_4 ),G(prop_2 -> (prop_1 & prop_3 & prop_4))
( ( prop_2 & prop_1 ) & ( prop_4 U prop_3 ) ),G((prop_2 & prop_1) & (prop_4 U prop_3))
F ( prop_1 & G prop_2 ),F(prop_1) & G(prop_2)
G ( F prop_1 U prop_2 ),G(prop_1 U prop_2)
( G prop_1 -> ( prop_2 <-> prop_3 ) ),G(prop_1) -> G(prop_2 <-> prop_3)
( ( prop_2 U prop_1 ) -> prop_3 ),(prop_2 U prop_1) & X(prop_3)
( F prop_3 <-> ( prop_1 & prop_2 ) ),F (prop_3 <-> (prop_1 & prop_2))
( ( ! prop_3 | prop_1 ) -> F prop_2 ),(!prop_3 | prop_1) -> prop_2
( ( prop_4 U prop_1 ) <-> ( prop_3 -> prop_2 ) ),(G(prop_4 U prop_1) <-> (prop_3 & X prop_2))
