Ground Truth,Response
F ( get_to_cup ) | move_to_trash_can,F(get_to_cup | move_to_trash_can)
F ( seize_pear ) U get_hold_of_pear,seize_pear U get_hold_of_pear
F ( lay_hold_of_apple ) & G ( F ( go_to_apple_trashcan ) ),F(lay_hold_of_apple & G(go_to_apple_trashcan))
F ( start_going_to_house ) U approach_trash_can,start_going_to_house U approach_trash_can
F ( ( green_room | yellow_room ) & F blue_room ),G(blue_room -> F(yellow_room | green_room))
G(( semaphore_is_yellow ) -> G( brake_is_pressed & bar_is_down )),G(semaphore_is_yellow -> (brake_is_pressed & bar_is_down))
hold_apple -> F ( make_contact_flag ),G(hold_apple -> F(make_contact_flag))
F ( go_to_flag ) U F ( move_past_trash_can ),go_to_flag U move_past_trash_can
( F ( yellow_room ) & G ( ! red_room ) ),G(!(red_room))
! record_collision_northwest_9th_avenue U get_help,G(record_collision_northwest_9th_avenue -> F(get_help))
G F ( car_1 & photo ) & G ! parking_lot_9,G(photo & car_1) & G(!parking_lot_9)
F ( make_to_flag ) | F ( withdraw_pear ),G(withdraw_pear -> make_to_flag)
G(!( train_has_arrived & bridge_closes )) | F(( train_has_arrived & bridge_closes ) & F( train_has_arrived )),F(train_has_arrived & bridge_closes & F(train_has_arrived))
G ( ! ( search_aeroplane & deliver_person_shelf ) -> F search_oven ),G((!(search_aeroplane ) & !(deliver_person_shelf )) -> F(search_oven ))
F ( contact_flag ) U pick_up_pear,G((pick_up_pear) -> (contact_flag))
G ( ! ( drop_pear ) ) & F ( obtain_orange ),G(!drop_pear) & G(obtain_orange)
F ( shift_to_flag ) -> F ( secure_pear ),G(secure_pear -> shift_to_flag)
( F pickup_aeroplane ) -> ( ! pickup_aeroplane U ( search_bus & ! pickup_aeroplane ) ),G(pickup_aeroplane -> F(search_bus))
F ( parking_lot_2 & F ( p_cone_5 & F ( street_1 & pd ) ) ),G((parking_lot_2 & p_cone_5) -> F(street_1 & !parking_lot_2 & !p_cone_5))
record_gas_leak U ( G ( F record_flood ) ),G(record_gas_leak -> (record_gas_leak U G(F(record_flood))))
G ( ( pickup_donut <-> idle ) -> ( idle <-> deliver_parking_meter_shelf ) ),G((pickup_donut & idle) -> (idle & deliver_parking_meter_shelf))
[]<>(store_2&&<>(p_crate_6&&<>(building_5&&pd))),G((store_2 & p_crate_6) -> F(building_5 & p_crate_6))
<>street_5&&[]!parking_lot_2,G(street_5 -> G(!parking_lot_2))
[]!building_2&&<>(office_6&&p_letter_5),G(!(building_2) -> F(p_letter_5))
G(( table_is_brown & car_starts ) -> G( semaphore_is_green | sensor_retrieves_data )),G(semaphore_is_green | (!((table_is_brown & car_starts)) | F(sensor_retrieves_data)))
acquire_orange U F ( go_to_peach ),acquire_orange U go_to_peach
G(!( bar_has_to_be_repaired | table_is_old )) | F(( bar_has_to_be_repaired | table_is_old ) & F( table_is_brown | motorbike_has_started )),F((bar_has_to_be_repaired | table_is_old) & F(table_is_brown | motorbike_has_started))
secure_apple -> F ( go_by_waste_basket ),F(go_by_waste_basket)
( F ( green_room ) & G ( ! yellow_room ) ),!yellow_room U green_room
( F get_help ) -> ( ! get_help U ( idle & ! get_help ) ),G(get_help -> F(idle))
G F get_help -> G F communicate_injured_victim,G(F(get_help ) -> F(communicate_injured_victim ))
G ( ! ( let_go_orange ) ) | F ( visit_house ),G(!let_go_orange) | visit_house
grip_apple -> G ( F ( go_to_apple_trashcan ) ),G(grip_apple -> F(go_to_apple_trashcan))
<>(kitchen_1&&<>(p_bottle_2&&<>(hall_2&&[]hall_2))),G((kitchen_1 & p_bottle_2) -> F(hall_2)) & G(hall_2)
F ( pass_by_house ) | G ( ! ( drop_pear ) ),G(!drop_pear) | pass_by_house
G ( ! ( drop_apple ) ) & F ( go_by_waste_basket ),G(!(drop_apple)) & G(go_by_waste_basket -> !drop_apple)
! locality_5 U ( house_2 & F ( p_pass_5 & F ( office_3 & pd ) ) ),(!locality_5) U (house_2 & p_pass_5 & X (office_3))
G(( train_derails ) -> G(( semaphore_is_green ) -> F( motorbike_catches_fire ))),G(semaphore_is_green -> F(motorbike_catches_fire))
hold_pear U F ( going_to_flag ),hold_pear U going_to_flag
G(!( semaphore_is_red & elevator_falls )) | F(( semaphore_is_red & elevator_falls ) & F( motorbike_falls_down | manager_collect_claims )),!(semaphore_is_red & elevator_falls) | F((semaphore_is_red & elevator_falls) & F(motorbike_falls_down | manager_collect_claims))
G ! parking_lot_5 & G F ( car_9 & photo ),G((photo) -> G(!(parking_lot_5)))
( F record_cyclist_northwest_7th_street ) -> ( ! record_cyclist_northwest_7th_street U ( record_jaywalker_southwest_8th_avenue & ! record_cyclist_northwest_7th_street ) ),G(record_cyclist_northwest_7th_street -> F(record_jaywalker_southwest_8th_avenue))
G(( bar_is_closing | motorbike_has_started ) -> F( elevator_rises | elevator_falls )),F((bar_is_closing | motorbike_has_started) & (elevator_rises | elevator_falls))
G(( sensor_captures_data | brake_is_released ) -> G( sensor_captures_data | train_has_been_launched )),G(sensor_captures_data | ((sensor_captures_data | brake_is_released) -> F(train_has_been_launched)))
come_to_tree & G ( hold_on_pear ),G(come_to_tree -> hold_on_pear)
building_4 U (room_43&&<>(p_folder_3&&<>(room_12&&pd))),building_4 U (p_folder_3 & room_43 & X room_12)
G ( go_by_trash_can ) | F ( travel_house ),G(go_by_trash_can | travel_house)
F ( withhold_apple ) | G ( ! ( drop_apple ) ),G((!drop_apple) | withhold_apple)
F green_room,G(green_room)
G(!( semaphore_is_yellow & bridge_closes )) | F(( semaphore_is_yellow & bridge_closes ) & F( sensor_gathers_information )),F (semaphore_is_yellow & bridge_closes & F (sensor_gathers_information))
G ( ! ( let_go_apple ) ) | move_to_tree,G(!(let_go_apple | move_to_tree))
drop_orange U F ( start_going_to_tree ),drop_orange U start_going_to_tree
! G ( ! ( avoid_impending_debris & X avoid_impending_debris ) ),G(avoid_impending_debris | X(avoid_impending_debris) | X(X(avoid_impending_debris)))
get_help U ( G ( F search_cake ) ),G(get_help -> (get_help U G(F(search_cake))))
G ( ! ( drop_apple ) ) | F ( withhold_apple ),G(!(drop_apple)) | withhold_apple
put_in_bucket U F ( acquire_pear ),put_in_bucket U acquire_pear
G(!( bridge_closes )) | F(( bridge_closes ) & F( train_has_arrived )),F(bridge_closes & F(train_has_arrived))
G ( move ) | F ( move_past_trash_can ),G(move | F(move_past_trash_can))
F ( bring_pear ) -> G ( ! ( drop_apple ) ),G(bring_pear -> G(!drop_apple))
( F pickup_elephant ) -> ( ! pickup_elephant U ( pickup_bottle & ! pickup_elephant ) ),G(pickup_elephant -> F(pickup_bottle))
F ( ! change_light_west_yellow ),F(change_light_west_yellow )
put_in_bucket & move_to_tree,F(put_in_bucket & F(move_to_tree))
G(!( brake_is_pressed | motorbike_has_started )) | F(( brake_is_pressed | motorbike_has_started ) & F( elevator_is_blocked | escalator_speeds_up )),!(brake_is_pressed & motorbike_has_started) | F((brake_is_pressed | motorbike_has_started) & F(elevator_is_blocked | escalator_speeds_up))
F ( make_way_waste_basket ) | ! ( let_go_pear ),G(make_way_waste_basket | !let_go_pear)
G(!( sensor_retrieves_data & house_collapses )) | F(( sensor_retrieves_data & house_collapses ) & F( bridge_closes )),F(sensor_retrieves_data & house_collapses & F(bridge_closes))
G(( escalator_moves & bar_is_closing ) -> G( brake_is_released | escalator_is_blocked )),G((escalator_moves & bar_is_closing) -> (brake_is_released | escalator_is_blocked))
G locality_7 & F ( office_4 & F ( p_letter_1 & F ( house_1 & pd ) ) ),G((p_letter_1 & office_4) -> (locality_7 U house_1))
F ( blue_room & F green_room ),blue_room U green_room
G F get_help -> G F record_car_south_9th_avenue,G(F(get_help) -> F(record_car_south_9th_avenue))
! ( let_go_orange ) U get_to_tree,!get_to_tree U let_go_orange
get_help -> X ( ( photo_vehicle_southeast_7th_avenue U record_pedestrian_north_1st_street ) | G photo_vehicle_southeast_7th_avenue ),G(get_help -> X((photo_vehicle_southeast_7th_avenue R record_pedestrian_north_1st_street) | G(photo_vehicle_southeast_7th_avenue)))
[]street_5&&[]<>(parking_lot_4&&photo),G((photo & parking_lot_4) -> street_5)
come_to_tree & F ( get_near_flag ),G(get_near_flag -> come_to_tree)
[]<>(locality_7&&photo)&&[]!park_3,G(!park_3) & G(photo -> locality_7)
F ( withhold_apple ) | G ( ! ( drop_apple ) ),G(withhold_apple | !drop_apple)
G ( pickup_sports_ball -> X G ! pickup_bus ),G(pickup_sports_ball -> G(!pickup_bus))
G(( sensor_captures_data & motorbike_falls_down ) -> G( semaphore_is_yellow & train_stops )),G((sensor_captures_data & motorbike_falls_down) -> (semaphore_is_yellow & F(train_stops)))
F ( arch_2 & photo & F ( park_8 & G park_8 ) ),photo -> F (park_8 & G (park_8))
G F car_3 & F building_2,G((!building_2) -> car_3)
G(( engine_stops | table_is_brown ) -> G( car_starts & manager_collect_claims )),G((engine_stops | table_is_brown) -> (car_starts & manager_collect_claims))
capture_orange & G ( ! ( drop_orange ) ),G(capture_orange & G(!drop_orange))
G(( semaphore_is_yellow ) -> G( semaphore_is_green | house_collapses )),G(semaphore_is_green | (semaphore_is_yellow -> F(house_collapses)))
G ( ! ( drop_apple ) ) U F ( reach_flag ),G(!(drop_apple) U reach_flag)
! G ( ! ( deliver_truck_loading_dock & X deliver_truck_loading_dock ) ),G(deliver_truck_loading_dock | X(deliver_truck_loading_dock) | X(X(deliver_truck_loading_dock)))
go_home U ( G ( F record_unsafe_civilian ) ),G(go_home -> (!go_home U G(F(record_unsafe_civilian))))
F ( house_3 & F ( p_pass_2 & F ( office_2 & pd ) ) ) & ! street_5 U p_pass_2,G((!p_pass_2) -> (!street_5)) & G((p_pass_2 & house_3) -> F(pd & office_2))
F ( pass_by_waste_receptacle ) -> F ( grab_orange ),G(pass_by_waste_receptacle -> grab_orange)
G ( F ( grab_tree ) ) | G ( ! ( drop_orange ) ),G(grab_tree -> F(grab_tree)) & G(!drop_orange)
G(!( constructor_creates_instances | table_is_old )) | F(( constructor_creates_instances | table_is_old ) & F( engine_breaks | car_enters )),!(constructor_creates_instances | table_is_old) | F((constructor_creates_instances | table_is_old) & F(engine_breaks | car_enters))
( photo_person_northwest_8th_street U get_help ) | G photo_person_northwest_8th_street,photo_person_northwest_8th_street R get_help
G(( car_enters | train_has_arrived ) -> G( brake_is_released & bar_has_to_be_repaired )),G((car_enters | train_has_arrived) -> (brake_is_released & bar_has_to_be_repaired))
F ( venture_flag ) & ! ( let_go_orange ),G(!(venture_flag) -> G(!(let_go_orange)))
( record_cyclist_southwest_6th_street U change_light_west_yellow ),!record_cyclist_southwest_6th_street | F(record_cyclist_southwest_6th_street & F(change_light_west_yellow))
!p_cone_2 U intersection_4,G(!(p_cone_2) U intersection_4)
G ! street_7 & F ( store_9 & F ( p_package_3 & F ( house_1 & pd ) ) ),G((p_package_3 & store_9 & !house_1) -> !street_7)
G ( record_motorcycle_north_10th_avenue -> X G ! record_car_northwest_6th_street ),G(record_motorcycle_north_10th_avenue -> G(!record_car_northwest_6th_street))
G(!( brake_is_released & bar_is_up )) | F(( brake_is_released & bar_is_up ) & F( train_has_arrived & bar_is_down )),F((brake_is_released & bar_is_up) & F(train_has_arrived & F(bar_is_down)))
park_1 U table_3,G(table_3 -> G(!park_1))
F ( warehouse_3 & F ( p_package_2 & F ( house_1 & pd & photo ) ) ),F(warehouse_3 & p_package_2 & F(house_1 & pd & photo))
F ( get_pear ) & gather_apple,G((get_pear & gather_apple) -> get_pear)
G(!( house_is_open & elevator_rises )) | F(( house_is_open & elevator_rises ) & F( bar_has_to_be_repaired | table_is_old )),F(house_is_open & elevator_rises & F(bar_has_to_be_repaired | table_is_old))
G ( photo_jaywalker_northwest_7th_avenue -> X G ! photo_car_north_4th_avenue ),G(photo_jaywalker_northwest_7th_avenue -> G(!photo_car_north_4th_avenue))
F ( snatch_pear ) -> hold_on_to_pear,G(snatch_pear -> hold_on_to_pear)
G(( car_enters | train_has_arrived ) -> G( brake_is_released | escalator_is_blocked )),G((car_enters | train_has_arrived) -> (brake_is_released | escalator_is_blocked))
G ( pickup_laptop -> F deliver_teddy_bear_shelf ) -> G F get_help,G((pickup_laptop -> F(deliver_teddy_bear_shelf)) -> G(F(get_help)))
G ( hold_onto_orange ) | F ( go_near_pear ),G(hold_onto_orange | go_near_pear)
<>(house_5&&<>(p_box_4&&<>(office_2&&pd))),G((pd & house_5 & p_box_4) -> F(office_2))
F ( go_to_transh_can ) | ! ( let_go_orange ),G((go_to_transh_can) -> F(let_go_orange))
F photo_pedestrian_north_1st_avenue & F photo_jaywalker_south_3rd_avenue,F(photo_pedestrian_north_1st_avenue & F(photo_jaywalker_south_3rd_avenue))
! intersection_1 U street_6 & F ( street_2 & F ( p_cone_3 & F ( intersection_1 & pd ) ) ),G((!intersection_1) U street_6) & G(street_6 -> F(p_cone_3))
( F change_light_north_yellow ) -> ( ! change_light_north_yellow U ( photo_car_southwest_3rd_street & ! change_light_north_yellow ) ),G(change_light_north_yellow -> F(photo_car_southwest_3rd_street))
G ( F ( go_to_pear ) ) | move_to_house,G(F(go_to_pear ) | F(move_to_house ))
G F get_help -> G F record_motorcycle_southwest_8th_avenue,G(F(get_help ) -> G(F(record_motorcycle_southwest_8th_avenue )))
G ( ( deliver_dining_table_shelf <-> pickup_banana ) -> ( pickup_banana <-> pickup_bus ) ),G((deliver_dining_table_shelf & pickup_banana) -> (pickup_banana & pickup_bus))
G(( bar_has_to_be_repaired | bar_is_up ) -> G( semaphore_is_green | sensor_retrieves_data )),G((bar_has_to_be_repaired | bar_is_up) -> (semaphore_is_green | sensor_retrieves_data))
photo_motorcycle_south_4th_street U ( G ( F photo_collision_south_6th_avenue ) ),photo_motorcycle_south_4th_street R F G photo_collision_south_6th_avenue
<>(arch_4&&photo)&&[]!park_2,photo & G(!park_2)
G ( hold_on_pear ) | F ( make_to_flag ),G(hold_on_pear | make_to_flag)
venture_towards_house & secure_apple,F(venture_towards_house & secure_apple)
F ( migrate_to_tree ) & G ( F ( grab_tree ) ),G(migrate_to_tree -> F(grab_tree))
F ( pick_up_apple ) & collect_pear,G(pick_up_apple & collect_pear)
G ( F ( grab_tree ) ) -> F ( stop_by_house ),G(grab_tree -> stop_by_house)
G(( brake_is_pressed | elevator_is_blocked ) -> G( escalator_moves & bar_is_closing )),G((brake_is_pressed | elevator_is_blocked) -> (escalator_moves & bar_is_closing))
G(!( semaphore_is_yellow & bridge_closes )) | F(( semaphore_is_yellow & bridge_closes ) & F( car_starts & semaphore_is_red )),!(semaphore_is_yellow & bridge_closes) | F((semaphore_is_yellow & bridge_closes) & F(car_starts & semaphore_is_red))
G(!( engine_stops & sensor_gathers_information )) | F(( engine_stops & sensor_gathers_information ) & F( table_is_brown & escalator_moves )),F((engine_stops & sensor_gathers_information) & F(table_is_brown & escalator_moves))
( deliver_aid_injured_victim U communicate_injured_victim ),deliver_aid_injured_victim -> F(communicate_injured_victim)
[]<>street_4,G(street_4)
F G ! deliver_scissors_shelf,G(!deliver_scissors_shelf )
G ( touch_flag ) U gather_orange,touch_flag U gather_orange
G(( brake_is_released | motorbike_has_started ) -> G( semaphore_is_yellow )),G((brake_is_released | motorbike_has_started) -> semaphore_is_yellow)
( F pickup_motorbike ) -> ( ! pickup_motorbike U ( pickup_traffic_light & ! pickup_motorbike ) ),G(pickup_motorbike -> (!pickup_motorbike U pickup_traffic_light))
! park_9 U ( gate_7 & photo ),G(!(park_9) U (gate_7 & photo))
( F photo_injured_civilian ) -> ( ! photo_injured_civilian U ( photo_safe_rescuer & ! photo_injured_civilian ) ),G(photo_injured_civilian  -> (!photo_safe_rescuer  U photo_safe_rescuer ))
F ( monument_3 & photo & F ( pathway_8 & G pathway_8 ) ),photo -> F(pathway_8 & G(pathway_8))
locality_1 U intersection_4 & F ( warehouse_9 & F ( p_package_5 & F ( store_2 & pd ) ) ),(locality_1 U intersection_4) & G(intersection_4 -> F(p_package_5 & F(store_2)))
G F get_help -> G F photo_car_west_8th_avenue,G(F(get_help) -> F(photo_car_west_8th_avenue))
G(!( house_is_open & elevator_rises )) | F(( house_is_open & elevator_rises ) & F( sensor_gathers_information )),F (house_is_open & elevator_rises & F (sensor_gathers_information))
G(( semaphore_is_green | bar_is_up ) -> G(!( motorbike_has_stopped & car_starts ))),G(!(motorbike_has_stopped & (semaphore_is_green | bar_is_up) & F(car_starts)))
G(( house_is_open & motorbike_has_started ) -> G( elevator_falls & engine_starts )),G(elevator_falls & (!house_is_open | !motorbike_has_started | F(engine_starts)))
( F go_home ) -> ( ! go_home U ( get_help & ! go_home ) ),G(go_home -> !get_help)
F ( go_past_house ) U F ( go_to_tree ),G(go_past_house -> go_to_tree)
G ( F ( make_way_to_house ) ) & G ( hold_onto_orange ),G(make_way_to_house) & G(hold_onto_orange)
locality_6 U ( store_8 & F ( p_package_3 & F ( house_5 & pd ) ) ),locality_6 U (store_8 & p_package_3 & house_5)
G(!( motorbike_catches_fire & engine_starts )) | F(( motorbike_catches_fire & engine_starts ) & F( car_starts | semaphore_is_broken )),F((motorbike_catches_fire & engine_starts) & F(car_starts | semaphore_is_broken))
!landmark_5 U park_5&&<>(landmark_5&&photo),G((!park_5) U (park_5 & F(photo & landmark_5)))
( G prop_2 & ( prop_1 <-> prop_3 ) ),G(prop_2 ) & G(prop_1 <-> prop_3 )
( prop_1 | F prop_2 ),G(prop_1 | prop_2)
( prop_1 & F prop_2 ),G((prop_2 ) -> (prop_1 ))
F ( prop_1 & F prop_2 ),F(prop_1 ) & F(prop_2 )
( prop_1 & G ( F prop_2 ) ),G(prop_1 ) & G(prop_2 )
F ( prop_1 | G ( F prop_2 ) ),G(prop_1 ) | G(prop_2 )
( ( prop_1 -> prop_2 ) -> F prop_3 ),G(prop_1 -> (prop_2 & F(prop_3)))
( ( ( prop_2 -> prop_4 ) <-> prop_3 ) & prop_1 ),G((prop_2 -> F(prop_4)) <-> prop_3) & prop_1
( prop_1 -> F prop_2 ),F (prop_2 )
( F ( prop_1 <-> prop_2 ) <-> prop_3 ),G((prop_1 <-> prop_2) -> (prop_3 <-> prop_3))
G ( F prop_1 & prop_2 ),G(prop_1 & prop_2)
( ( ! prop_3 -> prop_1 ) & prop_2 ),G(!prop_3 -> (prop_1 & prop_2))
F ( prop_1 U prop_2 ),prop_1 U prop_2
( F prop_1 -> prop_2 ),G(prop_1 -> prop_2)
G ( ( prop_2 | prop_1 ) -> F prop_3 ),G((prop_2 | prop_1) -> prop_3)
( G prop_2 <-> ( prop_1 -> prop_3 ) ),G(prop_2 ) <-> (prop_1  -> F(prop_3 ))
( ( prop_1 <-> prop_2 ) -> G prop_3 ),G((prop_1 <-> prop_2) -> prop_3)
( ( prop_4 U prop_3 ) -> ( prop_2 -> prop_1 ) ),G((prop_4 & !prop_3) -> (prop_2 -> prop_1))
F prop_1,G(prop_1 )
G ( prop_1 U prop_2 ),prop_1 U prop_2
( ( ! prop_1 & prop_2 ) -> prop_3 ),G((!(prop_1 & prop_2)) -> prop_3)
G ( ( prop_3 | prop_4 ) -> ( prop_1 U prop_2 ) ),G((prop_3 | prop_4) -> (!prop_2 U prop_1))
( ( G ( prop_1 ) & prop_2 ) & ! prop_3 ),G(prop_1 ) & F(prop_2 ) & G(!prop_3 )
F ( prop_1 | F prop_2 ),G(prop_1 -> prop_2)
( ! prop_3 | ( prop_2 <-> prop_1 ) ),G(! (prop_3)) | (prop_2 <-> prop_1)
( F prop_3 | ( prop_2 -> prop_1 ) ),F(prop_3) | G(prop_2 -> prop_1)
( ( prop_1 -> prop_2 ) & prop_3 ),G(prop_1 -> (prop_2 & prop_3))
G ( prop_1 -> F ( G prop_2 ) ),G(prop_1 -> F(prop_2))
G ( ( prop_1 | prop_2 ) -> G ( F prop_3 ) ),G((prop_1 | prop_2) -> F(prop_3))
( prop_1 | G ( F prop_2 ) ),prop_1 | G(prop_2 )
F ( prop_1 | G prop_2 ),F(prop_1 ) | G(prop_2 )
! ( F prop_1 | F prop_2 ),G(!prop_1 ) | G(prop_2 )
( ( prop_3 & prop_2 ) -> G prop_1 ),G((prop_3 & prop_2) -> G(prop_1 ))
( F prop_1 -> ( prop_3 <-> prop_2 ) ),G(prop_1 -> (prop_3 <-> prop_2))
( ( ( prop_2 <-> prop_1 ) -> prop_4 ) | prop_3 ),G((prop_2 <-> prop_1) -> prop_4) | G(!(prop_2 <-> prop_1) -> prop_3)
G ( ! prop_1 & F prop_2 ),G(!prop_1 ) & F(prop_2 )
G ( prop_2 -> ( prop_3 & prop_1 ) ),G((prop_2 ) -> (G(! (prop_3 )) & (prop_1 )))
( ( ( prop_3 | prop_1 ) <-> prop_4 ) & prop_2 ),G(((prop_3 | prop_1) <-> prop_4) & prop_2)
F ( prop_1 U F prop_2 ),G((prop_1 ) U (prop_2 ))
( ( ( prop_4 & prop_1 ) & prop_3 ) | prop_2 ),G((prop_4  & prop_1  & prop_3 ) -> prop_2 )
( G prop_1 -> ( prop_3 & prop_2 ) ),G(prop_1 -> F(prop_3 & prop_2))
( ! prop_1 U ( prop_2 <-> prop_3 ) ),G((!prop_1 U prop_2) <-> prop_3)
( ( prop_1 & prop_2 ) & ( prop_3 & prop_4 ) ),G((prop_1 & prop_2) -> (prop_3 & prop_4))
( prop_4 & ( prop_3 -> prop_2 ) & ! prop_1 ),G((prop_3 ) -> (prop_2 )) & G(!prop_1 )
( ( ( prop_3 U prop_1 ) -> prop_2 ) | prop_4 ),G((prop_3 -> (prop_3 U prop_1)) -> (prop_2 | prop_4))
( ( prop_2 | prop_1 ) | ! prop_3 ),prop_2 | prop_1 | G(!prop_3)
( G prop_1 U F prop_2 ),G(prop_2 -> !prop_1)
( ( prop_2 <-> prop_3 ) -> F prop_1 ),G((prop_2 <-> prop_3) -> F(prop_1))
( ( prop_2 <-> prop_3 ) & ( prop_1 | prop_4 ) ),G((prop_2 <-> prop_3) & (prop_1 | prop_4))
( ( prop_3 -> prop_4 ) <-> ( prop_2 & prop_1 ) ),G((prop_3 ) -> (prop_4 <-> (prop_2 & prop_1 )))
( ( prop_2 <-> prop_1 ) U ! prop_3 ),G((prop_1 <-> prop_2) U !prop_3)
( F prop_3 | ( prop_1 | prop_2 ) ),F(prop_3 ) | F(prop_1 ) | F(prop_2 )
G ( ! prop_1 | F prop_2 ),G(!prop_1 ) | F(prop_2 )
( ! ( prop_3 & prop_1 ) -> prop_2 ),G((!(prop_3 ) & !(prop_1 )) -> (prop_2 ))
F ( prop_2 & prop_1 ),G(prop_2 & prop_1)
( prop_2 U prop_1 ),prop_2 -> F(prop_1)
( ( prop_3 | prop_2 ) | ! prop_1 ),(prop_3 | prop_2) | G(!prop_1)
( ( prop_4 U prop_1 ) & ( prop_3 -> prop_2 ) ),G((!prop_1) -> (prop_4 & (prop_3 -> F(prop_2))))
( ( prop_1 & prop_3 ) -> ! prop_2 ),G((prop_1 & prop_3) -> G(!prop_2))
G ( ( prop_3 & prop_1 ) -> G prop_2 ),G((prop_3 & prop_1) -> G(!prop_2))
( ( ( prop_3 | prop_4 ) U prop_1 ) & prop_2 ),F((prop_3 | prop_4) U (prop_1 & prop_2))
( ( prop_3 U prop_1 ) -> ! prop_2 ),G((prop_3 U prop_1) -> G(!prop_2))
( ( prop_2 | prop_1 ) | ( prop_4 & prop_3 ) ),G((prop_2 | prop_1) | F(prop_4 & prop_3))
G ( ( prop_3 & prop_2 ) -> G ( F prop_1 ) ),G((prop_2 & !prop_3) -> G(F(prop_1)))
( ( prop_1 U prop_3 ) | ! prop_2 ),(prop_1 U prop_3) | G(!prop_2)
( ( ( prop_2 -> prop_1 ) | prop_4 ) | prop_3 ),G(prop_2 -> prop_1) | prop_4 | prop_3
( ( prop_3 -> prop_2 ) U ( prop_1 <-> prop_4 ) ),G((prop_3) -> ((prop_2) U (prop_1 <-> prop_4)))
( ( prop_2 -> prop_1 ) -> ! prop_3 ),G((prop_2 ) -> (prop_1 )) -> G(!(prop_3 ))
( G prop_1 -> F prop_2 ),G(prop_1 -> F(prop_2))
G ( ( prop_1 | prop_3 ) -> prop_2 ),G((!prop_1 | prop_3) -> prop_2)
( G ( prop_1 | prop_2 ) & prop_3 ),G((prop_1 | prop_2) -> prop_3)
( ( ( prop_3 <-> prop_1 ) | prop_4 ) & prop_2 ),G((prop_3 <-> prop_1) | (prop_4 & prop_2))
( ( prop_4 <-> prop_2 ) U ( prop_1 -> prop_3 ) ),G((prop_4 -> prop_2) -> G(prop_1 <-> prop_3))
( ( prop_4 & prop_2 ) | ( prop_1 -> prop_3 ) ),G(((prop_4 & prop_2) | prop_1) -> prop_3)
( ( prop_3 -> prop_1 ) & G prop_2 ),G(prop_3 -> prop_1) & G(prop_2)
( prop_2 -> ( prop_1 U prop_3 ) ),G(prop_2 -> (prop_1 U prop_3))
( ! ( prop_2 & prop_3 ) U prop_1 ),G((prop_1) -> ((! (prop_2 & prop_3)) R prop_1))
( ( prop_1 & prop_2 ) & ! prop_3 ),G((prop_1 & prop_2) & !prop_3)
( prop_1 U F prop_2 ),prop_1 U prop_2
( ( prop_3 <-> prop_2 ) & ( prop_1 <-> prop_4 ) ),G((prop_3 <-> prop_2) & (prop_1 <-> prop_4))
F ( prop_1 | G ( ! prop_2 ) ),F(prop_1 ) | G(!prop_2 )
F ( prop_1 | prop_2 ),prop_1 | prop_2
( prop_1 -> G prop_2 ),prop_1 -> prop_2
( ( prop_1 U prop_3 ) & ! prop_2 ),G(prop_1 -> (!prop_2 U prop_3))
G ( prop_1 | ! prop_2 ),G(prop_1 ) | G(!prop_2 )
( ( ( prop_3 & prop_4 ) & prop_1 ) -> prop_2 ),G((prop_3 & prop_4 & prop_1) -> F(prop_2))
( F prop_2 -> ( prop_1 -> prop_3 ) ),G((prop_2) -> G((prop_1) -> (prop_3)))
( ( prop_2 <-> prop_3 ) & ( prop_1 -> prop_4 ) ),G(((prop_2 <-> prop_3) & prop_1) -> prop_4)
( ( prop_3 -> prop_2 ) & F prop_1 ),G((prop_3 ) -> (prop_2 )) & G((prop_3 ) -> F(prop_1 ))
( F prop_1 -> F prop_2 ),G(prop_1 -> F(prop_2))
( G prop_3 -> ( prop_2 -> prop_1 ) ),G(prop_3 -> G(prop_2 -> prop_1))
( G prop_3 -> ( prop_1 | prop_2 ) ),G(prop_3 -> F(prop_1 | prop_2))
( ! prop_3 <-> ( prop_2 <-> prop_1 ) ),G((!prop_3 ) <-> (prop_1 <-> prop_2 ))
( ( ( prop_2 | prop_1 ) | prop_4 ) U prop_3 ),G((prop_2 | prop_1 | prop_4) -> (prop_3 U (prop_2 | prop_1 | prop_4)))
F ( prop_1 & ! ( F prop_2 ) ),G((prop_1 ) -> ! (prop_2 ))
( prop_1 -> G ( ! prop_2 ) ),G(prop_1 -> G(!prop_2))
G ( ( prop_1 | prop_2 ) -> F ( G prop_3 ) ),G((prop_1 | prop_2) -> F(prop_3))
( F prop_1 -> G ( ! prop_2 ) ),G(prop_1 -> G(!prop_2))
( prop_1 & prop_2 ),G(prop_1 & prop_2)
( ( ( prop_3 & prop_2 ) U prop_4 ) <-> prop_1 ),G(((prop_3 & prop_2) U prop_4) -> prop_1)
G ( prop_2 -> ( prop_1 U prop_3 ) ),G(prop_2 -> (prop_1 R prop_3))
( ( ! prop_2 ) U prop_1 ),prop_1 R !prop_2
( ( prop_3 U prop_1 ) | ( prop_2 -> prop_4 ) ),G((prop_3 -> (prop_3 R prop_1)) & (prop_2 -> prop_4))
( ( ( prop_2 & prop_3 ) | prop_4 ) <-> prop_1 ),G(((prop_2 & prop_3) | prop_4) -> (prop_1))
G ( F prop_1 | F prop_2 ),G(prop_1) | G(prop_2)
( ! prop_2 <-> ( prop_3 & prop_1 ) ),G((! prop_2 ) <-> ( prop_3  &  prop_1 ))
