Ground Truth,Response
! idle U deliver_backpack_shelf,G(idle -> deliver_backpack_shelf)
F ( prop_1 & prop_2 ),prop_1 & prop_2
( prop_1 -> prop_2 ),prop_1 & X(prop_2)
( ( ( prop_2 U prop_1 ) & prop_3 ) & prop_4 ),G((prop_2 U prop_1) & prop_3 & prop_4)
drop_orange U F ( move_forward_trash_can ),drop_orange U move_forward_trash_can
G ( ! prop_1 & prop_2 ),G(!prop_1) & prop_2
( prop_1 & prop_2 ),G(prop_1 & prop_2)
G ( ! ( drop_pear ) ) & F ( go_to_trash_receptacle ),G(!(drop_pear)) & G(go_to_trash_receptacle)
F ( prop_1 & G prop_2 ),F(prop_1 ) & G(prop_2 )
search_skis -> X ( ( search_apple U get_help ) | G search_apple ),G(search_skis -> (X(search_apple U get_help) | G(search_apple)))
G ( ! ( change_light_south_yellow & photo_jaywalker_west_9th_street ) -> F change_light_south_red ),G((!(change_light_south_yellow) & !(photo_jaywalker_west_9th_street)) -> F(change_light_south_red))
( ! ( prop_1 | prop_3 ) & prop_2 ),G(!(prop_1 | prop_3) & prop_2)
( ( prop_2 | prop_1 ) & ! prop_3 ),F((prop_2 | prop_1) & !prop_3)
( ( prop_2 <-> prop_1 ) -> ! prop_3 ),G((prop_2 <-> prop_1) -> G(!prop_3))
take_to_tree U F ( travel_to_house ),take_to_tree U travel_to_house
<>(store_5&&<>(p_box_8&&<>(house_1&&pd))),F(p_box_8 & F(pd & house_1))
G(( elevator_is_blocked ) -> G(( house_is_open ) -> F( table_is_old ))),G(house_is_open -> F(table_is_old)) & G(elevator_is_blocked)
G(!( train_has_arrived )) | F(( train_has_arrived ) & F( train_is_crossing & house_collapses )),!train_has_arrived | F(train_has_arrived & F(train_is_crossing & house_collapses))
park_5 U ( monument_2 & photo & F ( intersection_5 & G intersection_5 ) ),(park_5 U photo) & G(photo -> X(intersection_5 & G(intersection_5)))
G F ( landmark_21 & photo ),G(photo -> F(photo))
( ( prop_1 -> prop_2 ) U ! prop_3 ),G((!prop_1) -> (prop_2 -> prop_3))
G(!( engine_stops | constructor_instantiate_objects )) | F(( engine_stops | constructor_instantiate_objects ) & F( train_has_arrived )),F(engine_stops | constructor_instantiate_objects) & F(train_has_arrived)
G ( F prop_1 U prop_2 ),prop_1 U prop_2
( G prop_3 -> ( prop_1 <-> prop_2 ) ),G(prop_3 -> (prop_1 <-> prop_2))
( ( prop_1 U prop_2 ) -> prop_3 ),G((prop_1) -> (prop_2 U prop_3))
( ! prop_2 <-> ( prop_3 -> prop_1 ) ),G(!prop_2 ) <-> (prop_3 -> F(prop_1 ))
G ( prop_1 | G prop_2 ),G(prop_1 ) | G(prop_2 )
( ! ( prop_3 | prop_1 ) -> prop_2 ),G((!(prop_3 ) | prop_1 ) -> prop_2 )
G ( ( prop_1 | prop_2 ) -> ( prop_4 U prop_3 ) ),G((prop_1 | prop_2) -> (prop_4 & G(prop_4 U prop_3 )))
( ( ! prop_3 | prop_2 ) U prop_1 ),((!prop_3 | prop_2) -> (prop_1 U ((!prop_3 | prop_2) & prop_1)))
G ( ( prop_3 & prop_1 ) -> F ( G prop_2 ) ),G((prop_3 & prop_1) -> F(prop_2))
( ( prop_2 | prop_1 ) -> ( prop_3 -> prop_4 ) ),G((prop_1 | prop_2) -> (prop_3 -> F(prop_4)))
( ( ( prop_3 U prop_2 ) | prop_4 ) | prop_1 ),G((prop_3 -> (prop_3 U prop_2)) | prop_4 | prop_1)
<>(house_4&&<>(p_trash_4&&<>(garbage_dump_1&&pd))),G((pd & house_4 & p_trash_4) -> F(garbage_dump_1))
( ! prop_1 -> ( prop_2 | prop_3 ) ),G(!prop_1 -> (prop_2 | prop_3))
( ! prop_3 & ( prop_2 <-> prop_1 ) ),G(!(prop_3 )) & G(prop_2 <-> prop_1 )
G ( record_pedestrian_north_6th_avenue -> X ( X ( X change_light_south_green ) ) ),G((change_light_south_green & X(X(X(!change_light_south_green)))) -> record_pedestrian_north_6th_avenue)
walk-> F_travel_to_trash_can,G(walk -> F(travel_to_trash_can))
( ( ( prop_3 U prop_1 ) | prop_4 ) & prop_2 ),G((prop_3 ) U (prop_1  | prop_4 )) & prop_2
( ( prop_1 <-> prop_2 ) -> ! prop_3 ),G((prop_1 <-> prop_2) -> G(!prop_3))
( ( prop_2 -> prop_1 ) <-> ( prop_3 U prop_4 ) ),G(prop_2 -> prop_1) & G(prop_1 -> (prop_3 R prop_4))
G(!( train_has_arrived )) | F(( train_has_arrived ) & F( bar_has_to_be_repaired & sensor_retrieves_data )),F(train_has_arrived & F(bar_has_to_be_repaired & sensor_retrieves_data))
G(( house_is_open & escalator_speeds_up ) -> F( motorbike_has_started & bar_is_down )),!(house_is_open & escalator_speeds_up) | F((house_is_open & escalator_speeds_up) & F(motorbike_has_started & bar_is_down))
move_to_tree & take_to_trash_can,F(move_to_tree & F(take_to_trash_can))
F G table_4,F(table_4) & G(table_4)
( ( ( prop_1 -> prop_3 ) | prop_2 ) | prop_4 ),G(prop_1 -> prop_3) & G(!prop_1 -> (prop_2 | prop_4))
( ! ( prop_3 & prop_1 ) <-> prop_2 ),(!(prop_3 ) & !(prop_1 )) <-> (prop_2 )
! ( let_go_orange ) | take_to_trashcan,G(!(let_go_orange | take_to_trashcan))
( ( ( prop_2 & prop_3 ) U prop_4 ) -> prop_1 ),G((prop_2 & prop_3 U prop_4) -> prop_1)
G ( ! prop_1 | prop_2 ),G(!(prop_1 )) | prop_2
G(!( train_derails & train_is_crossing )) | F(( train_derails & train_is_crossing ) & F( car_enters & engine_stops )),F(train_derails & train_is_crossing & F(car_enters & engine_stops))
( ( prop_2 <-> prop_1 ) & prop_3 ),G((prop_2 <-> prop_1) -> prop_3)
park_5 U (monument_2&&photo&&<>(intersection_5&&[]intersection_5)),park_5 U (photo & X(intersection_5 & G(intersection_5)))
secure_apple | G ( ! ( drop_apple ) ),G(secure_apple | G(!drop_apple))
G ( get_help->_record_unsafe_person | X record_unsafe_person ),G(get_help -> (record_unsafe_person | X(record_unsafe_person)))
G(!( train_has_arrived )) | F(( train_has_arrived ) & F( constructor_instantiate_objects & elevator_rises )),!train_has_arrived | F(train_has_arrived & F(constructor_instantiate_objects & elevator_rises))
[]<>(car_1&&photo)&&[]!parking_lot_9,G(photo & car_1) & G(!parking_lot_9)
take_to_trashcan | G ( hold_on_pear ),G(take_to_trashcan | hold_on_pear)
( G prop_2 | ( prop_1 <-> prop_3 ) ),G (prop_2 | (prop_1 <-> prop_3))
( prop_1 | G ( ! prop_2 ) ),G(!(prop_1 )) | G(!(prop_2 ))
F ( scoop_up_pear ) -> F ( touch_tree ),G(touch_tree -> scoop_up_pear)
G ( ! ( drop_apple ) ) -> F ( get_close_flag ),G(!drop_apple) & F(get_close_flag)
( ! prop_2 <-> ( prop_3 <-> prop_1 ) ),G((!prop_2) <-> (prop_3 <-> prop_1))
( ( ( prop_2 -> prop_4 ) & prop_1 ) & prop_3 ),G(prop_2 -> (prop_4 & prop_1 & prop_3))
F ( make_way_waste_basket ) U get_to_tree,G((make_way_waste_basket) -> (make_way_waste_basket U get_to_tree))
G(( house_is_open | train_derails ) -> F( train_derails )),(house_is_open | train_derails) -> F(train_derails)
( ( prop_3 -> prop_2 ) <-> ! prop_1 ),(G(prop_3 -> prop_2) <-> G(!prop_1))
( ( prop_2 <-> prop_4 ) & ( prop_3 -> prop_1 ) ),G((prop_3 ) -> (prop_1 )) & G((prop_2 ) <-> (prop_4 ))
F ( table_2 & F ( p_brochure_5 & F ( street_5 & pd ) ) ),table_2 -> F (p_brochure_5 & F (street_5))
F ( store_3 & F ( p_package_2 & F ( house_2 & pd ) ) ) & G ! mall_1,G(!mall_1) & store_3 & F(p_package_2 & F(house_2))
( ( prop_4 -> prop_2 ) & ( prop_1 -> prop_3 ) ),G(prop_4 -> prop_2) & G(prop_1 -> prop_3)
G ( communicate_safe_victim -> F record_injured_rescuer ) -> G F record_injured_person,G((communicate_safe_victim -> F(record_injured_rescuer)) -> G(F(record_injured_person)))
! G ( ! ( get_help & X get_help ) ),G(get_help | X(get_help) | X(X(get_help)))
G ( move ) & move_to_house,G(move & move_to_house )
F ( proceed_to_house ) -> F ( venture_house ),G(proceed_to_house -> F(venture_house))
G ( ( prop_3 | prop_1 ) -> prop_2 ),G((!prop_3 | prop_1) -> prop_2)
( F prop_1 | ( prop_3 -> prop_2 ) ),F(prop_1 ) | G(prop_3  -> prop_2 )
( G prop_1 & ( prop_3 | prop_2 ) ),G(prop_1 ) & G(prop_3 | prop_2 )
G ( communicate_safe_rescuer -> F record_safe_person ) -> G F communicate_safe_hostile,G((communicate_safe_rescuer -> F(record_safe_person)) -> G(F(communicate_safe_hostile)))
( G prop_3 <-> ( prop_2 | prop_1 ) ),G((prop_3 ) <-> (prop_2  | prop_1 ))
( G prop_3 | ( prop_1 | prop_2 ) ),G(prop_3 ) | F(prop_1 ) | F(prop_2 )
! ( ( prop_3 & prop_1 ) | prop_2 ),G(!(prop_3 ) & !(prop_1 )) | prop_2
G F ( storage_4 & F ( p_crate_1 & F ( office_2 & pd ) ) ),G(F(storage_4 & X(office_2 & X(storage_4 & X(office_2)))))
( ( ( prop_3 <-> prop_2 ) -> prop_1 ) -> prop_4 ),G((prop_3 <-> prop_2) -> (prop_1 -> prop_4))
! ( prop_1 U F prop_2 ),G(!(prop_2 ) -> !prop_1 )
( ( prop_3 <-> prop_1 ) | F prop_2 ),G((prop_3 <-> prop_1) | F(prop_2))
G ( go_by_trash_can ) & F ( walk_near_flag ),G(go_by_trash_can) & G(walk_near_flag)
G(!( bridge_closes )) | F(( bridge_closes ) & F( motorbike_catches_fire & car_enters )),F(bridge_closes & F(motorbike_catches_fire & F(car_enters)))
! photo U park_5 & F ( landmark_4 & photo ),G(!(photo) U park_5) & F(landmark_4 & photo)
communicate_injured_hostile -> X ( ( record_flood U avoid_impending_debris ) | G record_flood ),G(communicate_injured_hostile -> X(record_flood U avoid_impending_debris))
( F ( yellow_room ) & G ( ! blue_room ) ),G(!blue_room -> F(yellow_room))
( ( ( prop_2 | prop_4 ) -> prop_3 ) & prop_1 ),G(((prop_2 ) | (prop_4 )) -> ((prop_3 ) & (prop_1 )))
F ( start_going_to_house ) -> grip_apple,G(start_going_to_house -> grip_apple)
( ( ( prop_4 -> prop_2 ) & prop_3 ) <-> prop_1 ),G((prop_4 ) -> ((prop_2 ) & (prop_3 ) <-> (prop_1 )))
( G ( ! prop_1 ) -> F prop_2 ),G(prop_2 -> G(!prop_1))
G ( prop_3 -> ( prop_2 U prop_1 ) ),G((prop_3 ) -> (prop_1  U prop_2 ))
G ( F ( go_to_apple_trashcan ) ) | F ( track_towards_tree ),G(F(go_to_apple_trashcan ) | track_towards_tree )
( ! ( prop_3 -> prop_1 ) | prop_2 ),G(!(prop_3 -> F(prop_1)) | prop_2)
G ( ( prop_1 & prop_3 ) -> ! ( F prop_2 ) ),G((prop_1 & prop_3) -> !prop_2)
F ( go_by_house ) -> F ( visit_house ),G(go_by_house -> F(visit_house))
F ( park_7 & F ( monument_4 & photo ) ),F(park_7 & photo & monument_4)
photo_gas_leak U ( G ( F avoid_active_flood ) ),G(photo_gas_leak -> (photo_gas_leak U G(F(avoid_active_flood))))
G ( stay ) & come_to_tree,G(stay )
F yellow_room,G(yellow_room)
G(( house_is_open | manager_collect_claims ) -> G(!( train_has_been_launched | train_has_arrived ))),G(house_is_open | (manager_collect_claims -> G(!(train_has_been_launched | train_has_arrived))))
G ( get_help -> record_jaywalker_south_5th_avenue ),G((record_jaywalker_south_5th_avenue) -> (get_help))
( ( ( prop_4 -> prop_2 ) U prop_1 ) | prop_3 ),G(prop_4 -> (prop_2 U prop_1)) | prop_3
F ( house_4 & F ( p_package_2 & F ( warehouse_5 & pd ) ) ),F(house_4 & F(p_package_2 & F(warehouse_5)))
!street_5 U store_1&&<>(store_1&&p_package_4),(!street_5 U store_1) & F(store_1) & F(p_package_4)
G ( photo_debris -> F go_home ) -> G F get_help,G((photo_debris -> F(go_home)) -> G(F(get_help)))
( F ( prop_1 -> prop_2 ) | prop_3 ),F(prop_1 & F(prop_2 | prop_3))
( G ( prop_2 <-> prop_3 ) & prop_1 ),G((prop_2 <-> prop_3) & prop_1)
( ( ( prop_3 -> prop_2 ) & prop_1 ) | prop_4 ),G((prop_3) -> ((prop_2) & (prop_1) | prop_4))
( ( G prop_1 <-> prop_3 ) | ! prop_2 ),G(prop_1 -> (prop_3 <-> !prop_2))
! ( prop_1 & F prop_2 ),G(!(prop_1 )) & G(prop_2 )
( ! prop_1 -> ( prop_2 U prop_3 ) ),G(!prop_1 -> (prop_2 U prop_3))
G ( ! prop_1 | G prop_2 ),G(!prop_1 ) | G(prop_2 )
<>(house_4&&<>(p_trash_4&&<>(garbage_dump_1&&pd))),G((pd & house_4) -> F(p_trash_4 & F(garbage_dump_1)))
( prop_2 | prop_3 ) & ( prop_4 U prop_1 ),(prop_2 | prop_3) U prop_1
( ! prop_1 & ( prop_3 U prop_2 ) ),G(!prop_1 ) & (prop_3  U prop_2 )
G(!( train_derails | house_collapses )) | F(( train_derails | house_collapses ) & F( car_enters | motorbike_falls_down )),!(train_derails | house_collapses) | F((train_derails | house_collapses) & F(car_enters | motorbike_falls_down))
F ( red_room & F blue_room ),red_room -> F(blue_room)
move_to_house -> pick_up_pear,G(move_to_house -> pick_up_pear)
( ( ( prop_4 <-> prop_2 ) U prop_3 ) | prop_1 ),((prop_2 R prop_3) <-> prop_4) | prop_1
( prop_1 & G ( F prop_2 ) ),G(prop_1 & G(F(prop_2)))
( ( prop_1 -> prop_3 ) U ( prop_4 <-> prop_2 ) ),G((prop_1 ) -> (prop_3  U prop_2 ))
G ( ( prop_1 & prop_2 ) -> F ( G prop_3 ) ),G((prop_1 & prop_2) -> F(prop_3))
<>(table_4&&<>(p_tin_can_4&&<>(trash_can_5&&pd)))&&[]!hallway_2,G((table_4 & p_tin_can_4) -> F(trash_can_5)) & G(!hallway_2)
( G ( F prop_1 ) -> F prop_2 ),G(prop_2 -> prop_1)
G ( ! ( let_go_apple ) ) | pick_up_fruit,G(!(let_go_apple | pick_up_fruit))
( prop_1 | G ( F prop_2 ) ),prop_1 | G(prop_2 )
( ! ( prop_3 & prop_1 ) -> prop_2 ),G((!(prop_3 & prop_1)) -> prop_2)
<>[]street_2,F(street_2 ) & G(street_2 )
[]<>(intersection_4&&photo),G(photo -> F(photo))
G(!( motorbike_catches_fire & car_enters )) | F(( motorbike_catches_fire & car_enters ) & F( manager_collect_claims & semaphore_is_broken )),F (motorbike_catches_fire & car_enters & F (manager_collect_claims & F (semaphore_is_broken)))
( ( prop_2 U prop_1 ) & ( prop_3 -> prop_4 ) ),(prop_2 R prop_1) & G(prop_3 -> prop_4)
G F charger_2 & F ( table_2 & F ( p_plate_4 & F ( table_4 & pd ) ) ),G((p_plate_4 & table_2) -> F(charger_2))
F ( blue_room & F red_room ),blue_room -> F(red_room)
G ( photo_flood & X deliver_aid_safe_hostile -> X X get_help ),G((photo_flood & deliver_aid_safe_hostile) -> X(X(get_help)))
( ! prop_1 ) U prop_2,G(!(prop_1) U prop_2)
!parking_lot_4 U building_8,!building_8 U parking_lot_4
! G ( ! ( record_car_south_1st_avenue & X record_car_south_1st_avenue ) ),G(record_car_south_1st_avenue | X(record_car_south_1st_avenue) | X(X(record_car_south_1st_avenue)))
F ( capture_pear ) | ! ( F ( pick_up_anything ) ),G(capture_pear | !pick_up_anything)
G(!( constructor_creates_instances | table_is_old )) | F(( constructor_creates_instances | table_is_old ) & F( brake_is_pressed | motorbike_has_started )),F (constructor_creates_instances | table_is_old) & F (brake_is_pressed | motorbike_has_started)
G ( ( prop_1 | prop_3 ) -> ( prop_2 U prop_4 ) ),G((prop_1 | prop_3) -> (prop_2 R prop_4))
G ( F prop_1 | F prop_2 ),G(prop_2 -> prop_1)
G ( ( prop_2 | prop_3 ) -> ( prop_4 | prop_1 ) ),G((prop_2 | prop_3) -> (prop_4 | X(!prop_1)))
( ( ( prop_4 U prop_3 ) -> prop_2 ) -> prop_1 ),G((!prop_3) -> prop_4 ) & G((prop_3) -> (prop_2 & prop_1 ))
G ( prop_1 -> G prop_2 ),G(prop_1 -> prop_2)
( F ( prop_2 & prop_3 ) -> prop_1 ),F((prop_2 & prop_3) & F(prop_1))
( G prop_2 -> ( prop_3 & prop_1 ) ),G(prop_2 -> (prop_3 & prop_1))
G ( ! ( let_go ) ) | F ( go_by_flag ),G(!let_go | F(go_by_flag))
G ( move_around ) U F ( go_visit_house ),move_around U go_visit_house
G ( prop_2 -> ( prop_1 U prop_3 ) ),G((prop_2) -> (prop_1 R prop_3))
park_2 U ( monument_13 & photo ),park_2 U photo
[]<>(area_9&&photo)&&[]<>(camp_4&&<>(p_ordnance_3&&<>(camp_9&&pd))),G((photo & area_9) -> F(p_ordnance_3 & camp_4 & X(camp_9)))
G ( ( prop_3 & prop_2 ) -> ! ( G prop_1 ) ),G((prop_3 & prop_2) -> G(!prop_1))
F ( prop_1 & G ( ! prop_2 ) ),G((prop_1 ) -> G(!prop_2 ))
F ( prop_1 U G prop_2 ),F(prop_1 & G(prop_2))
( G ( ! prop_1 ) -> prop_2 ),G(!prop_1 -> prop_2)
F ( have_pear ) U F ( make_way_waste_basket ),G(have_pear U make_way_waste_basket)
( ( prop_1 <-> prop_2 ) & F prop_3 ),G(prop_1 <-> prop_2) & F(prop_3)
[]locality_7&&<>(office_4&&<>(p_letter_1&&<>(house_1&&pd))),G(locality_7 & pd & office_4 & p_letter_1 -> F(house_1))
<>[]house_5,G(house_5 & !X(!house_5))
[]!parking_lot_8&&<>street_5,G(street_5 -> G(!parking_lot_8))
G F ( landmark_21 & photo ),G(photo)
F ( withhold_apple ) | F ( bring_pear ),G((bring_pear) -> (withhold_apple))
( ( prop_1 <-> prop_2 ) U ! prop_3 ),G((prop_3 ) -> ((prop_1 <-> prop_2 ) R (!prop_3 )))
G ( prop_1 | G ( F prop_2 ) ),G(prop_1 ) | G(prop_2 )
F ( have_pear ) -> G ( F ( grab_tree ) ),G(have_pear -> F(grab_tree))
G F get_help -> G F record_person_northeast_1st_street,G(F(get_help) -> G(F(record_person_northeast_1st_street)))
G ( photo_collision_southwest_5th_avenue -> F photo_vehicle_east_10th_avenue ) -> G F get_help,G((photo_collision_southwest_5th_avenue -> F(photo_vehicle_east_10th_avenue)) -> G(F(get_help)))
F ( store_5 & F ( p_box_8 & F ( house_1 & pd ) ) ),G((store_5 & p_box_8) -> F(house_1))
( prop_2 & ( prop_1 -> prop_3 ) ),prop_1 -> F(prop_3)
( prop_1 U F prop_2 ),prop_1 U G(prop_2)
G ( photo_person_southeast_4th_street -> record_car_northeast_6th_street ),G((record_car_northeast_6th_street ) -> (photo_person_southeast_4th_street ))
( ( prop_1 & prop_3 ) -> prop_2 ),G((prop_1 & prop_3) -> prop_2)
F ( prop_1 | G ( ! prop_2 ) ),G(prop_1 | G(!prop_2))
( ! prop_3 -> ( prop_2 <-> prop_1 ) ),G((!prop_3) -> (prop_2 <-> prop_1))
G(!( engine_breaks | car_enters )) | F(( engine_breaks | car_enters ) & F( sensor_gathers_information )),F(engine_breaks | (car_enters & F(sensor_gathers_information)))
F ( venture_house ) | ! ( let_go_pear ),G((venture_house | !let_go_pear))
F ( present_at_flag ) U F ( reach_flag ),G((present_at_flag) -> (present_at_flag U reach_flag))
( ! prop_3 & ( prop_2 | prop_1 ) ),G(!prop_3) & G(prop_2 | prop_1)
F ( bench_4 & photo & G bench_4 ),G((photo) -> G(bench_4))
G ( ! ( let_go_orange ) ) -> going_to_tree,G(!let_go_orange )
G( brake_is_pressed & manager_collect_claims & elevator_rises ),G(brake_is_pressed -> (manager_collect_claims & elevator_rises))
G(!( motorbike_falls_down | manager_collect_claims )) | F(( motorbike_falls_down | manager_collect_claims ) & F( manager_collect_claims & sensor_captures_data )),F((motorbike_falls_down | manager_collect_claims) & F(manager_collect_claims & sensor_captures_data))
[]<>charger_1&&<>(house_4&&<>(box_4&&<>(house_9&&pd))),G((box_4 & house_4) -> F((charger_1) & F((box_4 & house_9))))
<>section_3&&[]!hall_5,section_3 & G(!hall_5)
F ( p_crate_4  & F ( park_1  & pd & G park_1 ) ),F(p_crate_4  & X(park_1  & pd & G(park_1 )))
G ( ( get_help <-> pickup_spoon ) -> ( pickup_spoon <-> pickup_sink ) ),G((pickup_spoon <-> pickup_sink) -> (get_help <-> pickup_spoon))
G ( ! prop_1 & F prop_2 ),G(!prop_1 ) & prop_2
travel_to_waste_bin | F ( steal_apple ),G((travel_to_waste_bin) -> (steal_apple))
( F photo_car_northeast_5th_avenue ) -> ( ! photo_car_northeast_5th_avenue U ( get_help & ! photo_car_northeast_5th_avenue ) ),G(photo_car_northeast_5th_avenue -> F(get_help))
G ( ( prop_3 & prop_2 ) -> G prop_1 ),G((prop_3 & prop_2) -> prop_1)
( ( prop_2 <-> prop_3 ) & F prop_1 ),G(prop_2 <-> prop_3) & F(prop_1)
[]<>charger_6&&[]<>(table_4&&p_brochure_4),G(charger_6 -> F(table_4 & p_brochure_4))
( ( prop_3 -> prop_1 ) & ( prop_2 | prop_4 ) ),G((prop_3 ) -> (prop_1  & (prop_2  | prop_4 )))
F ( pass_by_waste_receptacle ) & ! ( let_go_pear ),G((!let_go_pear) -> (pass_by_waste_receptacle))
G(!( sensor_retrieves_data | bridge_closes )) | F(( sensor_retrieves_data | bridge_closes ) & F( train_has_arrived )),F((sensor_retrieves_data | bridge_closes) & F(train_has_arrived))
( ( prop_2 & prop_4 ) U ( prop_3 -> prop_1 ) ),G((prop_2 & prop_4) -> ((prop_2 & prop_4) U (prop_3 & prop_1)))
( ( prop_3 <-> prop_1 ) | F prop_2 ),G(prop_3 <-> prop_1) | F(prop_2)
( G prop_3 <-> ( prop_2 <-> prop_1 ) ),G(prop_3 <-> (prop_2 <-> prop_1))
( ( prop_3 -> prop_2 ) & F prop_1 ),G(prop_3 -> prop_2) & F(prop_1)
( record_vehicle_southeast_4th_avenue U photo_motorcycle_east_2nd_street ),record_vehicle_southeast_4th_avenue -> F(photo_motorcycle_east_2nd_street)
! ( let_go_orange ) | F ( journey_by_flag ),G(journey_by_flag -> let_go_orange)
( ( prop_4 <-> prop_1 ) -> ( prop_2 U prop_3 ) ),G((prop_4 <-> prop_1) -> (prop_2 U prop_3))
( ( prop_1 <-> prop_3 ) | ( prop_2 -> prop_4 ) ),G(((prop_1 <-> prop_3) | prop_2) -> prop_4)
( ( ( prop_3 & prop_4 ) U prop_2 ) | prop_1 ),G((prop_3 & prop_4) -> ((prop_3 & prop_4) U prop_2)) | prop_1
! ( ( prop_3 -> prop_2 ) U prop_1 ),!((prop_3 -> (prop_2 U prop_1 )))
( ( prop_3 -> prop_2 ) <-> ( prop_1 | prop_4 ) ),G((prop_3) -> (prop_2)) <-> (prop_1 | prop_4)
G ( ( prop_2 & prop_3 ) -> G prop_1 ),G((prop_2 & prop_3) -> prop_1)
( ( prop_3 -> prop_2 ) <-> ! prop_1 ),G((prop_3 -> prop_2) <-> !prop_1)
( ( prop_2 U prop_1 ) & ! prop_3 ),G((prop_2) -> ((!prop_3) U (prop_1)))
( ( prop_3 & prop_2 ) & G prop_1 ),G((prop_3 & prop_2) -> prop_1)
( search_clock U search_kite ) | G search_clock,search_clock R search_kite
F ( red_room & F blue_room ),G(red_room -> F(blue_room))
F green_room,G(green_room)
( ( prop_3 | prop_2 ) -> G prop_1 ),G((prop_3 | prop_2) -> G(prop_1 ))
G ( ! ( drop_orange ) ) | F ( scoop_up_apple ),G(!drop_orange) | G(scoop_up_apple)
G ( deliver_aid_safe_victim -> F photo_unsafe_rescuer ),G(photo_unsafe_rescuer -> F(deliver_aid_safe_victim))
G locality_5 & F ( office_3 & F ( p_package_5 & F ( office_6 & pd ) ) ),G((office_3 & p_package_5 & office_6) -> G(!locality_5))
! ( F prop_1 & F prop_2 ),F(prop_2 ) & G(!prop_1 )
G(!( car_stops | motorbike_has_started )) | F(( car_stops | motorbike_has_started ) & F( bridge_closes )),F(car_stops | (motorbike_has_started & F(bridge_closes)))
( F record_motorcycle_northeast_6th_avenue ) -> ( ! record_motorcycle_northeast_6th_avenue U ( record_car_southwest_9th_avenue & ! record_motorcycle_northeast_6th_avenue ) ),G(record_motorcycle_northeast_6th_avenue -> record_car_southwest_9th_avenue)
G ( move_around ) | take_to_trash_can,G(move_around | take_to_trash_can)
G ( get_help -> X G ! avoid_probable_unstable_beam ),G(get_help -> G(!avoid_probable_unstable_beam))
( prop_1 -> F prop_2 ),G(prop_1 -> G(prop_2))
F ( gather_pear ) -> acquire_orange,F(gather_pear & F(acquire_orange))
( ( prop_2 -> prop_1 ) & ( prop_3 -> prop_4 ) ),G(prop_2 -> prop_1) & G(prop_3 -> prop_4)
G ( deliver_aid_injured_rescuer -> deliver_aid_injured_hostile ),G(deliver_aid_injured_hostile -> deliver_aid_injured_rescuer)
( ( prop_2 | prop_1 ) U ( prop_4 -> prop_3 ) ),G((prop_2 | prop_1) -> ((prop_2 | prop_1) U (prop_4 & X(prop_3))))
G(!( bridge_closes )) | F(( bridge_closes ) & F( engine_stops & sensor_gathers_information )),F(bridge_closes & F(engine_stops & F(sensor_gathers_information)))
<>(landmark_9&&photo&&[]landmark_9),F (landmark_9 & photo)
G ( ! ( pickup_hot_dog & search_baseball_glove ) -> F idle ),G((!(pickup_hot_dog | search_baseball_glove)) -> F(idle ))
[]!street_6&&<>(car_1&&photo),G(!street_6) & photo
G ( ( prop_1 & prop_2 ) -> G ( F prop_3 ) ),G((prop_1 & prop_2) -> F(prop_3))
G ( ! ( photo_car_north_10th_avenue & photo_collision_southwest_1st_street ) -> F photo_collision_south_6th_avenue ),G((!(photo_car_north_10th_avenue) & !(photo_collision_southwest_1st_street)) -> F(photo_collision_south_6th_avenue))
F ( prop_1 | F prop_2 ),G(prop_1 ) | G(prop_2 )
F ( prop_1 & F prop_2 ),F(prop_1 ) & G(prop_2 )
G ( ( prop_3 | prop_1 ) -> G ( F prop_2 ) ),G((prop_3 | prop_1) -> F(prop_2))
( F prop_1 -> ! prop_2 ),G(prop_1 -> G(!prop_2))
( F prop_2 -> ( prop_1 | prop_3 ) ),G((prop_2 ) -> F(prop_1 | prop_3 ))
F ( prop_1 | prop_2 ),G(prop_1 | prop_2)
G(( train_has_arrived ) -> F( car_enters | motorbike_is_driven )),train_has_arrived -> F (car_enters | motorbike_is_driven)
go_by_waste_bin -> G ( ! ( drop_apple ) ),G(go_by_waste_bin -> G(!drop_apple))
( ! prop_1 -> F prop_2 ),G((!prop_1) -> prop_2)
F ( present_at_flag ) U F ( venture_to_house ),present_at_flag U venture_to_house
F ( go_past_house ) -> go_visit_flag,F(go_past_house -> go_visit_flag)
get_help U ( G ( F deliver_parking_meter_shelf ) ),get_help R F G(deliver_parking_meter_shelf)
G(!( bridge_closes & elevator_falls )) | F(( bridge_closes & elevator_falls ) & F( elevator_is_open & train_is_crossing )),F((bridge_closes & elevator_falls) & F(elevator_is_open & train_is_crossing))
G ( ( prop_3 | prop_1 ) -> F prop_2 ),G((prop_3 | prop_1) -> prop_2)
G ( ( prop_1 | prop_3 ) -> ! ( G prop_2 ) ),G((prop_1 | prop_3) -> !prop_2 )
G(!( escalator_moves & car_starts )) | F(( escalator_moves & car_starts ) & F( sensor_gathers_information )),F (escalator_moves & car_starts & F (sensor_gathers_information))
( ( prop_1 U prop_4 ) & ( prop_3 <-> prop_2 ) ),G((prop_1 U prop_4) & (prop_3 <-> prop_2))
[]<>(statue_4&&photo)&&[]<>charger_4,G(photo -> F(charger_4)) & G(photo)
F ( got_to_house ) U go_to_orange_bin,got_to_house U go_to_orange_bin
( ( prop_2 U prop_1 ) -> ! prop_3 ),G((prop_2 U prop_1) -> G(!prop_3))
